bias,condition_mean_mae,condition_median_mae,feature_group,heldout_fold,horizon_checkups,mae,model_level,n_test,n_train,oracle_exposure_feature_group,rmse,split_name,target,test_conditions,train_conditions,worst_condition_mae
0.007572174347510273,0.08377054285835553,0.05929365739747438,K3_oracle_exposure_diagnostic,3,1,0.04279900866321654,MH3_hist_gradient_boosting,509,3318,True,0.10027657188389591,condition_fold,capacity_Ah_kh,15,61,0.2557232281446822
0.09674193909626719,0.2082177395302513,0.21733200000000003,persistence,3,1,0.09698693713163065,MH0_persistence,509,3318,False,0.1891880147878127,condition_fold,delta_capacity_Ah_h,15,61,0.5571718333333334
0.03594852259332024,0.13695437083216574,0.12316626666666666,prior_slope,3,1,0.05606818860510804,MH1_prior_slope_linear,509,3318,False,0.13092842722582101,condition_fold,delta_capacity_Ah_h,15,61,0.44640266666666667
0.031215144821676245,0.15279215440226654,0.1378456853818776,K0_prior_capacity,3,1,0.0759641621300895,MH2_ridge,509,3318,False,0.1491248100665457,condition_fold,delta_capacity_Ah_h,15,61,0.4877797957718009
0.01562461894893614,0.11592359657225466,0.10011533534434651,K1_prior_state_time,3,1,0.05308048426958998,MH2_ridge,509,3318,False,0.11944587779438892,condition_fold,delta_capacity_Ah_h,15,61,0.35217816999456103
0.017342179681738172,0.10799376894551835,0.09788164579082569,K2_nominal_condition,3,1,0.05381196095001224,MH2_ridge,509,3318,False,0.11602467060124448,condition_fold,delta_capacity_Ah_h,15,61,0.28099774733677535
0.01629439454803221,0.1015493187660264,0.09362335529886665,K3_oracle_exposure_diagnostic,3,1,0.049099007028117383,MH2_ridge,509,3318,True,0.11403627591997312,condition_fold,delta_capacity_Ah_h,15,61,0.28759155139079573
0.008347904384958096,0.1143523777992959,0.10953012525172189,K0_prior_capacity,3,1,0.06008007452334263,MH3_hist_gradient_boosting,509,3318,False,0.12940483446647724,condition_fold,delta_capacity_Ah_h,15,61,0.31318571305282245
0.005424302545837106,0.10682853637587539,0.08459918721034264,K1_prior_state_time,3,1,0.052183901980446,MH3_hist_gradient_boosting,509,3318,False,0.11514693914978068,condition_fold,delta_capacity_Ah_h,15,61,0.35129121989712003
0.004354905063640029,0.09386551383532825,0.07779888597025668,K2_nominal_condition,3,1,0.04742601747463757,MH3_hist_gradient_boosting,509,3318,False,0.1088149604685945,condition_fold,delta_capacity_Ah_h,15,61,0.28027300975558583
0.006573617996147412,0.0808824848605601,0.0713393305046194,K3_oracle_exposure_diagnostic,3,1,0.04131746161541216,MH3_hist_gradient_boosting,509,3318,True,0.09647240687849476,condition_fold,delta_capacity_Ah_h,15,61,0.2099491461408952
0.16022573060344827,0.4034668430664891,0.39308299999999996,persistence,3,2,0.16027488577586207,MH0_persistence,464,3135,False,0.2895515448553107,condition_fold,capacity_Ah_kh,15,61,1.1143436666666668
0.06839011853448276,0.3046614667896432,0.23753778947368423,prior_slope,3,2,0.0998110668103448,MH1_prior_slope_linear,464,3135,False,0.2244000345514305,condition_fold,capacity_Ah_kh,15,61,1.1143436666666668
0.05179536238818166,0.30969958522512714,0.2622981356124232,K0_prior_capacity,3,2,0.1214628762710258,MH2_ridge,464,3135,False,0.2283479451488885,condition_fold,capacity_Ah_kh,15,61,1.0027018666452117
0.03140068681393964,0.2620589525711556,0.2044490973050437,K1_prior_state_time,3,2,0.09524693648764519,MH2_ridge,464,3135,False,0.20014416309121705,condition_fold,capacity_Ah_kh,15,61,0.9578946252081145
0.03119796055915465,0.20925947001660428,0.19372433306803252,K2_nominal_condition,3,2,0.08516382599082693,MH2_ridge,464,3135,False,0.18006699826077688,condition_fold,capacity_Ah_kh,15,61,0.7147895783342587
0.02251524203144101,0.14962011761362426,0.12695477351221576,K3_oracle_exposure_diagnostic,3,2,0.06819286017994355,MH2_ridge,464,3135,True,0.15145516483175225,condition_fold,capacity_Ah_kh,15,61,0.32897347107564884
0.01939912138263945,0.24692183344936322,0.16430115683246904,K0_prior_capacity,3,2,0.0975698138790115,MH3_hist_gradient_boosting,464,3135,False,0.2032009697652304,condition_fold,capacity_Ah_kh,15,61,0.9165205570213772
0.021593862393181205,0.23796732199520462,0.17042625121368396,K1_prior_state_time,3,2,0.09311713725267513,MH3_hist_gradient_boosting,464,3135,False,0.19862750771501647,condition_fold,capacity_Ah_kh,15,61,0.9165871035446392
0.018079478020408633,0.1544759099767572,0.11485083892825033,K2_nominal_condition,3,2,0.07184932862225261,MH3_hist_gradient_boosting,464,3135,False,0.16286954018569436,condition_fold,capacity_Ah_kh,15,61,0.4919714500279615
0.015600010766606812,0.11430655615760946,0.09588843162911292,K3_oracle_exposure_diagnostic,3,2,0.05324955590467781,MH3_hist_gradient_boosting,464,3135,True,0.1317308020401002,condition_fold,capacity_Ah_kh,15,61,0.44558711643168936
0.16022573060344827,0.4034668430664891,0.39308299999999996,persistence,3,2,0.16027488577586207,MH0_persistence,464,3135,False,0.2895515448553107,condition_fold,delta_capacity_Ah_h,15,61,1.1143436666666668
0.06839011853448276,0.3046614667896432,0.23753778947368423,prior_slope,3,2,0.0998110668103448,MH1_prior_slope_linear,464,3135,False,0.2244000345514305,condition_fold,delta_capacity_Ah_h,15,61,1.1143436666666668
0.05178722776981348,0.30971983995546376,0.26233098246900455,K0_prior_capacity,3,2,0.12148098692059334,MH2_ridge,464,3135,False,0.22834691494727863,condition_fold,delta_capacity_Ah_h,15,61,1.0027787551566292
0.031077520668619213,0.26230693929247956,0.20452499807305968,K1_prior_state_time,3,2,0.09545604326453463,MH2_ridge,464,3135,False,0.2002499807112318,condition_fold,delta_capacity_Ah_h,15,61,0.9590583073797795
0.030715579606387503,0.20937050600605359,0.1939315926140891,K2_nominal_condition,3,2,0.08499326445518919,MH2_ridge,464,3135,False,0.18006741240604396,condition_fold,delta_capacity_Ah_h,15,61,0.7167031608692468
0.02203647222398586,0.14984254738729183,0.12683915390901312,K3_oracle_exposure_diagnostic,3,2,0.0683120262011241,MH2_ridge,464,3135,True,0.1516180452118773,condition_fold,delta_capacity_Ah_h,15,61,0.33076172617499305
0.01635046017311315,0.24633579593150848,0.15892603031457522,K0_prior_capacity,3,2,0.09778102509173682,MH3_hist_gradient_boosting,464,3135,False,0.20177776430673394,condition_fold,delta_capacity_Ah_h,15,61,0.920235943293267
0.022167597229435735,0.2370546803248756,0.14656558116262564,K1_prior_state_time,3,2,0.09198436702018152,MH3_hist_gradient_boosting,464,3135,False,0.20250915632651512,condition_fold,delta_capacity_Ah_h,15,61,0.9203243430733168
0.020832768839564423,0.16807380181956683,0.15654703153714936,K2_nominal_condition,3,2,0.07662695125383819,MH3_hist_gradient_boosting,464,3135,False,0.17573998373314986,condition_fold,delta_capacity_Ah_h,15,61,0.4435997077809765
0.017905502975364314,0.13099200970412195,0.09679054535765133,K3_oracle_exposure_diagnostic,3,2,0.0635921521574564,MH3_hist_gradient_boosting,464,3135,True,0.15290490327951964,condition_fold,delta_capacity_Ah_h,15,61,0.46260947623069476
0.18839383770883053,0.4487797774361322,0.49046956249999996,persistence,3,3,0.18841957995226732,MH0_persistence,419,2954,False,0.32599397976458,condition_fold,capacity_Ah_kh,13,55,1.0625022222222222
0.06847818854415275,0.31147277297689485,0.30058725,prior_slope,3,3,0.11259406443914079,MH1_prior_slope_linear,419,2954,False,0.23830168427427167,condition_fold,capacity_Ah_kh,13,55,0.9063746666666667
0.053216748709813376,0.33357044370331673,0.3036619420005602,K0_prior_capacity,3,3,0.1353473744323477,MH2_ridge,419,2954,False,0.2502111251340193,condition_fold,capacity_Ah_kh,13,55,0.8917554584639649
0.03545926276031943,0.2627987784500304,0.2545340373613204,K1_prior_state_time,3,3,0.10315544482036029,MH2_ridge,419,2954,False,0.21406153562799474,condition_fold,capacity_Ah_kh,13,55,0.7372721606717634
0.04656735264967411,0.20671676718555165,0.190765578427115,K2_nominal_condition,3,3,0.08647533181880365,MH2_ridge,419,2954,False,0.1937657923285659,condition_fold,capacity_Ah_kh,13,55,0.7055858296557086
0.027913656194512734,0.15631951183047457,0.11680539943183992,K3_oracle_exposure_diagnostic,3,3,0.06648585708619165,MH2_ridge,419,2954,True,0.15898969184200096,condition_fold,capacity_Ah_kh,13,55,0.46188454491360365
0.012965287884691703,0.24466779002495548,0.24340377866892085,K0_prior_capacity,3,3,0.1024814911549372,MH3_hist_gradient_boosting,419,2954,False,0.20441358574171778,condition_fold,capacity_Ah_kh,13,55,0.6189708267599364
0.016088845452024242,0.2527197516296032,0.22590118766935424,K1_prior_state_time,3,3,0.1046458889110201,MH3_hist_gradient_boosting,419,2954,False,0.2149388661530663,condition_fold,capacity_Ah_kh,13,55,0.6716597989271276
0.021659001909423874,0.1954184381382934,0.1335256276717628,K2_nominal_condition,3,3,0.08502412613564272,MH3_hist_gradient_boosting,419,2954,False,0.18654536599011934,condition_fold,capacity_Ah_kh,13,55,0.6024869304802272
0.022208060884605935,0.12996707010683486,0.10801865060415543,K3_oracle_exposure_diagnostic,3,3,0.05705518533792386,MH3_hist_gradient_boosting,419,2954,True,0.13480423554257565,condition_fold,capacity_Ah_kh,13,55,0.4482535965099024
0.18839383770883053,0.4487797774361322,0.49046956249999996,persistence,3,3,0.18841957995226732,MH0_persistence,419,2954,False,0.32599397976458,condition_fold,delta_capacity_Ah_h,13,55,1.0625022222222222
0.06847818854415275,0.31147277297689485,0.30058725,prior_slope,3,3,0.11259406443914079,MH1_prior_slope_linear,419,2954,False,0.23830168427427167,condition_fold,delta_capacity_Ah_h,13,55,0.9063746666666667
0.05321040560019338,0.33359372424528055,0.30364719624387615,K0_prior_capacity,3,3,0.13536333616336158,MH2_ridge,419,2954,False,0.25021258376644434,condition_fold,delta_capacity_Ah_h,13,55,0.8917805110579994
0.035106047420463964,0.26286839061769113,0.25478954982455554,K1_prior_state_time,3,3,0.10332360504257773,MH2_ridge,419,2954,False,0.21412938629660572,condition_fold,delta_capacity_Ah_h,13,55,0.7367723772716347
0.04604258443245,0.20676072645770888,0.19195231635112614,K2_nominal_condition,3,3,0.0865134472592285,MH2_ridge,419,2954,False,0.19374270648879388,condition_fold,delta_capacity_Ah_h,13,55,0.704599189055737
0.027387319160790347,0.15631802733509262,0.11645085796821782,K3_oracle_exposure_diagnostic,3,3,0.06659862682413585,MH2_ridge,419,2954,True,0.15909456341553962,condition_fold,delta_capacity_Ah_h,13,55,0.4632655573192943
0.0113133313245579,0.24624805686121692,0.24489799539779727,K0_prior_capacity,3,3,0.10376014473712625,MH3_hist_gradient_boosting,419,2954,False,0.20515210721751634,condition_fold,delta_capacity_Ah_h,13,55,0.6146446565730516
0.016292315413699923,0.2496606591859925,0.22378935235321817,K1_prior_state_time,3,3,0.10257918068138772,MH3_hist_gradient_boosting,419,2954,False,0.21473129104555985,condition_fold,delta_capacity_Ah_h,13,55,0.6403259844215599
0.028290535604353042,0.19483243598225197,0.1493253752205177,K2_nominal_condition,3,3,0.07921476968024366,MH3_hist_gradient_boosting,419,2954,False,0.188436249700237,condition_fold,delta_capacity_Ah_h,13,55,0.6414981783104355
0.025598931884772094,0.16054353450626152,0.10671758789419006,K3_oracle_exposure_diagnostic,3,3,0.06749760278314923,MH3_hist_gradient_boosting,419,2954,True,0.15758687015076098,condition_fold,delta_capacity_Ah_h,13,55,0.5774816748630485
0.21609461159420287,0.6365525448951701,0.3386078831699346,persistence,3,5,0.21609461159420287,MH0_persistence,345,2626,False,0.3607013126328378,condition_fold,capacity_Ah_kh,10,54,1.7568053333333333
0.05087013333333333,0.5176859965832696,0.21035794184491974,prior_slope,3,5,0.13368238260869564,MH1_prior_slope_linear,345,2626,False,0.2802200752891674,condition_fold,capacity_Ah_kh,10,54,1.7568053333333333
0.033623757855386016,0.4865718694220072,0.14322075356230526,K0_prior_capacity,3,5,0.14093684250107363,MH2_ridge,345,2626,False,0.26585375973745995,condition_fold,capacity_Ah_kh,10,54,1.5338936184773626
0.03271245828347966,0.4378943603314906,0.1346416019872599,K1_prior_state_time,3,5,0.11654094912562853,MH2_ridge,345,2626,False,0.23745791128160476,condition_fold,capacity_Ah_kh,10,54,1.4691375439391219
0.03197198935980118,0.34882984720482024,0.14584865124057453,K2_nominal_condition,3,5,0.10220733695103472,MH2_ridge,345,2626,False,0.21324834048802194,condition_fold,capacity_Ah_kh,10,54,1.3150810677545195
0.03760919714482906,0.22448762558728208,0.09889977543615461,K3_oracle_exposure_diagnostic,3,5,0.05941436722316652,MH2_ridge,345,2626,True,0.16443121125302249,condition_fold,capacity_Ah_kh,10,54,0.7102125751107305
0.02387045660926064,0.38379749944717156,0.14240317111966289,K0_prior_capacity,3,5,0.09946795950265022,MH3_hist_gradient_boosting,345,2626,False,0.22871100292108593,condition_fold,capacity_Ah_kh,10,54,1.4188570407696905
0.022431770610519233,0.3770743174383731,0.1229250021338456,K1_prior_state_time,3,5,0.09121738894600757,MH3_hist_gradient_boosting,345,2626,False,0.21588416101068125,condition_fold,capacity_Ah_kh,10,54,1.4152155447688444
0.028697807155726895,0.3085714813558025,0.10772796127778303,K2_nominal_condition,3,5,0.07820658268635865,MH3_hist_gradient_boosting,345,2626,False,0.18948802248640603,condition_fold,capacity_Ah_kh,10,54,1.0919964853822686
0.022751079880807497,0.22469453078105434,0.11286587401311896,K3_oracle_exposure_diagnostic,3,5,0.061586029209596535,MH3_hist_gradient_boosting,345,2626,True,0.15115005059595218,condition_fold,capacity_Ah_kh,10,54,0.7711223436888339
0.21609461159420287,0.6365525448951701,0.3386078831699346,persistence,3,5,0.21609461159420287,MH0_persistence,345,2626,False,0.3607013126328378,condition_fold,delta_capacity_Ah_h,10,54,1.7568053333333333
0.05087013333333333,0.5176859965832696,0.21035794184491974,prior_slope,3,5,0.13368238260869564,MH1_prior_slope_linear,345,2626,False,0.2802200752891674,condition_fold,delta_capacity_Ah_h,10,54,1.7568053333333333
0.03361680404410886,0.48659483511351775,0.1432324257551815,K0_prior_capacity,3,5,0.14094215980012234,MH2_ridge,345,2626,False,0.2658561956717128,condition_fold,delta_capacity_Ah_h,10,54,1.5339684847244197
0.03231616621594955,0.43816082548261737,0.13464655763984973,K1_prior_state_time,3,5,0.1168105049909582,MH2_ridge,345,2626,False,0.23759544670441787,condition_fold,delta_capacity_Ah_h,10,54,1.468617313086898
0.03137902049933284,0.3491160003492013,0.14583461333234612,K2_nominal_condition,3,5,0.10252018043514591,MH2_ridge,345,2626,False,0.21335629451385343,condition_fold,delta_capacity_Ah_h,10,54,1.3141595708735332
0.03690036873943916,0.22509527863317152,0.09901890677398405,K3_oracle_exposure_diagnostic,3,5,0.059581155731400284,MH2_ridge,345,2626,True,0.1645562106047637,condition_fold,delta_capacity_Ah_h,10,54,0.7122466098394065
0.02299362323163329,0.3823241121984039,0.13839511987352038,K0_prior_capacity,3,5,0.09840508938816334,MH3_hist_gradient_boosting,345,2626,False,0.22786923922188626,condition_fold,delta_capacity_Ah_h,10,54,1.4216827187956251
0.015271397928695996,0.37850245262128945,0.12884145161573018,K1_prior_state_time,3,5,0.09356061470791695,MH3_hist_gradient_boosting,345,2626,False,0.2199380998706383,condition_fold,delta_capacity_Ah_h,10,54,1.4145433816090074
0.035562389173990225,0.31061941786084535,0.10872531687059941,K2_nominal_condition,3,5,0.0759635543910638,MH3_hist_gradient_boosting,345,2626,False,0.18655120117958549,condition_fold,delta_capacity_Ah_h,10,54,1.0933719367659496
0.03365874745756914,0.2569946503214276,0.10827784601976329,K3_oracle_exposure_diagnostic,3,5,0.06854564886075365,MH3_hist_gradient_boosting,345,2626,True,0.17124140531837442,condition_fold,delta_capacity_Ah_h,10,54,1.1156583121666677
0.062171619246861924,0.15973971419119645,0.09621427272727273,persistence,4,1,0.06224269874476987,MH0_persistence,717,3110,False,0.13046158348038933,condition_fold,capacity_Ah_kh,15,61,0.49691616666666666
0.019788324965132498,0.09738844199946754,0.04405410526315788,prior_slope,4,1,0.029470665271966515,MH1_prior_slope_linear,717,3110,False,0.08218087148193298,condition_fold,capacity_Ah_kh,15,61,0.4099573333333333
0.0024319914956275938,0.12596795208179185,0.057249478953442935,K0_prior_capacity,4,1,0.05544295394125299,MH2_ridge,717,3110,False,0.10072001526400651,condition_fold,capacity_Ah_kh,15,61,0.41467347958712936
0.00439153606407913,0.07862901005391056,0.03933022529989864,K1_prior_state_time,4,1,0.029931369582810344,MH2_ridge,717,3110,False,0.07057239688251105,condition_fold,capacity_Ah_kh,15,61,0.3366023724244472
-0.014960429588650268,0.08273791545287118,0.05717003871270484,K2_nominal_condition,4,1,0.04014299098027107,MH2_ridge,717,3110,False,0.0756500780759413,condition_fold,capacity_Ah_kh,15,61,0.2770180057324471
-0.013310409408214555,0.07876537499206639,0.048541078358440064,K3_oracle_exposure_diagnostic,4,1,0.03691930746714583,MH2_ridge,717,3110,True,0.07386153476614285,condition_fold,capacity_Ah_kh,15,61,0.29686220606523944
0.005073085779241606,0.08236146927113651,0.04552464743550003,K0_prior_capacity,4,1,0.032729821606421135,MH3_hist_gradient_boosting,717,3110,False,0.079072035650465,condition_fold,capacity_Ah_kh,15,61,0.3233642174221782
0.004247432299190387,0.07868624677619099,0.0541738758799621,K1_prior_state_time,4,1,0.030945148217189796,MH3_hist_gradient_boosting,717,3110,False,0.07541607844815033,condition_fold,capacity_Ah_kh,15,61,0.3180623639805787
0.003158406312753128,0.06805118165766194,0.04837570885785805,K2_nominal_condition,4,1,0.02840341566907874,MH3_hist_gradient_boosting,717,3110,False,0.0721956290913775,condition_fold,capacity_Ah_kh,15,61,0.29616916592816633
-0.0005091111449003966,0.0629667797420897,0.048427306118933006,K3_oracle_exposure_diagnostic,4,1,0.026470130836544314,MH3_hist_gradient_boosting,717,3110,True,0.06471740061161443,condition_fold,capacity_Ah_kh,15,61,0.31012881444151424
0.062171619246861924,0.15973971419119645,0.09621427272727273,persistence,4,1,0.06224269874476987,MH0_persistence,717,3110,False,0.13046158348038933,condition_fold,delta_capacity_Ah_h,15,61,0.49691616666666666
0.019788324965132498,0.09738844199946754,0.04405410526315788,prior_slope,4,1,0.029470665271966515,MH1_prior_slope_linear,717,3110,False,0.08218087148193298,condition_fold,delta_capacity_Ah_h,15,61,0.4099573333333333
0.002432025290056892,0.12598442873212387,0.057285134092945236,K0_prior_capacity,4,1,0.05546323398802167,MH2_ridge,717,3110,False,0.10071833364047622,condition_fold,delta_capacity_Ah_h,15,61,0.41472934061894584
0.0035887575266258724,0.07874010542668601,0.038944293553325605,K1_prior_state_time,4,1,0.0302975243469991,MH2_ridge,717,3110,False,0.07062689686892148,condition_fold,delta_capacity_Ah_h,15,61,0.33777926098900135
-0.015989421948370792,0.08314148213973585,0.05911456360263948,K2_nominal_condition,4,1,0.04087990103449683,MH2_ridge,717,3110,False,0.07599615465922827,condition_fold,delta_capacity_Ah_h,15,61,0.2768815014036064
-0.014399387879465386,0.07911205645324948,0.04839140650029017,K3_oracle_exposure_diagnostic,4,1,0.03745626354316308,MH2_ridge,717,3110,True,0.07415322692243077,condition_fold,delta_capacity_Ah_h,15,61,0.2967282869185352
0.00475207192169456,0.07627961883628896,0.045324246055636876,K0_prior_capacity,4,1,0.030067916019030055,MH3_hist_gradient_boosting,717,3110,False,0.07506317144234272,condition_fold,delta_capacity_Ah_h,15,61,0.326235760539829
0.003697621968644502,0.07986628607218237,0.04000551967199373,K1_prior_state_time,4,1,0.02852042193435084,MH3_hist_gradient_boosting,717,3110,False,0.07748427637987282,condition_fold,delta_capacity_Ah_h,15,61,0.3070146257411532
-0.009022806483218954,0.0806155876240618,0.0449674839066048,K2_nominal_condition,4,1,0.034068698731679545,MH3_hist_gradient_boosting,717,3110,False,0.08547122684232078,condition_fold,delta_capacity_Ah_h,15,61,0.24376236687864591
-0.005641507170599811,0.06766932200453155,0.04472562205458271,K3_oracle_exposure_diagnostic,4,1,0.026514166512723224,MH3_hist_gradient_boosting,717,3110,True,0.06589607045475519,condition_fold,delta_capacity_Ah_h,15,61,0.26699680367748696
0.10500385714285713,0.31258939700920474,0.16345160975609754,persistence,4,2,0.10502695833333332,MH0_persistence,672,2927,False,0.20059513479475863,condition_fold,capacity_Ah_kh,15,61,0.9938323333333333
0.03586179166666666,0.24856703523373927,0.0814135142857143,prior_slope,4,2,0.054892029761904736,MH1_prior_slope_linear,672,2927,False,0.14877729367225523,condition_fold,capacity_Ah_kh,15,61,0.9938323333333333
0.0017053923686271497,0.24963516241983685,0.08685589858795849,K0_prior_capacity,4,2,0.08693608567633147,MH2_ridge,672,2927,False,0.1536272437910632,condition_fold,capacity_Ah_kh,15,61,0.8632901784767318
0.0057522697742835235,0.21198884766031545,0.06874285452656481,K1_prior_state_time,4,2,0.05956442822534426,MH2_ridge,672,2927,False,0.12879892015622002,condition_fold,capacity_Ah_kh,15,61,0.8225236883103415
-0.04077442386780872,0.18849807083111855,0.12796076164470802,K2_nominal_condition,4,2,0.08366853245554363,MH2_ridge,672,2927,False,0.13728301475893162,condition_fold,capacity_Ah_kh,15,61,0.6194819345861721
-0.025098408640499947,0.13788338893026061,0.08350320266338336,K3_oracle_exposure_diagnostic,4,2,0.05956453793598625,MH2_ridge,672,2927,True,0.11315778831674497,condition_fold,capacity_Ah_kh,15,61,0.45634266331945866
0.006066995691836365,0.21024605314855246,0.07925065784542397,K0_prior_capacity,4,2,0.061460980039086656,MH3_hist_gradient_boosting,672,2927,False,0.13619824522529955,condition_fold,capacity_Ah_kh,15,61,0.7709933549559548
0.0018890185869059964,0.20206491941259502,0.10024582893304528,K1_prior_state_time,4,2,0.05682204832403684,MH3_hist_gradient_boosting,672,2927,False,0.13268145701376047,condition_fold,capacity_Ah_kh,15,61,0.7697260482316368
-0.01098828827742468,0.14620905890316263,0.07820321623704864,K2_nominal_condition,4,2,0.056453867649434226,MH3_hist_gradient_boosting,672,2927,False,0.12367540979920551,condition_fold,capacity_Ah_kh,15,61,0.550979536850681
-0.006839005135418445,0.11751880330510425,0.07539659189977561,K3_oracle_exposure_diagnostic,4,2,0.0451749401885444,MH3_hist_gradient_boosting,672,2927,True,0.0935119477994513,condition_fold,capacity_Ah_kh,15,61,0.4873887972114115
0.10500385714285713,0.31258939700920474,0.16345160975609754,persistence,4,2,0.10502695833333332,MH0_persistence,672,2927,False,0.20059513479475863,condition_fold,delta_capacity_Ah_h,15,61,0.9938323333333333
0.03586179166666666,0.24856703523373927,0.0814135142857143,prior_slope,4,2,0.054892029761904736,MH1_prior_slope_linear,672,2927,False,0.14877729367225523,condition_fold,delta_capacity_Ah_h,15,61,0.9938323333333333
0.0017050550954904144,0.24966348883251263,0.08689814129217326,K0_prior_capacity,4,2,0.08695443074082074,MH2_ridge,672,2927,False,0.15362613197206415,condition_fold,delta_capacity_Ah_h,15,61,0.8633689948760574
0.004998803027639794,0.21207679833468146,0.06848122612752158,K1_prior_state_time,4,2,0.060013633131538645,MH2_ridge,672,2927,False,0.1288416095276457,condition_fold,delta_capacity_Ah_h,15,61,0.8216438144697685
-0.0417436620650263,0.18889478427981235,0.12982605928300528,K2_nominal_condition,4,2,0.08436796150924675,MH2_ridge,672,2927,False,0.13766233600199745,condition_fold,delta_capacity_Ah_h,15,61,0.6191260792816716
-0.026206931101352346,0.1385879128310151,0.08276490697501847,K3_oracle_exposure_diagnostic,4,2,0.060401874645025874,MH2_ridge,672,2927,True,0.11372415380452422,condition_fold,delta_capacity_Ah_h,15,61,0.4570784474903448
0.005557570944331928,0.2111553681563449,0.08718547920944775,K0_prior_capacity,4,2,0.06012210113079407,MH3_hist_gradient_boosting,672,2927,False,0.13642956369423803,condition_fold,delta_capacity_Ah_h,15,61,0.7808303335305181
0.0005813490551938134,0.20519750067892492,0.1140914143356458,K1_prior_state_time,4,2,0.05704736043538656,MH3_hist_gradient_boosting,672,2927,False,0.13723551160172814,condition_fold,delta_capacity_Ah_h,15,61,0.7777808593914556
-0.027864231010103623,0.16061207984754916,0.09589578117320874,K2_nominal_condition,4,2,0.06519167625199439,MH3_hist_gradient_boosting,672,2927,False,0.14886034793028596,condition_fold,delta_capacity_Ah_h,15,61,0.5377381214179829
-0.019706424485570355,0.11509835778132632,0.05874039758440584,K3_oracle_exposure_diagnostic,4,2,0.04664994420787081,MH3_hist_gradient_boosting,672,2927,True,0.103447473509973,condition_fold,delta_capacity_Ah_h,15,61,0.5185485905094843
0.1274187990430622,0.2260905120918105,0.18179755701754385,persistence,4,3,0.12742263955342903,MH0_persistence,627,2746,False,0.22012997678375879,condition_fold,capacity_Ah_kh,12,56,0.9423641111111112
0.03167344497607655,0.1284580674877699,0.07331991374269001,prior_slope,4,3,0.06212849122807015,MH1_prior_slope_linear,627,2746,False,0.14556823698748955,condition_fold,capacity_Ah_kh,12,56,0.6665754444444443
-0.003863653396408999,0.15406264480731507,0.09296487883013524,K0_prior_capacity,4,3,0.09443143629324476,MH2_ridge,627,2746,False,0.15825263663688063,condition_fold,capacity_Ah_kh,12,56,0.7520121119276855
0.0021765776570788872,0.12230564290384516,0.07659711675780725,K1_prior_state_time,4,3,0.06856918351299983,MH2_ridge,627,2746,False,0.13512790507557199,condition_fold,capacity_Ah_kh,12,56,0.600065132237881
-0.04484953802715607,0.13684432329998633,0.08465219477050936,K2_nominal_condition,4,3,0.092431156706839,MH2_ridge,627,2746,False,0.1410932414264165,condition_fold,capacity_Ah_kh,12,56,0.3154253077538456
-0.03169499018868601,0.09669021417732872,0.06847092349437325,K3_oracle_exposure_diagnostic,4,3,0.06427788169830898,MH2_ridge,627,2746,True,0.1137785655943792,condition_fold,capacity_Ah_kh,12,56,0.2697518223553513
-0.0026398031830089136,0.12074569293027675,0.07189253065202955,K0_prior_capacity,4,3,0.0688736336496986,MH3_hist_gradient_boosting,627,2746,False,0.1401866934396691,condition_fold,capacity_Ah_kh,12,56,0.4782827278037509
-0.003816573692595651,0.11536460756360568,0.06326927490973717,K1_prior_state_time,4,3,0.06324331087595361,MH3_hist_gradient_boosting,627,2746,False,0.13598734166905285,condition_fold,capacity_Ah_kh,12,56,0.43623858886189787
-0.01303172904742266,0.11236292277724276,0.0667914581230063,K2_nominal_condition,4,3,0.06238144054403871,MH3_hist_gradient_boosting,627,2746,False,0.13359725590426186,condition_fold,capacity_Ah_kh,12,56,0.305985379721309
-0.004181727471912439,0.07131456655528486,0.04682701719585709,K3_oracle_exposure_diagnostic,4,3,0.043516229940587466,MH3_hist_gradient_boosting,627,2746,True,0.09172804544615377,condition_fold,capacity_Ah_kh,12,56,0.18472617623300341
0.1274187990430622,0.2260905120918105,0.18179755701754385,persistence,4,3,0.12742263955342903,MH0_persistence,627,2746,False,0.22012997678375879,condition_fold,delta_capacity_Ah_h,12,56,0.9423641111111112
0.03167344497607655,0.1284580674877699,0.07331991374269001,prior_slope,4,3,0.06212849122807015,MH1_prior_slope_linear,627,2746,False,0.14556823698748955,condition_fold,delta_capacity_Ah_h,12,56,0.6665754444444443
-0.0038646044977687136,0.15408088376429843,0.09300573182049708,K0_prior_capacity,4,3,0.09444988794514775,MH2_ridge,627,2746,False,0.15824723005707075,condition_fold,delta_capacity_Ah_h,12,56,0.7520387930728253
0.0014361624171766697,0.12251749374108532,0.07711042513041513,K1_prior_state_time,4,3,0.0689867750858242,MH2_ridge,627,2746,False,0.1352344395431047,condition_fold,delta_capacity_Ah_h,12,56,0.5994449212835398
-0.045794464608034414,0.1373696589236515,0.08507493374556545,K2_nominal_condition,4,3,0.09311789974580242,MH2_ridge,627,2746,False,0.1415043223028066,condition_fold,delta_capacity_Ah_h,12,56,0.31519716789815927
-0.03278432174276869,0.09763462893687896,0.06968643465559538,K3_oracle_exposure_diagnostic,4,3,0.06529030203697589,MH2_ridge,627,2746,True,0.11438071107060459,condition_fold,delta_capacity_Ah_h,12,56,0.27137318299039986
