artifact,split_name,target,horizon_checkups,model_level,feature_group,retention_fraction,rows_retained,conditions_retained,mae,rmse,mean_support_score,median_nearest_distance,claim_scope
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K0_prior_capacity,0.25,40,6,0.3241421146720574,0.39367912748478073,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K1_prior_state_time,1.0,157,12,0.1471094384113412,0.24223836162616452,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K1_prior_state_time,0.9,142,12,0.1571254438162338,0.2533008186588453,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K1_prior_state_time,0.75,118,11,0.17576028347135073,0.26731104202461464,0.5988023952095808,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K1_prior_state_time,0.5,79,9,0.17333549608965748,0.24275042400113925,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K1_prior_state_time,0.25,40,6,0.26586860066139983,0.3226051556907515,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K2_nominal_condition,1.0,157,12,0.1555175101998251,0.2283131313482219,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K2_nominal_condition,0.9,142,12,0.16309172430727756,0.2381513947537133,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K2_nominal_condition,0.75,118,11,0.17417668914303314,0.2501252539647089,0.5988023952095808,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K2_nominal_condition,0.5,79,9,0.1640315170434721,0.22208901942910583,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K2_nominal_condition,0.25,40,6,0.2312996956657829,0.2917497693755267,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K3_oracle_exposure_diagnostic,1.0,157,12,0.1682077234449585,0.24490372665713633,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K3_oracle_exposure_diagnostic,0.9,142,12,0.17539503226571243,0.2551497179351756,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K3_oracle_exposure_diagnostic,0.75,118,11,0.18591423171931473,0.2684779846551001,0.5988023952095808,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K3_oracle_exposure_diagnostic,0.5,79,9,0.17945250416985079,0.23758576755181424,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH2_ridge,K3_oracle_exposure_diagnostic,0.25,40,6,0.23820411693805724,0.30124611807477975,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K0_prior_capacity,1.0,157,12,0.13586766881429407,0.2245748694067907,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K0_prior_capacity,0.9,142,12,0.14493069446716797,0.23424178068411325,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K0_prior_capacity,0.75,118,11,0.16174382132806306,0.24505044058747963,0.5988023952095808,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K0_prior_capacity,0.5,79,9,0.1579181682779103,0.22215397899386277,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K0_prior_capacity,0.25,40,6,0.2335058412152637,0.285942255645594,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K1_prior_state_time,1.0,157,12,0.12656282396575877,0.1947860045915927,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K1_prior_state_time,0.9,142,12,0.1315445808329318,0.2020232055604541,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K1_prior_state_time,0.75,118,11,0.1461699561355894,0.21389724121586468,0.5988023952095808,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K1_prior_state_time,0.5,79,9,0.15790048805535328,0.2209173941921804,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K1_prior_state_time,0.25,40,6,0.2376454230521094,0.29014962546741,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K2_nominal_condition,1.0,157,12,0.11062649408162388,0.18124932652472017,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K2_nominal_condition,0.9,142,12,0.11528444880336823,0.1879267402937324,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K2_nominal_condition,0.75,118,11,0.1270426894379885,0.19752841088289716,0.5988023952095808,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K2_nominal_condition,0.5,79,9,0.1314633964861142,0.18887488844695288,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K2_nominal_condition,0.25,40,6,0.19721903616444308,0.24382167229828353,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,1.0,157,12,0.10668825324445821,0.17528090802086943,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,0.9,142,12,0.11153097084675662,0.18260779030002686,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,0.75,118,11,0.12362329115463072,0.19219701076438017,0.5988023952095808,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,0.5,79,9,0.12866473677141033,0.18454824968172426,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,1,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,0.25,40,6,0.19378382256331733,0.24218639214758514,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,1.0,121,12,0.4339427190082645,0.5460917601578413,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,0.9,109,12,0.4575886788990826,0.5699241833238504,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,0.75,91,12,0.5119322967032967,0.6144872074179922,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,0.5,61,9,0.5440101147540984,0.6428288589645681,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,0.25,31,7,0.805119806451613,0.8462918269495916,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,1.0,121,12,0.2992600247933885,0.43941521250056575,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,0.9,109,12,0.3211230825688074,0.46084200769007216,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,0.75,91,12,0.36984038461538465,0.5013007477578748,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,0.5,61,9,0.40703536065573775,0.5411298881177038,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,0.25,31,7,0.6653106451612903,0.74039812760651,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K0_prior_capacity,1.0,121,12,0.3063674571864746,0.4420973142958836,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K0_prior_capacity,0.9,109,12,0.3310219615866489,0.4644752858867747,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K0_prior_capacity,0.75,91,12,0.37859830070393097,0.5042634129883613,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K0_prior_capacity,0.5,61,9,0.4136413527902802,0.5351789348082885,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K0_prior_capacity,0.25,31,7,0.6804980614300651,0.7276970122193664,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K1_prior_state_time,1.0,121,12,0.2563085479484321,0.3861911070541398,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K1_prior_state_time,0.9,109,12,0.2755955227378807,0.4052051493693039,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K1_prior_state_time,0.75,91,12,0.31682568875856676,0.4408937926148504,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K1_prior_state_time,0.5,61,9,0.34230451504237314,0.4661271434675381,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K1_prior_state_time,0.25,31,7,0.5708138850469487,0.6402948435994306,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,1.0,121,12,0.24334469488032925,0.30275710021801994,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,0.9,109,12,0.2536125984678967,0.31430930596926016,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,0.75,91,12,0.269688128103985,0.3346026880143934,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,0.5,61,9,0.268343514797497,0.3382202439608459,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,0.25,31,7,0.37898219718214976,0.44071676927338715,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,1.0,121,12,0.2670317631344143,0.313513252150375,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,0.9,109,12,0.2727717657389576,0.3197904704121389,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,0.75,91,12,0.28032350883288554,0.3313938652004841,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,0.5,61,9,0.26729435006251817,0.3232515381943324,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,0.25,31,7,0.24394788008873744,0.2988089482703689,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K0_prior_capacity,1.0,121,12,0.2471538275282923,0.37823485906819143,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K0_prior_capacity,0.9,109,12,0.2663768984681079,0.3967759115112424,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K0_prior_capacity,0.75,91,12,0.30347775482537187,0.4306027037965457,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K0_prior_capacity,0.5,61,9,0.33023768157012784,0.4494453753637775,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K0_prior_capacity,0.25,31,7,0.5507615166820882,0.6120197714991915,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K1_prior_state_time,1.0,121,12,0.2529328330522518,0.3662333065459654,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K1_prior_state_time,0.9,109,12,0.25515041008182965,0.37379854800025275,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K1_prior_state_time,0.75,91,12,0.2845364237936395,0.4014248751895352,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K1_prior_state_time,0.5,61,9,0.30993574183066613,0.431767954766885,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K1_prior_state_time,0.25,31,7,0.5118349922198047,0.5860664332180778,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,1.0,121,12,0.18301996275846433,0.26583226680559074,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,0.9,109,12,0.1848377423301306,0.2722485098902764,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,0.75,91,12,0.20185474512569943,0.2908719350710805,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,0.5,61,9,0.1990171722423979,0.27080703063533157,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,0.25,31,7,0.31302072096056466,0.36004351916571253,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,1.0,121,12,0.15344702892216405,0.22309689289134152,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,0.9,109,12,0.1592048417942934,0.23138845040690553,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,0.75,91,12,0.17323901553459467,0.24519679768566124,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,0.5,61,9,0.16884789254333238,0.22873706274971764,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,0.25,31,7,0.24913863599531821,0.3000857781063488,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,1.0,87,7,0.49285141379310343,0.6005929028444816,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,0.9,79,7,0.5078093797468354,0.6200014958336488,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,0.75,66,7,0.5485298939393939,0.6584603288427113,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,0.5,44,5,0.5981702727272727,0.6845112543934674,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,0.25,22,4,0.6500961363636364,0.7582805656064311,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,1.0,87,7,0.3026048965517242,0.4196460737123962,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,0.9,79,7,0.3198253291139241,0.437124889081535,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,0.75,66,7,0.3522117121212121,0.4640210325886656,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,0.5,44,5,0.3940185227272728,0.48555515433374624,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,0.25,22,4,0.49068495454545463,0.5869732316040329,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K0_prior_capacity,1.0,87,7,0.3216289702072935,0.46101684291920686,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K0_prior_capacity,0.9,79,7,0.3392664622036701,0.48086634229674563,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K0_prior_capacity,0.75,66,7,0.382519622659194,0.516256336663891,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K0_prior_capacity,0.5,44,5,0.42345590124699783,0.5339499747486856,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K0_prior_capacity,0.25,22,4,0.4903204407963848,0.620641636398518,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K1_prior_state_time,1.0,87,7,0.2581416018513289,0.3819249803232393,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K1_prior_state_time,0.9,79,7,0.2737072832964076,0.39869732486309695,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K1_prior_state_time,0.75,66,7,0.30207656909601055,0.4233015411566,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K1_prior_state_time,0.5,44,5,0.33445504361191386,0.4303228223320239,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K1_prior_state_time,0.25,22,4,0.4090765140538215,0.5172985603835698,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,1.0,87,7,0.24150847553457733,0.29781428424184486,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,0.9,79,7,0.2531761848097537,0.30919369959207915,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,0.75,66,7,0.2621143779013668,0.3203707437768991,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,0.5,44,5,0.24817333069944644,0.3058982190172001,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,0.25,22,4,0.31743590566554775,0.3681537931894334,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,1.0,87,7,0.3138012923413194,0.35191670112078605,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,0.9,79,7,0.323387630500284,0.35990165700276433,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,0.75,66,7,0.33440166859429915,0.37221295165597057,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,0.5,44,5,0.3245759736097028,0.3665186964668871,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,0.25,22,4,0.36336229705132983,0.39543153620407595,0.5988023952095809,0.6699999999999999,oracle_diagnostic_only
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K0_prior_capacity,1.0,87,7,0.2468524612091272,0.3616894846964593,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K0_prior_capacity,0.9,79,7,0.25910254922538656,0.37636080308352177,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K0_prior_capacity,0.75,66,7,0.28988996596875727,0.40428131948149276,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
capacity_horizon,c_rate_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K0_prior_capacity,0.5,44,5,0.313202029439091,0.41375632644978444,0.5988023952095809,0.6699999999999999,prospective_support_reliability_diagnostic
