artifact,split_name,target,horizon_checkups,model_level,feature_group,contrast_family,retention_fraction,rows_retained,contrasts_retained,sign_evaluable_rows,sign_correct_rows,sign_accuracy,mean_effect_abs_error,mean_support_score,median_nearest_distance,claim_scope
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,1.0,280,18,280,234,0.8357142857142857,0.09503938333333334,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,0.9,252,17,252,211,0.8373015873015873,0.0968254761904762,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,0.75,210,13,210,172,0.819047619047619,0.10243224126984125,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,0.5,140,10,140,118,0.8428571428571429,0.11256917619047616,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,0.25,70,4,70,60,0.8571428571428571,0.06071528571428559,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,1.0,432,30,432,398,0.9212962962962963,0.11144643335069337,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,0.9,389,28,389,358,0.9203084832904884,0.11683119699632594,0.40558279553918025,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,0.75,324,24,324,300,0.9259259259259259,0.12121910502122868,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,0.5,216,16,216,205,0.9490740740740741,0.1305914029948555,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,0.25,108,8,108,98,0.9074074074074074,0.11143665937366148,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,1.0,152,12,152,142,0.9342105263157895,0.10220518677006629,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,0.9,137,12,137,127,0.927007299270073,0.10959074291933554,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,0.75,114,11,114,106,0.9298245614035088,0.12008451618240853,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,0.5,76,7,76,71,0.9342105263157895,0.1168557704341193,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,0.25,38,4,38,36,0.9473684210526315,0.14643715590683806,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,1.0,280,18,280,256,0.9142857142857143,0.11646311006589093,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,0.9,252,17,252,232,0.9206349206349206,0.11883102251445596,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,0.75,210,13,210,194,0.9238095238095239,0.12189290759744124,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,0.5,140,10,140,131,0.9357142857142857,0.12868576447319985,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,0.25,70,4,70,61,0.8714285714285714,0.06892146745632453,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,1.0,432,30,431,376,0.8723897911832946,0.11095425834850756,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.9,389,28,389,340,0.8740359897172236,0.11570724465124062,0.40558279553918025,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.75,324,24,324,287,0.8858024691358025,0.11906891772688151,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.5,216,16,216,199,0.9212962962962963,0.13625951146665927,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.25,108,8,108,98,0.9074074074074074,0.13555250618272188,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,1.0,152,12,151,128,0.847682119205298,0.11236826663997719,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.9,137,12,136,113,0.8308823529411765,0.11875132698462514,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.75,114,11,113,95,0.8407079646017699,0.1306254261250183,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.5,76,7,76,68,0.8947368421052632,0.13028540023362267,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.25,38,4,38,32,0.8421052631578947,0.16313918851834747,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,1.0,280,18,280,248,0.8857142857142857,0.11018665384742406,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.9,252,17,252,224,0.8888888888888888,0.11229082419903089,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.75,210,13,210,189,0.9,0.1186785303978256,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.5,140,10,140,129,0.9214285714285714,0.14045179333785765,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.25,70,4,70,63,0.9,0.10215240988703345,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,1.0,462,30,0,0,nan,0.08641774242424242,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.9,416,28,0,0,nan,0.08794519030448716,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.75,347,24,0,0,nan,0.08851596637848222,0.40558279553918025,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.5,231,16,0,0,nan,0.09944411111111111,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.25,116,8,0,0,nan,0.08657308764367815,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,1.0,164,12,0,0,nan,0.09550388719512196,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,0.9,148,12,0,0,nan,0.09980367792792794,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,0.75,123,11,0,0,nan,0.1088794647696477,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,0.5,82,7,0,0,nan,0.10140544715447154,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,0.25,41,4,0,0,nan,0.12453499186991869,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,1.0,298,18,0,0,nan,0.08141731375838926,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.9,269,17,0,0,nan,0.08225862267657992,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.75,224,13,0,0,nan,0.08394243303571428,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.5,149,10,0,0,nan,0.09552456263982102,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.25,75,4,0,0,nan,0.05095405111111111,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,1.0,462,30,432,364,0.8425925925925926,0.06458306204906204,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.9,416,28,388,327,0.8427835051546392,0.06539800120192306,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.75,347,24,323,267,0.826625386996904,0.06531216522574447,0.40558279553918025,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.5,231,16,215,178,0.827906976744186,0.0733965512265512,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.25,116,8,108,91,0.8425925925925926,0.06708426293103444,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,1.0,164,12,152,134,0.881578947368421,0.06812563719512194,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,0.9,148,12,136,118,0.8676470588235294,0.07269125900900898,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,0.75,123,11,112,101,0.9017857142857143,0.0766376788617886,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,0.5,82,7,75,66,0.88,0.06765871544715446,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,0.25,41,4,37,32,0.8648648648648649,0.09133486178861783,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,1.0,298,18,280,230,0.8214285714285714,0.06263345693512304,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.9,269,17,252,205,0.8134920634920635,0.06320935377942996,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.75,224,13,211,171,0.8104265402843602,0.06586887351190474,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.5,149,10,139,117,0.841726618705036,0.07351669463087246,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.25,75,4,71,60,0.8450704225352113,0.04376449999999994,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,1.0,462,30,462,314,0.6796536796536796,0.08337109414083169,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.9,416,28,416,276,0.6634615384615384,0.08649689323382531,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.75,347,24,347,235,0.6772334293948127,0.08853253854899884,0.40558279553918025,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.5,231,16,231,174,0.7532467532467533,0.0950319983678609,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.25,116,8,116,84,0.7241379310344828,0.08428805682523013,0.4055827955391803,1.4655878183161186,prospective_supported_contrast_diagnostic
