run_scope,model_level,target,split_name,from_feature_group,to_feature_group,from_condition_mean_mae,to_condition_mean_mae,condition_mean_mae_gain,from_worst_condition_mae,to_worst_condition_mae,worst_condition_mae_gain
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,c_rate_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.1774344307912934,0.34271688948653045,-0.16528245869523706,0.297630109310257,0.5139732894887374,-0.21634318017848042
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,condition_fold,F1_state_time,F2_state_exposure,0.10485958837459006,0.10342277405724762,0.0014368143173424386,0.4234073766224048,0.42259322567789315,0.000814150944511649
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,condition_fold,F2_state_exposure,F3_state_nominal,0.10342277405724762,0.0812969002962204,0.022125873761027218,0.42259322567789315,0.3551909446646242,0.06740228101326895
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,condition_fold,F3_state_nominal,F4_state_log_age_scalar,0.0812969002962204,0.08089484058527117,0.0004020597109492263,0.3551909446646242,0.33503161880167315,0.02015932586295105
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,profile_holdout_fold,F1_state_time,F2_state_exposure,0.08337624591548475,0.08192620869448784,0.0014500372209969026,0.19134848301425156,0.19539975426981085,-0.004051271255559291
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,profile_holdout_fold,F2_state_exposure,F3_state_nominal,0.08192620869448784,0.08721007272272964,-0.005283864028241797,0.19539975426981085,0.2986779138964797,-0.10327815962666884
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,profile_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.08721007272272964,0.30384656933233006,-0.21663649660960044,0.2986779138964797,0.565221855952234,-0.26654394205575427
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,temperature_holdout_fold,F1_state_time,F2_state_exposure,0.11482726538278193,0.11333704361481045,0.001490221767971478,0.4264643030048552,0.4235553140689809,0.0029089889358743237
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,temperature_holdout_fold,F2_state_exposure,F3_state_nominal,0.11333704361481045,0.08923984929334153,0.024097194321468923,0.4235553140689809,0.35236980815514063,0.07118550591384026
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,temperature_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.08923984929334153,0.11625260117526312,-0.027012751881921593,0.35236980815514063,0.3290240417284429,0.023345766426697723
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,voltage_window_holdout_fold,F1_state_time,F2_state_exposure,0.1036367671873404,0.10401720473153035,-0.00038043754418995435,0.43152168249064543,0.4295260663227138,0.0019956161679316464
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,voltage_window_holdout_fold,F2_state_exposure,F3_state_nominal,0.10401720473153035,0.08333162243399896,0.020685582297531396,0.4295260663227138,0.3585384438102896,0.07098762251242419
sensitivity_excluding_monotonicity,L1_ridge,delta_capacity_Ah,voltage_window_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.08333162243399896,0.12521397297789855,-0.04188235054389959,0.3585384438102896,0.5482749892286486,-0.189736545418359
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F1_state_time,F2_state_exposure,0.2512535694372205,0.25746173614484336,-0.006208166707622864,0.37611066267516136,0.37515964529629886,0.0009510173788624954
