candidate_condition_mae,condition_mae_delta,feature_group,heldout_fold,model_level,parameter_set,reference_condition_mae,relative_degradation,run_scope,split_name,target
0.2525060811251753,0.00567946084683682,F8_timestamp_weighted_stress,4,R3_condition_bagged_hgb,23,0.2468266202783385,0.02300992024455172,primary,condition_fold,capacity_Ah_k1
0.034174536844225806,-0.002675436356527325,F8_timestamp_weighted_stress,4,R3_condition_bagged_hgb,38,0.03684997320075313,-0.0726034817434452,primary,condition_fold,capacity_Ah_k1
0.07801024793871408,0.01212747381170061,F8_timestamp_weighted_stress,4,R3_condition_bagged_hgb,40,0.06588277412701347,0.1840765506977652,primary,condition_fold,capacity_Ah_k1
0.1081295807087197,0.042005384192624076,F8_timestamp_weighted_stress,4,R3_condition_bagged_hgb,44,0.06612419651609562,0.6352498239037103,primary,condition_fold,capacity_Ah_k1
0.010006706330531615,-0.004333064316787299,F8_timestamp_weighted_stress,4,R3_condition_bagged_hgb,45,0.014339770647318914,-0.3021711032454655,primary,condition_fold,capacity_Ah_k1
0.047571326239287254,-0.0028657817867611124,F8_timestamp_weighted_stress,4,R3_condition_bagged_hgb,47,0.050437108026048366,-0.05681891565394813,primary,condition_fold,capacity_Ah_k1
0.04066686029415454,0.012114214137242004,F8_timestamp_weighted_stress,4,R3_condition_bagged_hgb,51,0.028552646156912536,0.42427640754092344,primary,condition_fold,capacity_Ah_k1
0.049650854279221626,-0.00714087591739726,F8_timestamp_weighted_stress,4,R3_condition_bagged_hgb,52,0.056791730196618886,-0.12573795326669576,primary,condition_fold,capacity_Ah_k1
0.047940654577292435,-0.013806643037023197,F8_timestamp_weighted_stress,4,R3_condition_bagged_hgb,53,0.06174729761431563,-0.22359914636688868,primary,condition_fold,capacity_Ah_k1
0.05198784361636821,-0.012680713803311122,F8_timestamp_weighted_stress,4,R3_condition_bagged_hgb,64,0.06466855741967933,-0.19608777911987635,primary,condition_fold,capacity_Ah_k1
0.01534239189106915,-0.0005221634496945307,F8_timestamp_weighted_stress,4,R3_condition_bagged_hgb,69,0.01586455534076368,-0.03291384085331667,primary,condition_fold,capacity_Ah_k1
0.0065519964612306665,0.0035581942036771587,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,8,0.002993802257553508,1.1885201150809686,primary,condition_fold,capacity_Ah_k1
0.01846332636838304,0.0026642336267992638,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,15,0.015799092741583778,0.16863206453538346,primary,condition_fold,capacity_Ah_k1
0.08753648979299032,-0.014049517402294653,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,18,0.10158600719528497,-0.13830169912364415,primary,condition_fold,capacity_Ah_k1
0.10148961454619387,0.011405334485755425,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,24,0.09008428006043845,0.12660737786996212,primary,condition_fold,capacity_Ah_k1
0.061764968853276266,-0.0211814533107205,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,30,0.08294642216399677,-0.25536307363374616,primary,condition_fold,capacity_Ah_k1
0.04857920555853174,0.005580309683043329,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,34,0.04299889587548841,0.12977797614157793,primary,condition_fold,capacity_Ah_k1
0.017455450573142052,0.004941093114492421,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,37,0.01251435745864963,0.39483394419721113,primary,condition_fold,capacity_Ah_k1
0.06727824737855873,0.0022784928393090598,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,39,0.06499975453924967,0.035053868363967546,primary,condition_fold,capacity_Ah_k1
0.044475350734979095,-0.006893998504994871,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,42,0.051369349239973966,-0.13420451313855042,primary,condition_fold,capacity_Ah_k1
0.010106384830764262,0.0030287050192357853,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,61,0.007077679811528477,0.4279234296954886,primary,condition_fold,capacity_Ah_k1
0.08492628736486894,0.0019068471000176918,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,65,0.08301944026485125,0.022968681720021332,primary,condition_fold,capacity_Ah_k1
0.04110853660135,0.0074245465296659055,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,68,0.03368399007168409,0.22041766767729906,primary,condition_fold,capacity_Ah_k1
0.12328363546390096,0.02623328610325963,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,70,0.09705034936064133,0.27030594197838625,primary,condition_fold,capacity_Ah_k1
0.02760382124855981,0.005221733547948627,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,72,0.022382087700611182,0.23329966434748792,primary,condition_fold,capacity_Ah_k1
0.0671429437590028,0.0020102607332997263,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,73,0.06513268302570308,0.03086408604580936,primary,condition_fold,capacity_Ah_k1
0.012494622817418935,-0.006544986516451978,F4_state_log_age_scalar,0,R4_worst_fold_selected_hgb,75,0.019039609333870913,-0.3437563450846986,primary,condition_fold,capacity_Ah_k1
0.0098521429975756,0.004535487930788634,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,3,0.005316655066786966,0.8530716914704009,primary,condition_fold,capacity_Ah_k1
0.005857293786445157,0.000965892902101949,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,5,0.004891400884343208,0.1974675404736621,primary,condition_fold,capacity_Ah_k1
0.006563181464396025,0.001799199838018092,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,10,0.004763981626377933,0.37766724960818715,primary,condition_fold,capacity_Ah_k1
0.006908114372968677,0.001316577266694604,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,11,0.005591537106274073,0.2354589161569397,primary,condition_fold,capacity_Ah_k1
0.09329570080206613,0.0011708193958954727,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,20,0.09212488140617066,0.012709046438099942,primary,condition_fold,capacity_Ah_k1
0.020710004961419715,0.004646735218070297,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,25,0.01606326974334942,0.28927704585140007,primary,condition_fold,capacity_Ah_k1
0.048971832228982604,0.0028250539695846566,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,29,0.04614677825939795,0.06121887759324401,primary,condition_fold,capacity_Ah_k1
0.028325201568554392,0.007682804976625237,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,33,0.020642396591929155,0.37218570733347356,primary,condition_fold,capacity_Ah_k1
0.026990667014043804,0.004374981578509796,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,46,0.022615685435534008,0.19344899322112863,primary,condition_fold,capacity_Ah_k1
0.04306780704406341,-0.03357057588975753,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,48,0.07663838293382094,-0.43803867728715673,primary,condition_fold,capacity_Ah_k1
0.020373152046921767,0.010785169564541123,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,50,0.009587982482380644,1.1248632946879586,primary,condition_fold,capacity_Ah_k1
0.0809703009829425,0.006983988443904576,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,57,0.07398631253903792,0.09439568217728873,primary,condition_fold,capacity_Ah_k1
0.07759301443210793,0.014166135916767617,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,58,0.06342687851534032,0.22334594178935385,primary,condition_fold,capacity_Ah_k1
0.10625322767622632,-0.03184927020989815,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,60,0.13810249788612447,-0.23062052241922654,primary,condition_fold,capacity_Ah_k1
0.032690845400655255,-0.006552452631543568,F4_state_log_age_scalar,1,R4_worst_fold_selected_hgb,63,0.03924329803219882,-0.16696997857232415,primary,condition_fold,capacity_Ah_k1
0.008807816354052197,0.000717643971050801,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,1,0.008090172383001396,0.08870564644069552,primary,condition_fold,capacity_Ah_k1
0.008379292169305537,0.002811476480423955,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,6,0.005567815688881581,0.5049514275478293,primary,condition_fold,capacity_Ah_k1
0.007105213040205151,0.00017053515588356938,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,9,0.0069346778843215814,0.024591647763355748,primary,condition_fold,capacity_Ah_k1
0.006414226940546232,0.000309500480326106,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,13,0.006104726460220126,0.05069850096361991,primary,condition_fold,capacity_Ah_k1
0.0137902637323843,0.00410025860757233,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,16,0.00969000512481197,0.42314307936466583,primary,condition_fold,capacity_Ah_k1
0.08067650188852839,0.013355064117601512,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,17,0.06732143777092688,0.19837758312655895,primary,condition_fold,capacity_Ah_k1
0.03876307444247303,0.009811620429240941,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,21,0.02895145401323209,0.3388990558041264,primary,condition_fold,capacity_Ah_k1
0.050700362959902705,-0.0038076554868644724,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,26,0.05450801844676718,-0.06985496070790115,primary,condition_fold,capacity_Ah_k1
0.08826664627162834,0.001416944092173661,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,27,0.08684970217945467,0.016314898688378644,primary,condition_fold,capacity_Ah_k1
0.2041223566160143,0.04141385637642378,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,32,0.16270850023959052,0.25452792150035985,primary,condition_fold,capacity_Ah_k1
0.03244573691116079,0.0162078809801236,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,49,0.016237855931037187,0.9981540080758882,primary,condition_fold,capacity_Ah_k1
0.06939555060782027,0.002347130335889805,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,55,0.06704842027193046,0.03500649719069401,primary,condition_fold,capacity_Ah_k1
0.02034822965172918,0.006411317789818977,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,62,0.013936911861910203,0.46002427606227525,primary,condition_fold,capacity_Ah_k1
0.03674553894414054,0.005385752533902617,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,66,0.03135978641023792,0.1717407275498646,primary,condition_fold,capacity_Ah_k1
0.10357040452874218,0.018799263721445275,F4_state_log_age_scalar,2,R4_worst_fold_selected_hgb,76,0.0847711408072969,0.22176490185710793,primary,condition_fold,capacity_Ah_k1
0.006735398643495467,0.0030106691459481217,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,7,0.0037247294975473453,0.8082920244089089,primary,condition_fold,capacity_Ah_k1
0.01116916522822068,0.0025534535451520266,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,12,0.008615711683068654,0.29637174955262247,primary,condition_fold,capacity_Ah_k1
0.05776407939012595,-0.02122250132384603,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,22,0.07898658071397198,-0.2686848972573891,primary,condition_fold,capacity_Ah_k1
0.08066056568700193,0.0019021019784931925,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,28,0.07875846370850874,0.02415108026399577,primary,condition_fold,capacity_Ah_k1
0.01658454289164483,-0.017044402358135684,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,31,0.033628945249780516,-0.5068372567601396,primary,condition_fold,capacity_Ah_k1
0.07618199179655853,-0.018359432956675387,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,35,0.09454142475323392,-0.194194587236188,primary,condition_fold,capacity_Ah_k1
0.20252323475033304,-0.022647793768061725,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,36,0.22517102851839477,-0.10058040733340422,primary,condition_fold,capacity_Ah_k1
0.02934171104927452,-0.009249436018260164,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,41,0.038591147067534685,-0.23967766498553691,primary,condition_fold,capacity_Ah_k1
0.04545453908706835,-0.015205442021309412,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,43,0.06065998110837776,-0.2506667780549207,primary,condition_fold,capacity_Ah_k1
0.0548710439156117,-0.014118394921665438,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,54,0.06898943883727714,-0.20464574229928117,primary,condition_fold,capacity_Ah_k1
0.0674228143933508,-0.020546280208534634,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,56,0.08796909460188543,-0.2335624835235518,primary,condition_fold,capacity_Ah_k1
0.10567376232251162,-0.012581237765803,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,59,0.11825500008831462,-0.10639074674565255,primary,condition_fold,capacity_Ah_k1
0.15276351683681147,0.008081832208198442,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,67,0.14468168462861303,0.05585940078693371,primary,condition_fold,capacity_Ah_k1
0.025438350237025446,0.010531810610955279,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,71,0.014906539626070168,0.7065228332762159,primary,condition_fold,capacity_Ah_k1
0.07228636455240389,0.012893357626802049,F4_state_log_age_scalar,3,R4_worst_fold_selected_hgb,74,0.05939300692560184,0.2170854498569639,primary,condition_fold,capacity_Ah_k1
0.00477448456016525,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,2,0.00477448456016525,0.0,primary,condition_fold,capacity_Ah_k1
0.004136387473768152,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,4,0.004136387473768152,0.0,primary,condition_fold,capacity_Ah_k1
0.009155620116814008,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,14,0.009155620116814008,0.0,primary,condition_fold,capacity_Ah_k1
0.14626338025550714,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,19,0.14626338025550714,0.0,primary,condition_fold,capacity_Ah_k1
0.2588867309972366,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,23,0.2588867309972366,0.0,primary,condition_fold,capacity_Ah_k1
0.02400611005213189,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,38,0.02400611005213189,0.0,primary,condition_fold,capacity_Ah_k1
0.08739959754365198,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,40,0.08739959754365198,0.0,primary,condition_fold,capacity_Ah_k1
0.06400727498404908,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,44,0.06400727498404908,0.0,primary,condition_fold,capacity_Ah_k1
0.019154078667045035,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,45,0.019154078667045035,0.0,primary,condition_fold,capacity_Ah_k1
0.05602054542705274,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,47,0.05602054542705274,0.0,primary,condition_fold,capacity_Ah_k1
0.03424425628660133,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,51,0.03424425628660133,0.0,primary,condition_fold,capacity_Ah_k1
0.061486069189090234,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,52,0.061486069189090234,0.0,primary,condition_fold,capacity_Ah_k1
0.06389928253807359,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,53,0.06389928253807359,0.0,primary,condition_fold,capacity_Ah_k1
0.0672150268673486,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,64,0.0672150268673486,0.0,primary,condition_fold,capacity_Ah_k1
0.014620271231350826,0.0,F4_state_log_age_scalar,4,R4_worst_fold_selected_hgb,69,0.014620271231350826,0.0,primary,condition_fold,capacity_Ah_k1
0.007810632579623656,0.003221521890947229,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,8,0.004589110688676427,0.7019926320139311,primary,condition_fold,capacity_Ah_k1
0.01682961767220781,-0.0070082481049084724,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,15,0.02383786577711628,-0.29399645800658064,primary,condition_fold,capacity_Ah_k1
0.08733080428018211,-0.0012877515286965624,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,18,0.08861855580887867,-0.014531398271416458,primary,condition_fold,capacity_Ah_k1
0.041346939269620075,-0.0012193861491203162,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,24,0.04256632541874039,-0.02864673276644794,primary,condition_fold,capacity_Ah_k1
0.056671999252009136,-0.0115475008278665,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,30,0.06821950007987564,-0.16926979550342597,primary,condition_fold,capacity_Ah_k1
0.042744536176686526,-0.003143088400105326,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,34,0.04588762457679185,-0.06849533897413762,primary,condition_fold,capacity_Ah_k1
0.012987110158285327,0.0016358315718205379,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,37,0.01135127858646479,0.14410989558225587,primary,condition_fold,capacity_Ah_k1
0.030640659326517255,-0.016278961073868285,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,39,0.04691962040038554,-0.34695423652094426,primary,condition_fold,capacity_Ah_k1
0.03900651815649414,-0.013796072494634694,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,42,0.052802590651128835,-0.2612764321695219,primary,condition_fold,capacity_Ah_k1
0.011516368381416918,0.0057708959156746314,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,61,0.0057454724657422865,1.0044249537499195,primary,condition_fold,capacity_Ah_k1
0.06418175422177672,-0.00947083362399985,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,65,0.07365258784577657,-0.1285879274714844,primary,condition_fold,capacity_Ah_k1
0.025423534432362428,-0.004428031282075882,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,68,0.02985156571443831,-0.14833497594178707,primary,condition_fold,capacity_Ah_k1
0.12641181573004914,-0.004970716802023073,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,70,0.13138253253207222,-0.03783392439028876,primary,condition_fold,capacity_Ah_k1
0.02124783678334661,0.0016230679886848932,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,72,0.019624768794661716,0.0827050756963005,primary,condition_fold,capacity_Ah_k1
0.08664875022952244,0.00812426218975365,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,73,0.07852448803976879,0.10346151108478557,primary,condition_fold,capacity_Ah_k1
0.019088782342804242,-0.0022404536421015767,F8_timestamp_weighted_stress,0,R4_worst_fold_selected_hgb,75,0.02132923598490582,-0.10504143906922363,primary,condition_fold,capacity_Ah_k1
0.004925006658033822,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,3,0.004925006658033822,0.0,primary,condition_fold,capacity_Ah_k1
0.004226038146901923,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,5,0.004226038146901923,0.0,primary,condition_fold,capacity_Ah_k1
0.0055778893593269995,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,10,0.0055778893593269995,0.0,primary,condition_fold,capacity_Ah_k1
0.0047240159667951325,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,11,0.0047240159667951325,0.0,primary,condition_fold,capacity_Ah_k1
0.09981988703297573,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,20,0.09981988703297573,0.0,primary,condition_fold,capacity_Ah_k1
0.015985640340656446,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,25,0.015985640340656446,0.0,primary,condition_fold,capacity_Ah_k1
0.04072384167053432,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,29,0.04072384167053432,0.0,primary,condition_fold,capacity_Ah_k1
0.02385236587003485,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,33,0.02385236587003485,0.0,primary,condition_fold,capacity_Ah_k1
0.021192699312743396,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,46,0.021192699312743396,0.0,primary,condition_fold,capacity_Ah_k1
0.059430895287288975,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,48,0.059430895287288975,0.0,primary,condition_fold,capacity_Ah_k1
0.0077460604953209795,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,50,0.0077460604953209795,0.0,primary,condition_fold,capacity_Ah_k1
0.07916476997886075,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,57,0.07916476997886075,0.0,primary,condition_fold,capacity_Ah_k1
0.05154371596429533,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,58,0.05154371596429533,0.0,primary,condition_fold,capacity_Ah_k1
0.1447468169245517,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,60,0.1447468169245517,0.0,primary,condition_fold,capacity_Ah_k1
0.03470456441314982,0.0,F8_timestamp_weighted_stress,1,R4_worst_fold_selected_hgb,63,0.03470456441314982,0.0,primary,condition_fold,capacity_Ah_k1
0.046999222665529826,0.04035530852177986,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,1,0.006643914143749964,6.074026191284055,primary,condition_fold,capacity_Ah_k1
0.008825716798435537,0.0024557126098561574,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,6,0.00637000418857938,0.385511930158373,primary,condition_fold,capacity_Ah_k1
0.012302991542728561,0.006189800777196779,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,9,0.006113190765531782,1.0125319190261408,primary,condition_fold,capacity_Ah_k1
0.010924875431021122,0.005182996738409121,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,13,0.005741878692612001,0.9026656632572216,primary,condition_fold,capacity_Ah_k1
0.04410723232579163,-0.01967537071663051,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,16,0.06378260304242214,-0.3084755055158899,primary,condition_fold,capacity_Ah_k1
0.05685503381182742,0.012294211121670007,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,17,0.04456082269015741,0.27589731022595215,primary,condition_fold,capacity_Ah_k1
0.07378940180344733,0.037548522062834405,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,21,0.03624087974061292,1.0360819696315509,primary,condition_fold,capacity_Ah_k1
0.044584956611861785,0.00531474713097442,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,26,0.039270209480887365,0.13533788592498047,primary,condition_fold,capacity_Ah_k1
0.04767102939886339,-0.029425412791179703,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,27,0.0770964421900431,-0.38167017770607264,primary,condition_fold,capacity_Ah_k1
0.17914522455512746,0.03955027884751891,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,32,0.13959494570760855,0.28332171087597796,primary,condition_fold,capacity_Ah_k1
0.02117910987761228,0.009034566300512475,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,49,0.012144543577099804,0.7439197894228305,primary,condition_fold,capacity_Ah_k1
0.08705172741021273,-0.008276074344741688,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,55,0.09532780175495442,-0.08681700608198027,primary,condition_fold,capacity_Ah_k1
0.009618024979667789,0.002829714868090456,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,62,0.006788310111577333,0.41685114875120854,primary,condition_fold,capacity_Ah_k1
0.04087779275253493,0.011797225001681972,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,66,0.02908056775085296,0.40567381980827893,primary,condition_fold,capacity_Ah_k1
0.09791226010139951,-0.0020824134135752764,F8_timestamp_weighted_stress,2,R4_worst_fold_selected_hgb,76,0.09999467351497479,-0.020825243389223355,primary,condition_fold,capacity_Ah_k1
0.004691447816316194,0.0012892344782855871,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,7,0.003402213338030607,0.3789399282738304,primary,condition_fold,capacity_Ah_k1
0.015985519437136296,0.006495047975144616,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,12,0.00949047146199168,0.6843756920988159,primary,condition_fold,capacity_Ah_k1
0.06885976037987424,0.007196219610674903,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,22,0.06166354076919933,0.11670136876521017,primary,condition_fold,capacity_Ah_k1
0.14122961753640992,0.026496678442197663,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,28,0.11473293909421226,0.230942209372324,primary,condition_fold,capacity_Ah_k1
0.046767000314952366,-0.018688440610667247,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,31,0.06545544092561961,-0.28551393660160174,primary,condition_fold,capacity_Ah_k1
0.07912635267214675,-0.018982790893931206,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,35,0.09810914356607796,-0.1934864601192448,primary,condition_fold,capacity_Ah_k1
0.21518523368048995,-0.04262301324664455,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,36,0.2578082469271345,-0.1653283545219222,primary,condition_fold,capacity_Ah_k1
0.026649608289975795,-0.005669443724128764,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,41,0.03231905201410456,-0.17542110213054907,primary,condition_fold,capacity_Ah_k1
0.06773672558995296,-0.006679228299131423,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,43,0.07441595388908438,-0.0897553273198203,primary,condition_fold,capacity_Ah_k1
0.055900600281993826,-0.008035342324788863,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,54,0.06393594260678269,-0.1256780145435195,primary,condition_fold,capacity_Ah_k1
0.059555716695531204,-0.03295592498975813,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,56,0.09251164168528933,-0.35623543577217254,primary,condition_fold,capacity_Ah_k1
0.065644808294054,-0.025204519052396943,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,59,0.09084932734645094,-0.27743209320945583,primary,condition_fold,capacity_Ah_k1
0.18155388238041395,0.03030182288543104,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,67,0.1512520594949829,0.20033990272004304,primary,condition_fold,capacity_Ah_k1
0.030619519308060898,0.009445780231201593,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,71,0.021173739076859304,0.4461082757709454,primary,condition_fold,capacity_Ah_k1
0.07302247195468616,0.008501525167019575,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,74,0.06452094678766658,0.13176380059947715,primary,condition_fold,capacity_Ah_k1
0.007524525472400641,0.0029407743334429375,F8_timestamp_weighted_stress,4,R4_worst_fold_selected_hgb,2,0.0045837511389577035,0.6415650074126054,primary,condition_fold,capacity_Ah_k1
0.008136392690980723,0.0016000845963026018,F8_timestamp_weighted_stress,4,R4_worst_fold_selected_hgb,4,0.0065363080946781215,0.24479944536356765,primary,condition_fold,capacity_Ah_k1
0.012027978397815739,0.006311582553890221,F8_timestamp_weighted_stress,4,R4_worst_fold_selected_hgb,14,0.005716395843925518,1.1041192258575259,primary,condition_fold,capacity_Ah_k1
0.11495034046969133,-0.010970957145780114,F8_timestamp_weighted_stress,4,R4_worst_fold_selected_hgb,19,0.12592129761547144,-0.08712550897690366,primary,condition_fold,capacity_Ah_k1
0.1321987554725936,-0.11462786480574488,F8_timestamp_weighted_stress,4,R4_worst_fold_selected_hgb,23,0.2468266202783385,-0.46440641076915734,primary,condition_fold,capacity_Ah_k1
0.04081943771981454,0.003969464519061411,F8_timestamp_weighted_stress,4,R4_worst_fold_selected_hgb,38,0.03684997320075313,0.10771960395836282,primary,condition_fold,capacity_Ah_k1
0.06182095996036772,-0.004061814166645757,F8_timestamp_weighted_stress,4,R4_worst_fold_selected_hgb,40,0.06588277412701347,-0.06165214231591256,primary,condition_fold,capacity_Ah_k1
0.08870382212510834,0.02257962560901272,F8_timestamp_weighted_stress,4,R4_worst_fold_selected_hgb,44,0.06612419651609562,0.3414729675167622,primary,condition_fold,capacity_Ah_k1
