run_scope,model_level,feature_group,target,split_name,fold_count,mean_mae,mean_rmse,condition_mean_mae,condition_median_mae,worst_condition_mae,q10_q90_interval_coverage,q10_q90_interval_width_mean,pinball_loss_q10,pinball_loss_q50,pinball_loss_q90,test_rows,test_parameter_sets
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,5,0.03178348214567862,0.08804780993818678,0.06713249775867468,0.04793106104345962,0.37599741355529953,0.839830886033109,0.16900578219510937,0.012634033348450785,0.01589174107283931,0.010238770811617254,3827,76
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,profile_holdout_fold,1,0.09373116806106081,0.12621095016742975,0.10886847099340598,0.10083933268200695,0.24778254637974909,0.8922872340425532,0.2906763093030957,0.019968852972498227,0.046865584030530406,0.01669461981363237,752,12
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,temperature_holdout_fold,2,0.039466511784018395,0.10587945598348489,0.08479246659914189,0.05466058201042691,0.352940910904298,0.8106469002695418,0.1635018792347065,0.016221773091085676,0.019733255892009197,0.011088817692404475,1802,38
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,0.0803890188800961,0.117934147432939,0.11269952561628233,0.09423879093562952,0.4191854168842489,0.5505608259692167,0.2772531012328979,0.02403497291124235,0.04019450944004805,0.029215084850910757,3827,76
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,0.12432552699134092,0.2178438718330856,0.1823307773049594,0.1638831281484724,0.3748515528992455,0.6305732484076433,0.22550652433585283,0.03908567782213789,0.06216276349567046,0.02131462671010595,157,12
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,5,0.025425287129948886,0.0721406582217267,0.05577533212329459,0.04004268534610761,0.31766219481212193,0.7249821486216234,0.06889311030297425,0.008316569402717074,0.012712643564974443,0.004907455815857378,3827,76
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,0.06772528968332414,0.1015800609828573,0.08206066954238274,0.07757091595635462,0.1917023734244408,0.5159574468085106,0.15398640967431435,0.01691583984188686,0.03386264484166207,0.007888011043036255,752,12
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,temperature_holdout_fold,2,0.03149905469375279,0.09015075118722214,0.06911307266029151,0.05041745085471065,0.2549572231665879,0.7830862533692722,0.07620707522950429,0.012953203612429715,0.015749527346876395,0.005611706619562038,1802,38
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,3,0.0424693619464289,0.07655635498120754,0.07353178771083739,0.051227006355968024,0.37189696633360736,0.45572593358278923,0.1149908629872729,0.01452009616505298,0.02123468097321445,0.007615127104988878,3827,76
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F1_state_time,capacity_Ah_k1,c_rate_holdout_fold,1,0.13300719218572934,0.2212874738139555,0.17976927849733793,0.16162659392804646,0.35890714401688334,,,,,,109,12
