parameter_set,checkup_k_next,target,tolerance_low,tolerance_high,replicate_spread,n_replicates
25,11,delta_capacity_Ah,-0.03189099999999989,-0.031388000000000194,0.0005029999999996981,3
25,12,capacity_Ah_k1,2.444833,2.469333,0.024499999999999744,3
25,12,delta_capacity_Ah,-0.030302000000000273,-0.029787999999999926,0.0005140000000003475,3
25,13,capacity_Ah_k1,2.414781,2.438844,0.024062999999999946,3
25,13,delta_capacity_Ah,-0.030488999999999766,-0.029224999999999834,0.0012639999999999318,3
25,14,capacity_Ah_k1,2.386438,2.410085,0.023646999999999974,3
25,14,delta_capacity_Ah,-0.02900400000000003,-0.028335999999999917,0.000668000000000113,3
25,15,capacity_Ah_k1,2.358274,2.382912,0.024637999999999938,3
25,15,delta_capacity_Ah,-0.028163999999999856,-0.02717299999999989,0.0009909999999999641,3
25,16,capacity_Ah_k1,2.333501,2.359053,0.025551999999999797,3
25,16,delta_capacity_Ah,-0.02531799999999995,-0.023859000000000297,0.001458999999999655,3
25,17,capacity_Ah_k1,2.302654,2.327191,0.02453700000000003,3
25,17,delta_capacity_Ah,-0.031861999999999835,-0.02980399999999994,0.0020579999999998932,3
25,18,capacity_Ah_k1,2.246582,2.287937,0.04135499999999981,3
25,18,delta_capacity_Ah,-0.0560719999999999,-0.03925400000000012,0.016817999999999778,3
25,19,capacity_Ah_k1,2.108301,2.228411,0.12010999999999994,3
25,19,delta_capacity_Ah,-0.1382810000000001,-0.05952599999999997,0.07875500000000013,3
25,20,capacity_Ah_k1,1.902612,2.14887,0.2462580000000001,3
25,20,delta_capacity_Ah,-0.205689,-0.07954099999999986,0.12614800000000015,3
25,21,capacity_Ah_k1,1.719555,2.045303,0.32574800000000015,3
25,21,delta_capacity_Ah,-0.18305700000000003,-0.10356699999999996,0.07949000000000006,3
25,22,capacity_Ah_k1,1.734095,1.897181,0.16308600000000006,2
25,22,delta_capacity_Ah,-0.17149800000000015,-0.1481220000000001,0.023376000000000063,2
25,23,capacity_Ah_k1,1.712062,1.712062,0.0,1
25,23,delta_capacity_Ah,-0.18511900000000003,-0.18511900000000003,0.0,1
25,24,capacity_Ah_k1,1.199094,1.199094,0.0,1
25,24,delta_capacity_Ah,-0.5129679999999999,-0.5129679999999999,0.0,1
26,1,capacity_Ah_k1,2.889476,2.899717,0.010240999999999723,3
26,1,delta_capacity_Ah,-0.056249000000000215,-0.05259899999999984,0.003650000000000375,3
26,2,capacity_Ah_k1,2.791832,2.810119,0.018286999999999942,3
26,2,delta_capacity_Ah,-0.09800699999999996,-0.08959800000000007,0.008408999999999889,3
26,3,capacity_Ah_k1,2.71499,2.734932,0.01994200000000035,3
26,3,delta_capacity_Ah,-0.07968700000000029,-0.07518699999999967,0.004500000000000615,3
26,4,capacity_Ah_k1,2.651753,2.674455,0.022702000000000222,3
26,4,delta_capacity_Ah,-0.063631,-0.060477000000000114,0.003153999999999879,3
26,5,capacity_Ah_k1,2.595274,2.621797,0.026523000000000074,3
26,5,delta_capacity_Ah,-0.056478999999999946,-0.052658000000000094,0.0038209999999998523,3
26,6,capacity_Ah_k1,2.540641,2.569965,0.029323999999999906,3
26,6,delta_capacity_Ah,-0.05463299999999993,-0.0518320000000001,0.0028009999999998314,3
26,7,capacity_Ah_k1,2.484382,2.518833,0.03445099999999979,3
26,7,delta_capacity_Ah,-0.05625899999999984,-0.051131999999999955,0.005126999999999882,3
26,8,capacity_Ah_k1,2.408813,2.465789,0.05697600000000014,3
26,8,delta_capacity_Ah,-0.07556900000000022,-0.05304399999999987,0.02252500000000035,3
26,9,capacity_Ah_k1,2.294448,2.399957,0.10550900000000007,3
26,9,delta_capacity_Ah,-0.11436499999999983,-0.06583199999999989,0.04853299999999994,3
26,10,capacity_Ah_k1,1.932604,2.211559,0.27895499999999984,3
26,10,delta_capacity_Ah,-0.36184400000000005,-0.15910599999999997,0.20273800000000008,3
26,11,capacity_Ah_k1,1.51279,1.649913,0.13712299999999988,3
26,11,delta_capacity_Ah,-0.5616459999999999,-0.4198139999999999,0.14183199999999996,3
27,1,capacity_Ah_k1,2.858916,2.864923,0.006007000000000318,3
27,1,delta_capacity_Ah,-0.08955700000000011,-0.0815450000000002,0.008011999999999908,3
27,2,capacity_Ah_k1,2.722264,2.726895,0.00463099999999983,3
27,2,delta_capacity_Ah,-0.1426590000000001,-0.13202099999999994,0.010638000000000147,3
27,3,capacity_Ah_k1,2.436312,2.510746,0.07443400000000011,3
27,3,delta_capacity_Ah,-0.285952,-0.2133879999999997,0.0725640000000003,3
27,4,capacity_Ah_k1,1.994177,2.147819,0.15364200000000006,3
27,4,delta_capacity_Ah,-0.4597920000000002,-0.362927,0.0968650000000002,3
27,5,capacity_Ah_k1,1.189676,2.013857,0.8241809999999998,3
27,5,delta_capacity_Ah,-0.8151999999999999,-0.13396200000000036,0.6812379999999996,3
28,1,capacity_Ah_k1,2.82421,2.831995,0.007785000000000153,3
28,1,delta_capacity_Ah,-0.12377100000000008,-0.12034100000000025,0.003429999999999822,3
28,2,capacity_Ah_k1,2.165215,2.325662,0.160447,3
28,2,delta_capacity_Ah,-0.658995,-0.5063330000000001,0.15266199999999985,3
28,3,capacity_Ah_k1,2.021004,2.065366,0.04436200000000001,3
28,3,delta_capacity_Ah,-0.26029599999999986,-0.14421099999999987,0.116085,3
29,1,capacity_Ah_k1,2.813584,2.83657,0.02298599999999995,3
29,1,delta_capacity_Ah,-0.1370260000000001,-0.11666599999999994,0.020360000000000156,3
29,2,capacity_Ah_k1,2.605781,2.628667,0.022886000000000184,3
29,2,delta_capacity_Ah,-0.2083529999999998,-0.20780300000000018,0.0005499999999996064,3
29,3,capacity_Ah_k1,2.440457,2.461367,0.020910000000000206,3
29,3,delta_capacity_Ah,-0.17382800000000032,-0.16248799999999974,0.011340000000000572,3
29,4,capacity_Ah_k1,2.372595,2.397387,0.024792000000000147,3
29,4,delta_capacity_Ah,-0.06786199999999987,-0.06397999999999993,0.003881999999999941,3
29,5,capacity_Ah_k1,2.333967,2.356845,0.022877999999999954,3
29,5,delta_capacity_Ah,-0.0405420000000003,-0.03862800000000011,0.0019140000000001933,3
29,6,capacity_Ah_k1,2.301223,2.32026,0.019037000000000415,3
29,6,delta_capacity_Ah,-0.03705500000000006,-0.032744000000000106,0.004310999999999954,3
29,7,capacity_Ah_k1,2.270561,2.29164,0.021079000000000292,3
29,7,delta_capacity_Ah,-0.030661999999999967,-0.028325000000000156,0.0023369999999998115,3
29,8,capacity_Ah_k1,2.24316,2.260981,0.017821000000000087,3
29,8,delta_capacity_Ah,-0.030658999999999992,-0.027400999999999787,0.003258000000000205,3
29,9,capacity_Ah_k1,2.215242,2.232746,0.017504000000000186,3
29,9,delta_capacity_Ah,-0.028856000000000215,-0.026734999999999953,0.0021210000000002616,3
29,10,capacity_Ah_k1,2.182141,2.199964,0.017822999999999922,3
29,10,delta_capacity_Ah,-0.033100999999999825,-0.030912000000000273,0.0021889999999995524,3
29,11,capacity_Ah_k1,2.134209,2.16044,0.026231000000000115,3
29,11,delta_capacity_Ah,-0.04793200000000031,-0.033154999999999824,0.014777000000000484,3
29,12,capacity_Ah_k1,1.910568,2.111015,0.20044700000000004,3
29,12,delta_capacity_Ah,-0.22364099999999976,-0.04134299999999991,0.18229799999999985,3
29,13,capacity_Ah_k1,1.546496,1.892622,0.34612599999999993,3
29,13,delta_capacity_Ah,-0.44668300000000016,-0.21839300000000006,0.2282900000000001,3
29,14,capacity_Ah_k1,1.582115,1.582115,0.0,1
29,14,delta_capacity_Ah,-0.3105070000000001,-0.3105070000000001,0.0,1
30,1,capacity_Ah_k1,2.770691,2.777477,0.006786000000000403,3
30,1,delta_capacity_Ah,-0.17520500000000006,-0.1652429999999998,0.009962000000000248,3
30,2,capacity_Ah_k1,2.491604,2.499854,0.008249999999999869,3
30,2,delta_capacity_Ah,-0.27908699999999964,-0.2776230000000002,0.0014639999999994657,3
30,3,capacity_Ah_k1,2.358183,2.359831,0.0016479999999998718,3
30,3,delta_capacity_Ah,-0.14096399999999987,-0.13177300000000036,0.009190999999999505,3
30,4,capacity_Ah_k1,2.28548,2.292562,0.007082000000000033,3
30,4,delta_capacity_Ah,-0.07270299999999974,-0.06726899999999958,0.005434000000000161,3
30,5,capacity_Ah_k1,2.217125,2.233652,0.016527000000000402,3
30,5,delta_capacity_Ah,-0.06976800000000027,-0.05891000000000002,0.010858000000000256,3
30,6,capacity_Ah_k1,2.141643,2.172263,0.03061999999999987,3
30,6,delta_capacity_Ah,-0.0754819999999996,-0.06138900000000014,0.014092999999999467,3
30,7,capacity_Ah_k1,2.01429,2.086357,0.0720670000000001,3
30,7,delta_capacity_Ah,-0.12735300000000027,-0.08590600000000004,0.041447000000000234,3
30,8,capacity_Ah_k1,1.727572,1.826866,0.099294,3
30,8,delta_capacity_Ah,-0.2910569999999999,-0.2594909999999999,0.03156599999999998,3
30,9,capacity_Ah_k1,1.196347,1.196347,0.0,1
30,9,delta_capacity_Ah,-0.630519,-0.630519,0.0,1
31,1,capacity_Ah_k1,2.663181,2.684793,0.021612000000000187,3
31,1,delta_capacity_Ah,-0.2817400000000001,-0.27613699999999985,0.005603000000000247,3
31,2,capacity_Ah_k1,2.154288,2.219951,0.0656629999999998,3
31,2,delta_capacity_Ah,-0.511361,-0.464842,0.04651899999999998,3
32,1,capacity_Ah_k1,2.510441,2.55878,0.04833899999999991,3
32,1,delta_capacity_Ah,-0.4303399999999997,-0.38708600000000004,0.04325399999999968,3
32,2,capacity_Ah_k1,1.832906,1.834604,0.0016979999999999773,3
32,2,delta_capacity_Ah,-0.7241760000000002,-0.6775350000000002,0.04664099999999993,3
33,1,capacity_Ah_k1,2.880828,2.892931,0.012102999999999753,3
33,1,delta_capacity_Ah,-0.060114,-0.058952000000000115,0.0011619999999998853,3
33,2,capacity_Ah_k1,2.778034,2.78903,0.010996000000000006,3
33,2,delta_capacity_Ah,-0.10390100000000002,-0.10227299999999984,0.0016280000000001849,3
33,3,capacity_Ah_k1,2.705429,2.716046,0.010616999999999877,3
33,3,delta_capacity_Ah,-0.07443800000000023,-0.07260499999999981,0.0018330000000004176,3
33,4,capacity_Ah_k1,2.650224,2.661126,0.010901999999999745,3
33,4,delta_capacity_Ah,-0.05520499999999995,-0.05339899999999975,0.0018060000000001963,3
33,5,capacity_Ah_k1,2.605461,2.61304,0.00757899999999978,3
33,5,delta_capacity_Ah,-0.04808600000000007,-0.04476300000000011,0.003322999999999965,3
33,6,capacity_Ah_k1,2.564897,2.571082,0.006184999999999885,3
33,6,delta_capacity_Ah,-0.04195799999999972,-0.04056399999999982,0.0013939999999998953,3
33,7,capacity_Ah_k1,2.528848,2.532699,0.003851000000000049,3
33,7,delta_capacity_Ah,-0.038383000000000056,-0.03604900000000022,0.002333999999999836,3
33,8,capacity_Ah_k1,2.492279,2.495572,0.0032930000000002124,3
33,8,delta_capacity_Ah,-0.03811000000000009,-0.03530299999999986,0.002807000000000226,3
33,9,capacity_Ah_k1,2.455591,2.460779,0.00518799999999997,3
33,9,delta_capacity_Ah,-0.03826699999999983,-0.034793000000000074,0.003473999999999755,3
33,10,capacity_Ah_k1,2.418594,2.42609,0.007495999999999725,3
33,10,delta_capacity_Ah,-0.037727999999999984,-0.03468900000000019,0.003038999999999792,3
33,11,capacity_Ah_k1,2.383023,2.390658,0.007635000000000058,3
33,11,delta_capacity_Ah,-0.03557100000000002,-0.03333599999999981,0.002235000000000209,3
33,12,capacity_Ah_k1,2.349463,2.359376,0.00991300000000006,3
33,12,delta_capacity_Ah,-0.033560000000000034,-0.03102399999999994,0.0025360000000000937,3
33,13,capacity_Ah_k1,2.317086,2.32566,0.00857399999999986,3
33,13,delta_capacity_Ah,-0.03371600000000008,-0.031638000000000055,0.0020780000000000243,3
33,14,capacity_Ah_k1,2.288281,2.295987,0.007705999999999769,3
33,14,delta_capacity_Ah,-0.0303110000000002,-0.02880500000000019,0.0015060000000000073,3
33,15,capacity_Ah_k1,2.261506,2.268493,0.0069870000000000765,3
33,15,delta_capacity_Ah,-0.027568000000000037,-0.026775000000000215,0.0007929999999998216,3
33,16,capacity_Ah_k1,2.238981,2.245114,0.006133000000000166,3
33,16,delta_capacity_Ah,-0.023378999999999817,-0.022453000000000056,0.0009259999999997603,3
33,17,capacity_Ah_k1,2.211523,2.215126,0.003603000000000023,3
33,17,delta_capacity_Ah,-0.030043000000000042,-0.02745799999999976,0.0025850000000002815,3
33,18,capacity_Ah_k1,2.184313,2.18684,0.002527000000000168,3
33,18,delta_capacity_Ah,-0.028286000000000033,-0.02721000000000018,0.0010759999999998549,3
33,19,capacity_Ah_k1,2.098197,2.138795,0.040598000000000134,3
33,19,delta_capacity_Ah,-0.08864300000000025,-0.04801000000000011,0.04063300000000014,3
33,20,capacity_Ah_k1,1.850388,1.9754,0.12501200000000012,3
33,20,delta_capacity_Ah,-0.259776,-0.15258700000000003,0.10718899999999998,3
33,21,capacity_Ah_k1,1.618809,1.743402,0.12459299999999995,3
33,21,delta_capacity_Ah,-0.259973,-0.23157899999999998,0.02839400000000003,3
33,22,capacity_Ah_k1,1.198491,1.538607,0.3401160000000001,3
33,22,delta_capacity_Ah,-0.42031799999999997,-0.16040600000000005,0.2599119999999999,3
33,23,capacity_Ah_k1,1.198949,1.198949,0.0,1
33,23,delta_capacity_Ah,-0.339658,-0.339658,0.0,1
34,1,capacity_Ah_k1,2.867541,2.876503,0.008961999999999914,3
34,1,delta_capacity_Ah,-0.08672499999999994,-0.0817009999999998,0.0050240000000001395,3
34,2,capacity_Ah_k1,2.739743,2.752311,0.012568000000000357,3
34,2,delta_capacity_Ah,-0.1277980000000003,-0.12419199999999986,0.003606000000000442,3
34,3,capacity_Ah_k1,2.647667,2.659864,0.01219699999999957,3
34,3,delta_capacity_Ah,-0.09244700000000039,-0.09172599999999997,0.0007210000000004158,3
34,4,capacity_Ah_k1,2.577657,2.588603,0.010946000000000122,3
34,4,delta_capacity_Ah,-0.07345299999999977,-0.07001000000000035,0.0034429999999994187,3
34,5,capacity_Ah_k1,2.512474,2.524023,0.011549000000000031,3
34,5,delta_capacity_Ah,-0.06518299999999977,-0.0637080000000001,0.001474999999999671,3
34,6,capacity_Ah_k1,2.452832,2.46244,0.009608000000000061,3
34,6,delta_capacity_Ah,-0.061583000000000165,-0.059642000000000195,0.0019409999999999705,3
34,7,capacity_Ah_k1,2.395556,2.405947,0.010390999999999817,3
34,7,delta_capacity_Ah,-0.05727599999999988,-0.05630100000000038,0.000974999999999504,3
34,8,capacity_Ah_k1,2.341318,2.349559,0.008241000000000387,3
34,8,delta_capacity_Ah,-0.057982999999999674,-0.05423800000000023,0.0037449999999994432,3
34,9,capacity_Ah_k1,2.289373,2.298171,0.008798000000000084,3
34,9,delta_capacity_Ah,-0.05194499999999991,-0.051298000000000066,0.0006469999999998421,3
34,10,capacity_Ah_k1,2.240732,2.248829,0.008097000000000243,3
34,10,delta_capacity_Ah,-0.04979200000000006,-0.048640999999999934,0.0011510000000001241,3
34,11,capacity_Ah_k1,2.19177,2.20076,0.008989999999999831,3
34,11,delta_capacity_Ah,-0.04896199999999995,-0.04680099999999987,0.0021610000000000795,3
34,12,capacity_Ah_k1,2.141616,2.152011,0.010394999999999932,3
34,12,delta_capacity_Ah,-0.05153099999999977,-0.04806200000000027,0.0034689999999995003,3
34,13,capacity_Ah_k1,2.054477,2.081302,0.0268250000000001,3
34,13,delta_capacity_Ah,-0.09475200000000017,-0.07070899999999991,0.02404300000000026,3
34,14,capacity_Ah_k1,1.712697,1.79728,0.08458300000000007,3
34,14,delta_capacity_Ah,-0.34178,-0.2606940000000002,0.08108599999999977,3
34,15,capacity_Ah_k1,1.576165,1.640514,0.06434899999999999,2
34,15,delta_capacity_Ah,-0.2138899999999999,-0.15676599999999996,0.05712399999999995,2
35,1,capacity_Ah_k1,2.828267,2.840252,0.011985000000000134,3
35,1,delta_capacity_Ah,-0.12222200000000027,-0.11264999999999992,0.009572000000000358,3
35,2,capacity_Ah_k1,2.665535,2.681178,0.01564299999999985,3
35,2,delta_capacity_Ah,-0.16409399999999996,-0.15621399999999985,0.00788000000000011,3
35,3,capacity_Ah_k1,2.422025,2.557063,0.13503799999999977,3
35,3,delta_capacity_Ah,-0.25413299999999994,-0.1241150000000002,0.13001799999999974,3
35,4,capacity_Ah_k1,1.842767,2.205268,0.36250099999999974,2
35,4,delta_capacity_Ah,-0.6759109999999999,-0.3517950000000001,0.32411599999999985,2
36,1,capacity_Ah_k1,2.71593,2.743551,0.027620999999999896,3
36,1,delta_capacity_Ah,-0.23880400000000002,-0.20840100000000028,0.030402999999999736,3
36,2,capacity_Ah_k1,1.807757,1.885952,0.07819500000000001,3
36,2,delta_capacity_Ah,-0.914908,-0.8553349999999997,0.05957300000000032,3
37,1,capacity_Ah_k1,2.904404,2.921403,0.01699900000000021,3
37,1,delta_capacity_Ah,-0.04522199999999987,-0.04057300000000019,0.004648999999999681,3
37,2,capacity_Ah_k1,2.842554,2.85949,0.016936000000000284,3
37,2,delta_capacity_Ah,-0.06763200000000014,-0.05835400000000002,0.00927800000000012,3
37,3,capacity_Ah_k1,2.782489,2.801886,0.01939700000000011,3
37,3,delta_capacity_Ah,-0.06006499999999981,-0.05465300000000006,0.00541199999999975,3
37,4,capacity_Ah_k1,2.737441,2.756777,0.01933600000000002,3
37,4,delta_capacity_Ah,-0.045109000000000066,-0.044459999999999944,0.0006490000000001217,3
37,5,capacity_Ah_k1,2.697866,2.718333,0.020467000000000013,3
37,5,delta_capacity_Ah,-0.03957500000000014,-0.0375700000000001,0.0020050000000000345,3
37,6,capacity_Ah_k1,2.662531,2.68398,0.02144900000000005,3
37,6,delta_capacity_Ah,-0.03576699999999988,-0.034352999999999856,0.0014140000000000263,3
37,7,capacity_Ah_k1,2.629804,2.651816,0.022012000000000143,3
37,7,delta_capacity_Ah,-0.03272699999999995,-0.03144800000000014,0.001278999999999808,3
37,8,capacity_Ah_k1,2.598804,2.622172,0.023368000000000055,3
37,8,delta_capacity_Ah,-0.03100000000000014,-0.029644000000000226,0.0013559999999999128,3
37,9,capacity_Ah_k1,2.568797,2.591743,0.022946000000000133,3
37,9,delta_capacity_Ah,-0.030602000000000018,-0.030006999999999895,0.0005950000000001232,3
37,10,capacity_Ah_k1,2.537121,2.562069,0.024948000000000192,3
37,10,delta_capacity_Ah,-0.03167600000000004,-0.029673999999999978,0.0020020000000000593,3
37,11,capacity_Ah_k1,2.507468,2.533183,0.025715000000000376,3
37,11,delta_capacity_Ah,-0.02965300000000015,-0.028885999999999967,0.0007670000000001842,3
37,12,capacity_Ah_k1,2.479712,2.504141,0.024429000000000034,3
37,12,delta_capacity_Ah,-0.029705000000000314,-0.02775599999999967,0.0019490000000006447,3
37,13,capacity_Ah_k1,2.450613,2.474452,0.02383899999999972,3
37,13,delta_capacity_Ah,-0.0296890000000003,-0.028144999999999865,0.001544000000000434,3
37,14,capacity_Ah_k1,2.424411,2.448734,0.024322999999999873,3
37,14,delta_capacity_Ah,-0.028065999999999924,-0.025717999999999908,0.0023480000000000167,3
37,15,capacity_Ah_k1,2.399549,2.422475,0.022926000000000002,3
37,15,delta_capacity_Ah,-0.026259000000000032,-0.024862000000000162,0.0013969999999998706,3
37,16,capacity_Ah_k1,2.380093,2.402552,0.022459000000000007,3
37,16,delta_capacity_Ah,-0.020735999999999866,-0.019455999999999918,0.0012799999999999478,3
37,17,capacity_Ah_k1,2.355282,2.377425,0.022143000000000246,3
37,17,delta_capacity_Ah,-0.0251269999999999,-0.02481100000000014,0.0003159999999997609,3
37,18,capacity_Ah_k1,2.336198,2.356456,0.02025800000000011,3
37,18,delta_capacity_Ah,-0.020969000000000015,-0.01908399999999988,0.0018850000000001366,3
37,19,capacity_Ah_k1,2.316612,2.337061,0.020448999999999717,3
37,19,delta_capacity_Ah,-0.01958599999999988,-0.019395000000000273,0.00019099999999960815,3
37,20,capacity_Ah_k1,2.298065,2.318396,0.0203310000000001,3
37,20,delta_capacity_Ah,-0.020004000000000133,-0.018547000000000313,0.0014569999999998196,3
37,21,capacity_Ah_k1,2.280072,2.301682,0.021609999999999907,3
37,21,delta_capacity_Ah,-0.017992999999999704,-0.01637500000000003,0.0016179999999996753,3
37,22,capacity_Ah_k1,2.26263,2.282705,0.020074999999999843,3
37,22,delta_capacity_Ah,-0.01897700000000002,-0.017441999999999958,0.001535000000000064,3
37,23,capacity_Ah_k1,2.247284,2.266432,0.019147999999999943,3
37,23,delta_capacity_Ah,-0.016272999999999982,-0.015346000000000082,0.0009269999999999001,3
37,24,capacity_Ah_k1,2.22902,2.246835,0.017815000000000136,3
37,24,delta_capacity_Ah,-0.019597000000000087,-0.01826400000000028,0.0013329999999998066,3
37,25,capacity_Ah_k1,2.205066,2.22912,0.02405400000000002,3
37,25,delta_capacity_Ah,-0.029133999999999993,-0.017714999999999925,0.011419000000000068,3
37,26,capacity_Ah_k1,2.170108,2.211969,0.041860999999999926,3
37,26,delta_capacity_Ah,-0.034958000000000045,-0.01641899999999996,0.018539000000000083,3
37,27,capacity_Ah_k1,2.116586,2.186222,0.06963600000000003,3
37,27,delta_capacity_Ah,-0.05352200000000007,-0.02303600000000028,0.03048599999999979,3
37,28,capacity_Ah_k1,1.997463,2.135764,0.138301,3
37,28,delta_capacity_Ah,-0.11912299999999987,-0.05045799999999989,0.06866499999999998,3
38,1,capacity_Ah_k1,2.890019,2.898958,0.008938999999999808,3
38,1,delta_capacity_Ah,-0.05480200000000002,-0.04505500000000007,0.00974699999999995,3
38,2,capacity_Ah_k1,2.80198,2.814378,0.012398000000000131,3
38,2,delta_capacity_Ah,-0.0880390000000002,-0.07958100000000012,0.008458000000000077,3
38,3,capacity_Ah_k1,2.73226,2.746172,0.013911999999999924,3
