brier,calibration_intercept,calibration_slope,ece_10_bin,feature_group,heldout_fold,model_level,positive_count,row_count,split_name,target
0.11136084660634706,,,0.052335844636573786,prior_rate,2,B0_event_rate_prior,170,1371,voltage_window_holdout_fold,event_within_2_checkups
0.022666887780117606,,,0.12911275911957992,prior_rate,3,B0_event_rate_prior,8,1326,voltage_window_holdout_fold,event_within_2_checkups
0.3851823141946299,0.4001990067437264,-0.004971876516223201,0.37862423853242855,distance_to_threshold,1,B1_distance_to_threshold_rule,64,157,c_rate_holdout_fold,event_within_2_checkups
0.44987008575142606,0.08848779645879683,0.020592628432858147,0.5668008326806088,distance_to_threshold,0,B1_distance_to_threshold_rule,84,844,condition_fold,event_within_2_checkups
0.4101688007306168,0.06449915357611902,0.011935772845109518,0.5217028409955778,distance_to_threshold,1,B1_distance_to_threshold_rule,56,865,condition_fold,event_within_2_checkups
0.41203213114767007,0.06431413016228951,0.013285380669592884,0.5263830108249746,distance_to_threshold,2,B1_distance_to_threshold_rule,58,892,condition_fold,event_within_2_checkups
0.3481945660465637,0.1581220711201551,0.016230482985355774,0.4092972072318519,distance_to_threshold,3,B1_distance_to_threshold_rule,76,509,condition_fold,event_within_2_checkups
0.3464685012133636,0.10778794428225391,0.011743643342822168,0.42179566521815176,distance_to_threshold,4,B1_distance_to_threshold_rule,72,717,condition_fold,event_within_2_checkups
0.4639423135063278,0.08605287730541075,0.015510391041048722,0.5846061451306003,distance_to_threshold,1,B1_distance_to_threshold_rule,72,752,profile_holdout_fold,event_within_2_checkups
0.2361147657359012,0.1577470445061064,0.024012055838970384,0.26583994810119393,distance_to_threshold,1,B1_distance_to_threshold_rule,86,742,temperature_holdout_fold,event_within_2_checkups
0.45106061766241856,0.08101607625623414,0.021457103821932742,0.5731189183844638,distance_to_threshold,2,B1_distance_to_threshold_rule,98,1060,temperature_holdout_fold,event_within_2_checkups
0.4380893643063789,0.14566143294508463,0.0069524613182345655,0.5330597583024075,distance_to_threshold,1,B1_distance_to_threshold_rule,168,1130,voltage_window_holdout_fold,event_within_2_checkups
0.4170499056849882,0.12215222823839096,0.01175153755476252,0.5120112521590793,distance_to_threshold,2,B1_distance_to_threshold_rule,170,1371,voltage_window_holdout_fold,event_within_2_checkups
0.3516199016279598,0.007216557673960686,0.002152060989831924,0.4787625673712415,distance_to_threshold,3,B1_distance_to_threshold_rule,8,1326,voltage_window_holdout_fold,event_within_2_checkups
0.3842033078609544,0.40810170697702985,0.005615498982434446,0.3777608080667836,distance_to_threshold,1,B2_linear_extrapolation_to_threshold,64,157,c_rate_holdout_fold,event_within_2_checkups
0.38290160020693775,0.10482504936125187,0.02730635783808621,0.45889606665257954,distance_to_threshold,0,B2_linear_extrapolation_to_threshold,84,844,condition_fold,event_within_2_checkups
0.2917785680530785,0.0884959106714885,0.022826609245446102,0.3552276426254719,distance_to_threshold,1,B2_linear_extrapolation_to_threshold,56,865,condition_fold,event_within_2_checkups
0.23075636181976455,0.10855112867264835,0.02897076274660357,0.2818204597367477,distance_to_threshold,2,B2_linear_extrapolation_to_threshold,58,892,condition_fold,event_within_2_checkups
0.32183443874507467,0.17190752234365944,0.03303513094793832,0.35635771306358965,distance_to_threshold,3,B2_linear_extrapolation_to_threshold,76,509,condition_fold,event_within_2_checkups
0.3131514818081547,0.12246798141438614,0.025200723342679445,0.3552470771838717,distance_to_threshold,4,B2_linear_extrapolation_to_threshold,72,717,condition_fold,event_within_2_checkups
0.5026235096130723,0.07993754834225715,0.02125158619689808,0.6071702127659574,distance_to_threshold,1,B2_linear_extrapolation_to_threshold,72,752,profile_holdout_fold,event_within_2_checkups
0.23769369085287193,0.1709100887670238,0.03707196561649618,0.2548676973618107,distance_to_threshold,1,B2_linear_extrapolation_to_threshold,86,742,temperature_holdout_fold,event_within_2_checkups
0.35653810641998385,0.10413610672628655,0.028485948548819088,0.4313706691396581,distance_to_threshold,2,B2_linear_extrapolation_to_threshold,98,1060,temperature_holdout_fold,event_within_2_checkups
0.49129325494648357,0.14299132151603905,0.008220616303511235,0.5753476330632856,distance_to_threshold,1,B2_linear_extrapolation_to_threshold,168,1130,voltage_window_holdout_fold,event_within_2_checkups
0.43057172134285976,0.12036234575237409,0.021969777826815032,0.5029449010090354,distance_to_threshold,2,B2_linear_extrapolation_to_threshold,170,1371,voltage_window_holdout_fold,event_within_2_checkups
0.019173088082352848,0.1255205311347635,0.03945849038593125,0.059222042706296066,distance_to_threshold,3,B2_linear_extrapolation_to_threshold,8,1326,voltage_window_holdout_fold,event_within_2_checkups
0.31866849833501176,0.42401579637953957,0.00891670488063104,0.29376437694691043,distance_to_threshold,1,B3_logistic_distance_baseline,64,157,c_rate_holdout_fold,event_within_2_checkups
0.08603892136193353,0.25335013341372326,0.06406124568576903,0.02221417158970566,distance_to_threshold,0,B3_logistic_distance_baseline,84,844,condition_fold,event_within_2_checkups
0.0555714018291419,0.2802776650146618,0.08298685315644723,0.02525524337829457,distance_to_threshold,1,B3_logistic_distance_baseline,56,865,condition_fold,event_within_2_checkups
0.05472368128096835,0.2974404916419876,0.08580219380867632,0.028589300380361584,distance_to_threshold,2,B3_logistic_distance_baseline,58,892,condition_fold,event_within_2_checkups
0.12190849471067676,0.4152586063882118,0.11052231470391048,0.06207597918342236,distance_to_threshold,3,B3_logistic_distance_baseline,76,509,condition_fold,event_within_2_checkups
0.0863071725556153,0.3203242594031228,0.08427478635248004,0.032426237551591526,distance_to_threshold,4,B3_logistic_distance_baseline,72,717,condition_fold,event_within_2_checkups
0.08704540422662511,0.22737618485522573,0.055799831886962886,0.009269983481661977,distance_to_threshold,1,B3_logistic_distance_baseline,72,752,profile_holdout_fold,event_within_2_checkups
0.09428852505756177,0.43620723167055564,0.1216276328103069,0.04927293237119786,distance_to_threshold,1,B3_logistic_distance_baseline,86,742,temperature_holdout_fold,event_within_2_checkups
0.08240155972232023,0.18747313350788353,0.03619084086755064,0.024418108773004356,distance_to_threshold,2,B3_logistic_distance_baseline,98,1060,temperature_holdout_fold,event_within_2_checkups
0.12560981549641173,0.346858744764136,0.09516889239802821,0.044800976465610584,distance_to_threshold,1,B3_logistic_distance_baseline,168,1130,voltage_window_holdout_fold,event_within_2_checkups
0.11014751109921223,0.24265009458429637,0.04584926950892044,0.051125376091402844,distance_to_threshold,2,B3_logistic_distance_baseline,170,1371,voltage_window_holdout_fold,event_within_2_checkups
0.012723496278925736,-0.013793151748924055,-0.007952000038940319,0.07516225826780909,distance_to_threshold,3,B3_logistic_distance_baseline,8,1326,voltage_window_holdout_fold,event_within_2_checkups
0.3630937418076785,-0.07281079252473588,-0.18472064014401296,0.3880239680413879,W0_capacity_state,1,B4_logistic_regression,64,157,c_rate_holdout_fold,event_within_2_checkups
0.08982485362994044,0.25804663337190903,0.06992248257845153,0.022059385585626118,W0_capacity_state,0,B4_logistic_regression,84,844,condition_fold,event_within_2_checkups
0.06112694640909011,0.3108125080690911,0.1085483196151995,0.05356744340626924,W0_capacity_state,1,B4_logistic_regression,56,865,condition_fold,event_within_2_checkups
0.06056305780229025,0.6643908877627929,0.2628335244702706,0.06626435008786967,W0_capacity_state,2,B4_logistic_regression,58,892,condition_fold,event_within_2_checkups
0.133462309770241,0.1362406887733401,-0.0052603237310342305,0.11127470963222845,W0_capacity_state,3,B4_logistic_regression,76,509,condition_fold,event_within_2_checkups
0.0908180550938851,0.21929841909284697,0.04980537406802783,0.01886035114738728,W0_capacity_state,4,B4_logistic_regression,72,717,condition_fold,event_within_2_checkups
0.0881115753569877,0.12382253640727472,0.013042342685898099,0.027190787428781508,W0_capacity_state,1,B4_logistic_regression,72,752,profile_holdout_fold,event_within_2_checkups
0.10383326537996172,0.2962579343891919,0.0717679788744943,0.06538124000205131,W0_capacity_state,1,B4_logistic_regression,86,742,temperature_holdout_fold,event_within_2_checkups
0.08304931830960784,0.5346276090668196,0.19189421184209304,0.03202213958332105,W0_capacity_state,2,B4_logistic_regression,98,1060,temperature_holdout_fold,event_within_2_checkups
0.13645519563449418,-0.013268384401779881,-0.06848722389973028,0.1689125300465235,W0_capacity_state,1,B4_logistic_regression,168,1130,voltage_window_holdout_fold,event_within_2_checkups
0.11244081157521583,0.1315193355717166,0.0030369605419286816,0.05941602567827736,W0_capacity_state,2,B4_logistic_regression,170,1371,voltage_window_holdout_fold,event_within_2_checkups
0.02652366320124779,-0.694098900508708,-0.4006432739272376,0.1424226007223937,W0_capacity_state,3,B4_logistic_regression,8,1326,voltage_window_holdout_fold,event_within_2_checkups
0.33865655700393826,0.20460272784250375,-0.11045378812429721,0.3265116650528849,W1_state_time,1,B4_logistic_regression,64,157,c_rate_holdout_fold,event_within_2_checkups
0.08781892393351153,0.20396790365278478,0.04056549536802311,0.03172240223621686,W1_state_time,0,B4_logistic_regression,84,844,condition_fold,event_within_2_checkups
0.05904393559263988,0.17639668788270926,0.04327716715033927,0.03961628821295668,W1_state_time,1,B4_logistic_regression,56,865,condition_fold,event_within_2_checkups
0.05660680984958232,0.20760778855832746,0.049411259403296735,0.03332614805223964,W1_state_time,2,B4_logistic_regression,58,892,condition_fold,event_within_2_checkups
0.12492633583812521,0.3604695846963033,0.08261825727068568,0.07029002258902269,W1_state_time,3,B4_logistic_regression,76,509,condition_fold,event_within_2_checkups
0.08849494745061212,0.24574462151816723,0.05467163530547178,0.03958325863317758,W1_state_time,4,B4_logistic_regression,72,717,condition_fold,event_within_2_checkups
0.08646917622855234,0.19657191861544443,0.039577047303030126,0.020085860401205764,W1_state_time,1,B4_logistic_regression,72,752,profile_holdout_fold,event_within_2_checkups
0.09702110744838816,0.3756503422051428,0.09299331944715492,0.05953239403681259,W1_state_time,1,B4_logistic_regression,86,742,temperature_holdout_fold,event_within_2_checkups
0.08394568855132822,0.1512516346482611,0.021724905420465478,0.061041019056368946,W1_state_time,2,B4_logistic_regression,98,1060,temperature_holdout_fold,event_within_2_checkups
0.1279119961351924,0.3279277714804183,0.07999982306885359,0.06341290134461322,W1_state_time,1,B4_logistic_regression,168,1130,voltage_window_holdout_fold,event_within_2_checkups
0.11275697669822247,0.1947807851936246,0.023963928850573125,0.06422946110829238,W1_state_time,2,B4_logistic_regression,170,1371,voltage_window_holdout_fold,event_within_2_checkups
0.012583023886495365,-0.006744719601243993,-0.0045613482061423235,0.064705692940333,W1_state_time,3,B4_logistic_regression,8,1326,voltage_window_holdout_fold,event_within_2_checkups
0.22063695689695237,0.322543098401494,0.264119079075504,0.16935247291699798,W2_nominal,1,B4_logistic_regression,64,157,c_rate_holdout_fold,event_within_2_checkups
0.0878310681002251,0.13958657535270153,0.010841939820598657,0.04779194750557813,W2_nominal,0,B4_logistic_regression,84,844,condition_fold,event_within_2_checkups
0.0528457745662729,0.11109235220949462,0.009943368329560493,0.027893289193995887,W2_nominal,1,B4_logistic_regression,56,865,condition_fold,event_within_2_checkups
0.052568441216173586,0.14107826449692085,0.010074934105033826,0.027210129705270102,W2_nominal,2,B4_logistic_regression,58,892,condition_fold,event_within_2_checkups
0.09480469592994153,0.44578970640874355,0.11112337588805644,0.03460951573867286,W2_nominal,3,B4_logistic_regression,76,509,condition_fold,event_within_2_checkups
0.07664098651819308,0.17074978448044115,0.014669084718968262,0.029535623515352046,W2_nominal,4,B4_logistic_regression,72,717,condition_fold,event_within_2_checkups
0.09394992490033302,0.07695897302257856,-0.004081772727020608,0.08219929463027284,W2_nominal,1,B4_logistic_regression,72,752,profile_holdout_fold,event_within_2_checkups
0.07861494154067582,0.21183758055150056,0.018747214141943927,0.03584382289374329,W2_nominal,1,B4_logistic_regression,86,742,temperature_holdout_fold,event_within_2_checkups
0.08158745579076525,0.17436700307505548,0.011950758602238938,0.056544412065106985,W2_nominal,2,B4_logistic_regression,98,1060,temperature_holdout_fold,event_within_2_checkups
0.14844281751749064,0.7639833213652716,0.06435296817504134,0.14843681325498193,W2_nominal,1,B4_logistic_regression,168,1130,voltage_window_holdout_fold,event_within_2_checkups
0.12398379160241768,0.5517073601874796,0.0343224934064803,0.12397590852762219,W2_nominal,2,B4_logistic_regression,170,1371,voltage_window_holdout_fold,event_within_2_checkups
0.0418119453994497,-0.007551194822911421,-0.007413808181608456,0.15868481572731688,W2_nominal,3,B4_logistic_regression,8,1326,voltage_window_holdout_fold,event_within_2_checkups
0.3630678947669345,-0.07351332657390369,-0.1850117037080188,0.38797488224212046,W0_capacity_state,1,B5_ridge_logistic,64,157,c_rate_holdout_fold,event_within_2_checkups
0.08982210197154566,0.2583247714730077,0.07004321038748645,0.022091443744813578,W0_capacity_state,0,B5_ridge_logistic,84,844,condition_fold,event_within_2_checkups
0.06112593802746502,0.311219239960256,0.10873369540590665,0.05313478341046709,W0_capacity_state,1,B5_ridge_logistic,56,865,condition_fold,event_within_2_checkups
0.06056474714835118,0.6653940186685051,0.26328956307377516,0.06628835240422358,W0_capacity_state,2,B5_ridge_logistic,58,892,condition_fold,event_within_2_checkups
0.13345590736440127,0.13622018721239282,-0.005268997394913457,0.11123697348549949,W0_capacity_state,3,B5_ridge_logistic,76,509,condition_fold,event_within_2_checkups
0.09081527995536864,0.21949321488546553,0.04989022650678157,0.018890438670550395,W0_capacity_state,4,B5_ridge_logistic,72,717,condition_fold,event_within_2_checkups
0.08810543374275934,0.12386954996693651,0.013062970710508104,0.027225324458474184,W0_capacity_state,1,B5_ridge_logistic,72,752,profile_holdout_fold,event_within_2_checkups
0.10383043878162314,0.2965562481125541,0.07189543280282448,0.06534285160434569,W0_capacity_state,1,B5_ridge_logistic,86,742,temperature_holdout_fold,event_within_2_checkups
0.08304979993503184,0.5354709404656344,0.1922620663103623,0.03204792537642637,W0_capacity_state,2,B5_ridge_logistic,98,1060,temperature_holdout_fold,event_within_2_checkups
0.13643581736446195,-0.013616754046856694,-0.06862458559172104,0.1688385482965837,W0_capacity_state,1,B5_ridge_logistic,168,1130,voltage_window_holdout_fold,event_within_2_checkups
0.11228810028537624,0.14842975338567196,0.00982594970517873,0.0947684404751128,W0_capacity_state,2,B5_ridge_logistic,170,1371,voltage_window_holdout_fold,event_within_2_checkups
0.026516438043183765,-0.6954116664862812,-0.4013522182949611,0.14239900472462702,W0_capacity_state,3,B5_ridge_logistic,8,1326,voltage_window_holdout_fold,event_within_2_checkups
0.33866806165029,0.2034280886121557,-0.1108430920413389,0.32673068062903865,W1_state_time,1,B5_ridge_logistic,64,157,c_rate_holdout_fold,event_within_2_checkups
0.08780131360309495,0.2049630934054211,0.041078576204036855,0.031669526045079964,W1_state_time,0,B5_ridge_logistic,84,844,condition_fold,event_within_2_checkups
0.059015038103513696,0.1773259067260056,0.043705646006225035,0.03806237933127005,W1_state_time,1,B5_ridge_logistic,56,865,condition_fold,event_within_2_checkups
0.05661609944461853,0.20870427489168214,0.04993114776508757,0.03396471785676326,W1_state_time,2,B5_ridge_logistic,58,892,condition_fold,event_within_2_checkups
0.12494892178073928,0.36161824405870857,0.08317722221653194,0.07019521477061992,W1_state_time,3,B5_ridge_logistic,76,509,condition_fold,event_within_2_checkups
0.08846236082584444,0.24683293849311083,0.05517795575321608,0.040016317196189796,W1_state_time,4,B5_ridge_logistic,72,717,condition_fold,event_within_2_checkups
0.08644027754226283,0.19761903908118666,0.04012520776077879,0.02055918377441098,W1_state_time,1,B5_ridge_logistic,72,752,profile_holdout_fold,event_within_2_checkups
0.09703496737157091,0.37709404268062496,0.09367719125286855,0.059635134128231695,W1_state_time,1,B5_ridge_logistic,86,742,temperature_holdout_fold,event_within_2_checkups
0.08381824362768964,0.15221927513841846,0.022174768872206478,0.058270630233722184,W1_state_time,2,B5_ridge_logistic,98,1060,temperature_holdout_fold,event_within_2_checkups
0.1279476939919211,0.32794232555997904,0.08005154110969186,0.06471763711046936,W1_state_time,1,B5_ridge_logistic,168,1130,voltage_window_holdout_fold,event_within_2_checkups
0.1126471785173867,0.1957230431341771,0.024419030926041876,0.06379256733859702,W1_state_time,2,B5_ridge_logistic,170,1371,voltage_window_holdout_fold,event_within_2_checkups
0.012642078373443019,-0.00678971705676805,-0.004599807452000999,0.06526452666076224,W1_state_time,3,B5_ridge_logistic,8,1326,voltage_window_holdout_fold,event_within_2_checkups
0.2238944407806112,0.30057141218790584,0.34452155951403374,0.1823459417923494,W2_nominal,1,B5_ridge_logistic,64,157,c_rate_holdout_fold,event_within_2_checkups
0.0898589217697159,0.18606144626338078,0.028478199503342707,0.04986266626042273,W2_nominal,0,B5_ridge_logistic,84,844,condition_fold,event_within_2_checkups
0.0530086877521805,0.19998297733815926,0.043718731279570974,0.022714832340518232,W2_nominal,1,B5_ridge_logistic,56,865,condition_fold,event_within_2_checkups
0.05155998235473164,0.20085361246011416,0.0351118561699542,0.015799508037074545,W2_nominal,2,B5_ridge_logistic,58,892,condition_fold,event_within_2_checkups
0.09777917561505456,0.4440302956084868,0.11130027601044339,0.03882383862672479,W2_nominal,3,B5_ridge_logistic,76,509,condition_fold,event_within_2_checkups
0.07548632273244717,0.2648426555158246,0.0568356185527126,0.025466953373526585,W2_nominal,4,B5_ridge_logistic,72,717,condition_fold,event_within_2_checkups
0.09141938036443367,0.06282350372151951,-0.009792480705286582,0.06409994098321409,W2_nominal,1,B5_ridge_logistic,72,752,profile_holdout_fold,event_within_2_checkups
0.07948029266697909,0.40805775637963493,0.09044920799360498,0.03618351659344906,W2_nominal,1,B5_ridge_logistic,86,742,temperature_holdout_fold,event_within_2_checkups
0.08210195066653998,0.20751357245807217,0.023034562661862237,0.05719710077255029,W2_nominal,2,B5_ridge_logistic,98,1060,temperature_holdout_fold,event_within_2_checkups
0.12816458917954834,0.4671552726368397,0.07730810623729728,0.11565609731489127,W2_nominal,1,B5_ridge_logistic,168,1130,voltage_window_holdout_fold,event_within_2_checkups
0.11213740799738409,0.2069947486590778,0.01908789461831274,0.08451884442652818,W2_nominal,2,B5_ridge_logistic,170,1371,voltage_window_holdout_fold,event_within_2_checkups
0.014944388223783177,-0.01935722607751747,-0.010310118066834824,0.08179853722284938,W2_nominal,3,B5_ridge_logistic,8,1326,voltage_window_holdout_fold,event_within_2_checkups
0.3337034348575422,0.8156128494804195,0.08996895656483768,0.34495816127857465,W0_capacity_state,1,B6_hist_gradient_boosting_classifier,64,157,c_rate_holdout_fold,event_within_2_checkups
0.05553102611595697,0.31799802177291847,0.05090545005558097,0.028973656479510106,W0_capacity_state,0,B6_hist_gradient_boosting_classifier,84,844,condition_fold,event_within_2_checkups
0.04184263227523311,0.24717842751511734,0.045975153454800625,0.02132211377414735,W0_capacity_state,1,B6_hist_gradient_boosting_classifier,56,865,condition_fold,event_within_2_checkups
0.03499966920044784,0.25924514826424194,0.05114274390138348,0.029684366993419857,W0_capacity_state,2,B6_hist_gradient_boosting_classifier,58,892,condition_fold,event_within_2_checkups
0.10816115620577023,0.3991630798431688,0.05773299816733353,0.08328884107401936,W0_capacity_state,3,B6_hist_gradient_boosting_classifier,76,509,condition_fold,event_within_2_checkups
0.06219958043069463,0.3079135703405586,0.05042647832034022,0.027165402398137608,W0_capacity_state,4,B6_hist_gradient_boosting_classifier,72,717,condition_fold,event_within_2_checkups
0.05089349891571172,0.3181911653821903,0.050503739431068576,0.04418816233346719,W0_capacity_state,1,B6_hist_gradient_boosting_classifier,72,752,profile_holdout_fold,event_within_2_checkups
0.07403076569031927,0.40834906543459015,0.06254065182518258,0.05296657297593684,W0_capacity_state,1,B6_hist_gradient_boosting_classifier,86,742,temperature_holdout_fold,event_within_2_checkups
0.053795317753433346,0.2841869547207719,0.050897508299454365,0.026970012798816625,W0_capacity_state,2,B6_hist_gradient_boosting_classifier,98,1060,temperature_holdout_fold,event_within_2_checkups
0.08697364634494761,0.45724431601121923,0.06418483047921637,0.0579163835866411,W0_capacity_state,1,B6_hist_gradient_boosting_classifier,168,1130,voltage_window_holdout_fold,event_within_2_checkups
0.08314225595392394,0.2942214952542396,0.04269926885603676,0.0498284001268144,W0_capacity_state,2,B6_hist_gradient_boosting_classifier,170,1371,voltage_window_holdout_fold,event_within_2_checkups
0.01596269577464252,0.04335224406993969,0.013336488168881094,0.09068136255595723,W0_capacity_state,3,B6_hist_gradient_boosting_classifier,8,1326,voltage_window_holdout_fold,event_within_2_checkups
0.21044547607682804,0.6944096276142184,0.08948846454025294,0.21652433766056275,W1_state_time,1,B6_hist_gradient_boosting_classifier,64,157,c_rate_holdout_fold,event_within_2_checkups
0.029808480074097962,0.4943356558390276,0.07309200767678922,0.015593872857604694,W1_state_time,0,B6_hist_gradient_boosting_classifier,84,844,condition_fold,event_within_2_checkups
0.025873218410468808,0.4371219042549518,0.0643180352972735,0.01778138477723202,W1_state_time,1,B6_hist_gradient_boosting_classifier,56,865,condition_fold,event_within_2_checkups
0.02720428566485805,0.40266722068642324,0.05916538461024353,0.01945504235197411,W1_state_time,2,B6_hist_gradient_boosting_classifier,58,892,condition_fold,event_within_2_checkups
0.06740084973610752,0.5034108739411298,0.06914782035321441,0.05012861303163205,W1_state_time,3,B6_hist_gradient_boosting_classifier,76,509,condition_fold,event_within_2_checkups
0.049683879767529325,0.470032824274924,0.06807973691740611,0.03756646166043636,W1_state_time,4,B6_hist_gradient_boosting_classifier,72,717,condition_fold,event_within_2_checkups
0.05813325007632857,0.3779852028537659,0.05361469282031961,0.056695802184743335,W1_state_time,1,B6_hist_gradient_boosting_classifier,72,752,profile_holdout_fold,event_within_2_checkups
0.05528067918165984,0.5335283616773019,0.07357896056423636,0.045023556963306254,W1_state_time,1,B6_hist_gradient_boosting_classifier,86,742,temperature_holdout_fold,event_within_2_checkups
0.0481093942673471,0.39466763823749856,0.05567259571277382,0.04614593316357248,W1_state_time,2,B6_hist_gradient_boosting_classifier,98,1060,temperature_holdout_fold,event_within_2_checkups
0.08435580651156771,0.4032392384490903,0.056910145039480116,0.08542370933143911,W1_state_time,1,B6_hist_gradient_boosting_classifier,168,1130,voltage_window_holdout_fold,event_within_2_checkups
0.06031286157122731,0.4986512528182568,0.07355852107602766,0.048063821337597415,W1_state_time,2,B6_hist_gradient_boosting_classifier,170,1371,voltage_window_holdout_fold,event_within_2_checkups
0.004699218505217873,0.09350831328944124,0.015360598851068061,0.007346534361881464,W1_state_time,3,B6_hist_gradient_boosting_classifier,8,1326,voltage_window_holdout_fold,event_within_2_checkups
0.17917640091675385,0.7285906119578034,0.09457746901017279,0.19815493362688283,W2_nominal,1,B6_hist_gradient_boosting_classifier,64,157,c_rate_holdout_fold,event_within_2_checkups
0.03188794299450087,0.5454684001267146,0.0776537768131567,0.019714788823296022,W2_nominal,0,B6_hist_gradient_boosting_classifier,84,844,condition_fold,event_within_2_checkups
0.02160399702329658,0.5188301600036581,0.0742392513761556,0.017430560092239186,W2_nominal,1,B6_hist_gradient_boosting_classifier,56,865,condition_fold,event_within_2_checkups
0.02330403932697158,0.4250622455516949,0.0624976523932652,0.020019566620335102,W2_nominal,2,B6_hist_gradient_boosting_classifier,58,892,condition_fold,event_within_2_checkups
0.05916591015599613,0.5450465901545289,0.07401884390591323,0.044472544844174025,W2_nominal,3,B6_hist_gradient_boosting_classifier,76,509,condition_fold,event_within_2_checkups
0.04136103471581222,0.4928118510306271,0.07090505199963476,0.02952665884926602,W2_nominal,4,B6_hist_gradient_boosting_classifier,72,717,condition_fold,event_within_2_checkups
0.050337798982256765,0.4174082753791942,0.06994449251331426,0.03594090920524625,W2_nominal,1,B6_hist_gradient_boosting_classifier,72,752,profile_holdout_fold,event_within_2_checkups
0.03887565145008135,0.6153286942331283,0.08367113473236364,0.03473164119367144,W2_nominal,1,B6_hist_gradient_boosting_classifier,86,742,temperature_holdout_fold,event_within_2_checkups
0.04827227136205432,0.4399615168863557,0.06083669159023902,0.04383111081340928,W2_nominal,2,B6_hist_gradient_boosting_classifier,98,1060,temperature_holdout_fold,event_within_2_checkups
0.06406310700862267,0.46938684771599465,0.07152794314031158,0.05089204930040202,W2_nominal,1,B6_hist_gradient_boosting_classifier,168,1130,voltage_window_holdout_fold,event_within_2_checkups
0.06895416347305362,0.530623081764803,0.0806693692784744,0.06370155293761118,W2_nominal,2,B6_hist_gradient_boosting_classifier,170,1371,voltage_window_holdout_fold,event_within_2_checkups
0.003880793148122822,0.14436994248357327,0.02316120477399552,0.0018479718778776264,W2_nominal,3,B6_hist_gradient_boosting_classifier,8,1326,voltage_window_holdout_fold,event_within_2_checkups
0.4073173770024486,,,0.39674760061785175,prior_rate,1,B0_event_rate_prior,80,157,c_rate_holdout_fold,event_within_3_checkups
0.12676491269265946,,,0.024403293227181516,prior_rate,0,B0_event_rate_prior,125,844,condition_fold,event_within_3_checkups
0.0869696995204285,,,0.04579119716798134,prior_rate,1,B0_event_rate_prior,81,865,condition_fold,event_within_3_checkups
0.08737467787632062,,,0.04552295246025623,prior_rate,2,B0_event_rate_prior,84,892,condition_fold,event_within_3_checkups
0.17166204153711465,,,0.08904753615156243,prior_rate,3,B0_event_rate_prior,105,509,condition_fold,event_within_3_checkups
0.11913297052182054,,,0.011065667505280569,prior_rate,4,B0_event_rate_prior,99,717,condition_fold,event_within_3_checkups
0.12331836869588209,,,0.01808856599204292,prior_rate,1,B0_event_rate_prior,108,752,profile_holdout_fold,event_within_3_checkups
0.13303667653412557,,,0.0338058687589283,prior_rate,1,B0_event_rate_prior,116,742,temperature_holdout_fold,event_within_3_checkups
0.11962347592027792,,,0.013272667762238233,prior_rate,2,B0_event_rate_prior,147,1060,temperature_holdout_fold,event_within_3_checkups
0.17884325026445316,,,0.1144434491289896,prior_rate,1,B0_event_rate_prior,237,1130,voltage_window_holdout_fold,event_within_3_checkups
0.15274535488438262,,,0.0773173127867388,prior_rate,2,B0_event_rate_prior,245,1371,voltage_window_holdout_fold,event_within_3_checkups
0.042703696635439554,,,0.18367313708000962,prior_rate,3,B0_event_rate_prior,12,1326,voltage_window_holdout_fold,event_within_3_checkups
0.3857566753331679,0.5056393464146538,-0.005133154319155353,0.34855603186448914,distance_to_threshold,1,B1_distance_to_threshold_rule,80,157,c_rate_holdout_fold,event_within_3_checkups
0.4340528248295291,0.13251006322294107,0.025845507454346103,0.5262498550236491,distance_to_threshold,0,B1_distance_to_threshold_rule,125,844,condition_fold,event_within_3_checkups
0.43728937772541615,0.08641786258730792,0.01682738283192959,0.548053670188476,distance_to_threshold,1,B1_distance_to_threshold_rule,81,865,condition_fold,event_within_3_checkups
0.41743495325648067,0.09000527022040722,0.016546154657068234,0.5188095392701355,distance_to_threshold,2,B1_distance_to_threshold_rule,84,892,condition_fold,event_within_3_checkups
0.37111229507771615,0.20820663212630283,0.012210849663426128,0.4212690261252844,distance_to_threshold,3,B1_distance_to_threshold_rule,105,509,condition_fold,event_within_3_checkups
0.407613868295092,0.1363701148773153,0.010246837541334318,0.49239978115316135,distance_to_threshold,4,B1_distance_to_threshold_rule,99,717,condition_fold,event_within_3_checkups
0.44490313972707063,0.12698413477454198,0.024348347503376108,0.5426657368967306,distance_to_threshold,1,B1_distance_to_threshold_rule,108,752,profile_holdout_fold,event_within_3_checkups
0.27855980660055735,0.1852920164535087,0.026221443682919423,0.30761870541311537,distance_to_threshold,1,B1_distance_to_threshold_rule,116,742,temperature_holdout_fold,event_within_3_checkups
0.49316037735849055,,,0.6113207547169811,distance_to_threshold,2,B1_distance_to_threshold_rule,147,1060,temperature_holdout_fold,event_within_3_checkups
0.42768791927225547,0.20947309598788022,0.0004796087004984994,0.49902923930555426,distance_to_threshold,1,B1_distance_to_threshold_rule,237,1130,voltage_window_holdout_fold,event_within_3_checkups
0.42619691541593946,0.170064163585461,0.015964815231519342,0.5065056741910728,distance_to_threshold,2,B1_distance_to_threshold_rule,245,1371,voltage_window_holdout_fold,event_within_3_checkups
0.41476202765848275,0.008885909806851526,0.002978434647187156,0.5615258421518271,distance_to_threshold,3,B1_distance_to_threshold_rule,12,1326,voltage_window_holdout_fold,event_within_3_checkups
