target,split_name,heldout_fold,parameter_set,prior_pulse_feature_group,prior_pulse_source_report,best_nonpulse_feature_group,best_nonpulse_source_report,best_nonpulse_condition_mae,prior_pulse_condition_mae,gain,n_intervals,nominal_temperature_C,voltage_window_family,nominal_charge_C_rate,aging_mode
delta_capacity_Ah,voltage_window_holdout_fold,2,33,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.030901207965055518,0.029006714540127237,0.0018944934249282806,67,10.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,34,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04580346309119281,0.04046611086015466,0.0053373522310381505,44,10.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,35,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.13899522231664793,0.13170882527668742,0.007286397039960507,11,10.0,approx_10_100,1.0,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,36,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.2315662886975436,0.23977198634403427,-0.008205697646490678,6,10.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,37,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09259855742459225,0.07981495070271317,0.012783606721879073,84,10.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,38,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10144598283437124,0.10213137385305211,-0.0006853910186808698,60,10.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,39,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.12846788099431092,0.12619854244698833,0.0022693385473225858,21,10.0,approx_10_90,1.0,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,40,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.16099101555919004,0.15733894928063066,0.0036520662785593794,15,10.0,approx_10_90,1.67,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,45,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.021634518360588596,0.026231919530265452,-0.004597401169676857,84,25.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,46,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03047821571988864,0.03277318568157254,-0.0022949699616838966,84,25.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,47,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09698434618832873,0.09669070148121237,0.00029364470711636115,31,25.0,approx_10_100,1.0,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,48,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1638784768512021,0.1611671756890398,0.0027113011621623107,10,25.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,49,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06278571243748063,0.055596726170420406,0.0071889862670602225,84,25.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,50,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10070935769219408,0.09999929864022336,0.0007100590519707184,84,25.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,51,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.103397444907719,0.10053729897983799,0.0028601459278810165,63,25.0,approx_10_90,1.0,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,52,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.15465240276586695,0.15869510903372205,-0.004042706267855106,28,25.0,approx_10_90,1.67,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,57,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0834716255446485,0.08282097788130488,0.0006506476633436203,36,40.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,58,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08297163200405726,0.07609145678856076,0.006880175215496498,38,40.0,approx_10_100,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,59,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.137802125187637,0.13649802655566776,0.0013040986319692305,19,40.0,approx_10_100,1.0,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,60,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1954431073514378,0.1981495145627814,-0.0027064072113436033,16,40.0,approx_10_100,1.67,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,61,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03214767815156881,0.029848959633882628,0.002298718517686184,84,40.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,62,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09298781789355853,0.09463639551811708,-0.001648577624558542,84,40.0,approx_10_90,0.33,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,63,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.090617633066746,0.0887280397056014,0.0018895933611445953,81,40.0,approx_10_90,1.0,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,2,64,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1568311382793133,0.15579535284647444,0.0010357854328388594,38,40.0,approx_10_90,1.67,cyclic
delta_capacity_Ah,voltage_window_holdout_fold,3,1,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.018642424143737964,0.009961237304950216,0.008681186838787748,84,0.0,calendar_soc_10,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,2,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.027241771885925338,0.022741729265515664,0.004500042620409674,84,0.0,calendar_soc_50,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,3,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.01452292210186873,0.0069723294178455604,0.007550592684023169,84,0.0,calendar_soc_90,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,4,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.014588935108447842,0.010584942535077798,0.004003992573370044,84,0.0,calendar_soc_100,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,5,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.01896117819513939,0.012595182285954232,0.006365995909185157,84,10.0,calendar_soc_10,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,6,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.024326148170239974,0.018623804527882457,0.0057023436423575165,84,10.0,calendar_soc_50,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,7,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.011464559231783153,0.008270628372047152,0.0031939308597360005,84,10.0,calendar_soc_90,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,8,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.01070769665490243,0.014021325200529169,-0.003313628545626739,84,10.0,calendar_soc_100,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,9,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.015957756699638927,0.012674272098497277,0.00328348460114165,84,25.0,calendar_soc_10,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,10,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.019562634313871324,0.012554589990933533,0.007008044322937791,84,25.0,calendar_soc_50,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,11,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.009074141315221707,0.01255910297149131,-0.003484961656269603,84,25.0,calendar_soc_90,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,12,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.010327076097196769,0.026309689035006675,-0.015982612937809906,78,25.0,calendar_soc_100,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,13,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.01432148398061893,0.013487786067705718,0.0008336979129132116,84,40.0,calendar_soc_10,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,14,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.01525278953105413,0.008151678887470449,0.007101110643583682,84,40.0,calendar_soc_50,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,15,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.019687519077737373,0.019540486961516584,0.00014703211622078827,78,40.0,calendar_soc_90,0.0,calendar
delta_capacity_Ah,voltage_window_holdout_fold,3,16,C_P2_log_age_pulse,capacity_with_prior_pulse_hgb50_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.012438075387049389,0.022990279159337473,-0.010552203772288084,78,40.0,calendar_soc_100,0.0,calendar
