target,split_name,heldout_fold,parameter_set,gain,n_intervals,nominal_temperature_C,voltage_window_family,nominal_charge_C_rate,aging_mode,semi_empirical_feature_group,semi_empirical_source_report,reference_feature_group,reference_source_report,reference_condition_mae,semi_empirical_condition_mae,reference
delta_capacity_Ah,voltage_window_holdout_fold,2,47,0.012605580271264141,31,25.0,approx_10_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09698434618832873,0.08437876591706459,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,48,-0.0244249657646039,10,25.0,approx_10_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1638784768512021,0.188303442615806,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,49,0.04340616116392001,84,25.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06278571243748063,0.01937955127356062,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,50,0.06657401051357577,84,25.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10070935769219408,0.03413534717861831,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,51,0.011108531586230319,63,25.0,approx_10_90,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.103397444907719,0.09228891332148868,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,52,-0.10020778898876759,28,25.0,approx_10_90,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.15465240276586695,0.25486019175463454,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,57,0.008159952744398333,36,40.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0834716255446485,0.07531167280025017,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,58,0.014899677049718923,38,40.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08297163200405726,0.06807195495433833,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,59,-0.004422788661790716,19,40.0,approx_10_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.137802125187637,0.1422249138494277,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,60,-0.1335728745468536,16,40.0,approx_10_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1954431073514378,0.3290159818982914,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,61,0.004409808681033415,84,40.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03214767815156881,0.027737869470535397,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,62,0.05486582116132903,84,40.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09298781789355853,0.038121996732229504,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,63,-0.005617204133827561,81,40.0,approx_10_90,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.090617633066746,0.09623483720057356,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,2,64,-0.10254023087102634,38,40.0,approx_10_90,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1568311382793133,0.25937136915033965,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,1,-0.14799394658418222,84,0.0,calendar_soc_10,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.018642424143737964,0.16663637072792017,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,2,-0.11152853871400947,84,0.0,calendar_soc_50,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.027241771885925338,0.1387703105999348,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,3,-0.1068807289065083,84,0.0,calendar_soc_90,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.01452292210186873,0.12140365100837702,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,4,-0.09367061407146067,84,0.0,calendar_soc_100,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.014588935108447842,0.10825954917990852,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,5,-0.11722303873882255,84,10.0,calendar_soc_10,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.01896117819513939,0.13618421693396193,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,6,-0.08424090009582583,84,10.0,calendar_soc_50,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.024326148170239974,0.1085670482660658,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,7,-0.07702011697755003,84,10.0,calendar_soc_90,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.011464559231783153,0.08848467620933317,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,8,-0.12275033239453759,84,10.0,calendar_soc_100,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.01070769665490243,0.13345802904944,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,9,-0.08908031131249852,84,25.0,calendar_soc_10,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.015957756699638927,0.10503806801213746,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,10,-0.05959456623835939,84,25.0,calendar_soc_50,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.019562634313871324,0.07915720055223072,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,11,-0.05526583142389524,84,25.0,calendar_soc_90,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.009074141315221707,0.06433997273911694,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,12,-0.153457346001613,78,25.0,calendar_soc_100,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.010327076097196769,0.16378442209880978,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,13,-0.1096606505660026,84,40.0,calendar_soc_10,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.01432148398061893,0.12398213454662153,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,14,-0.08799747177393263,84,40.0,calendar_soc_50,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.01525278953105413,0.10325026130498677,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,15,-0.04901203818253136,78,40.0,calendar_soc_90,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.019687519077737373,0.06869955726026873,hgb_f4
delta_capacity_Ah,voltage_window_holdout_fold,3,16,-0.1459585955045308,78,40.0,calendar_soc_100,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.012438075387049389,0.1583966708915802,hgb_f4
