run_scope,model_level,feature_group,target,split_name,heldout_fold,worst_condition_mae,condition_mean_mae,condition_median_mae,test_parameter_sets
primary,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,voltage_window_holdout_fold,3,0.017865976154655145,0.013776686106726561,0.01599257462216429,16
primary_bias_corrected,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,voltage_window_holdout_fold,3,0.01786597616414493,0.01377668610853493,0.01599257462802628,16
primary,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,voltage_window_holdout_fold,3,0.1647166588480241,0.05543345526133373,0.030735000657990168,16
primary_bias_corrected,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,voltage_window_holdout_fold,3,0.1647166588492575,0.05543345526093544,0.030735000656962323,16
primary,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,voltage_window_holdout_fold,3,0.02320361095856633,0.01636521483793094,0.016100870642601472,16
primary_bias_corrected,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,voltage_window_holdout_fold,3,0.023203610956687635,0.016365214838510063,0.016100870643402678,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,0.16649660093158541,0.10052211375194971,0.0908915114664127,12
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,0.16649660093137744,0.10052211375187108,0.09089151146630875,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,c_rate_holdout_fold,1,0.20816885544458505,0.1089032652103799,0.08084148517556713,12
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,c_rate_holdout_fold,1,0.20816885544512986,0.10890326521069188,0.08084148517589401,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,c_rate_holdout_fold,1,0.23602988026247268,0.14255465756071545,0.12277244638093696,12
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,c_rate_holdout_fold,1,0.23602988026085922,0.14255465755868788,0.12277244637916215,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,c_rate_holdout_fold,1,0.2467749459012188,0.14486552308873227,0.13954846304027646,12
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,c_rate_holdout_fold,1,0.24677494589763715,0.14486552308711995,0.1395484630399183,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,c_rate_holdout_fold,1,0.22379259866202578,0.12541353621601078,0.10866245809305877,12
sensitivity_excluding_monotonicity_bias_corrected,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,c_rate_holdout_fold,1,0.22379259865981985,0.12541353621565213,0.10866245809217642,12
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,0,0.14788714673953338,0.0467522593254161,0.035989762463157327,16
