detector_name,knee_spread_checkups,n_replicates,n_valid_knees,parameter_set,replicate_consistent_within_2_checkups,smoothing_policy,x_axis
capacity_threshold_70,,3,0,11,False,rolling_3,calendar_days
capacity_threshold_70,,3,0,11,False,none,checkup_index
capacity_threshold_70,,3,0,11,False,rolling_3,checkup_index
capacity_threshold_70,,3,0,11,False,none,log_age_efc_cumulative
capacity_threshold_70,,3,0,11,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,,3,0,11,False,none,calendar_days
capacity_threshold_80,,3,0,11,False,rolling_3,calendar_days
capacity_threshold_80,,3,0,11,False,none,checkup_index
capacity_threshold_80,,3,0,11,False,rolling_3,checkup_index
capacity_threshold_80,,3,0,11,False,none,log_age_efc_cumulative
capacity_threshold_80,,3,0,11,False,rolling_3,log_age_efc_cumulative
max_chord_distance,1.0,3,3,11,True,none,calendar_days
max_chord_distance,1.0,3,3,11,True,rolling_3,calendar_days
max_chord_distance,1.0,3,3,11,True,none,checkup_index
max_chord_distance,1.0,3,3,11,True,rolling_3,checkup_index
max_chord_distance,1.0,3,3,11,True,none,log_age_efc_cumulative
max_chord_distance,1.0,3,3,11,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,11,True,none,calendar_days
piecewise_linear_bic,1.0,3,3,11,True,rolling_3,calendar_days
piecewise_linear_bic,1.0,3,3,11,True,none,checkup_index
piecewise_linear_bic,1.0,3,3,11,True,rolling_3,checkup_index
piecewise_linear_bic,0.0,3,3,11,True,none,log_age_efc_cumulative
piecewise_linear_bic,0.0,3,3,11,True,rolling_3,log_age_efc_cumulative
slope_change_threshold,22.0,3,3,11,False,none,calendar_days
slope_change_threshold,0.0,3,3,11,True,rolling_3,calendar_days
slope_change_threshold,23.0,3,3,11,False,none,checkup_index
slope_change_threshold,18.0,3,3,11,False,rolling_3,checkup_index
slope_change_threshold,20.0,3,3,11,False,none,log_age_efc_cumulative
slope_change_threshold,18.0,3,3,11,False,rolling_3,log_age_efc_cumulative
two_line_l_method,1.0,3,3,11,True,none,calendar_days
two_line_l_method,1.0,3,3,11,True,rolling_3,calendar_days
two_line_l_method,1.0,3,3,11,True,none,checkup_index
two_line_l_method,1.0,3,3,11,True,rolling_3,checkup_index
two_line_l_method,0.0,3,3,11,True,none,log_age_efc_cumulative
two_line_l_method,0.0,3,3,11,True,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,12,False,none,calendar_days
capacity_threshold_60,,3,0,12,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,12,False,none,checkup_index
capacity_threshold_60,,3,0,12,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,12,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,12,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,,3,0,12,False,none,calendar_days
capacity_threshold_70,,3,0,12,False,rolling_3,calendar_days
capacity_threshold_70,,3,0,12,False,none,checkup_index
capacity_threshold_70,,3,0,12,False,rolling_3,checkup_index
capacity_threshold_70,,3,0,12,False,none,log_age_efc_cumulative
capacity_threshold_70,,3,0,12,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,,3,0,12,False,none,calendar_days
capacity_threshold_80,,3,0,12,False,rolling_3,calendar_days
capacity_threshold_80,,3,0,12,False,none,checkup_index
capacity_threshold_80,,3,0,12,False,rolling_3,checkup_index
capacity_threshold_80,,3,0,12,False,none,log_age_efc_cumulative
capacity_threshold_80,,3,0,12,False,rolling_3,log_age_efc_cumulative
max_chord_distance,20.0,3,3,12,False,none,calendar_days
max_chord_distance,8.0,3,3,12,False,rolling_3,calendar_days
max_chord_distance,7.0,3,3,12,False,none,checkup_index
max_chord_distance,8.0,3,3,12,False,rolling_3,checkup_index
max_chord_distance,7.0,3,3,12,False,none,log_age_efc_cumulative
max_chord_distance,8.0,3,3,12,False,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,13.0,3,3,12,False,none,calendar_days
piecewise_linear_bic,13.0,3,3,12,False,rolling_3,calendar_days
piecewise_linear_bic,7.0,3,3,12,False,none,checkup_index
piecewise_linear_bic,7.0,3,3,12,False,rolling_3,checkup_index
piecewise_linear_bic,10.0,3,3,12,False,none,log_age_efc_cumulative
piecewise_linear_bic,9.0,3,3,12,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,26.0,3,3,12,False,none,calendar_days
slope_change_threshold,0.0,3,3,12,True,rolling_3,calendar_days
slope_change_threshold,23.0,3,3,12,False,none,checkup_index
slope_change_threshold,22.0,3,3,12,False,rolling_3,checkup_index
slope_change_threshold,24.0,3,3,12,False,none,log_age_efc_cumulative
slope_change_threshold,22.0,3,3,12,False,rolling_3,log_age_efc_cumulative
two_line_l_method,13.0,3,3,12,False,none,calendar_days
two_line_l_method,13.0,3,3,12,False,rolling_3,calendar_days
two_line_l_method,7.0,3,3,12,False,none,checkup_index
two_line_l_method,7.0,3,3,12,False,rolling_3,checkup_index
two_line_l_method,10.0,3,3,12,False,none,log_age_efc_cumulative
two_line_l_method,9.0,3,3,12,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,13,False,none,calendar_days
capacity_threshold_60,,3,0,13,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,13,False,none,checkup_index
capacity_threshold_60,,3,0,13,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,13,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,13,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,,3,0,13,False,none,calendar_days
capacity_threshold_70,,3,0,13,False,rolling_3,calendar_days
capacity_threshold_70,,3,0,13,False,none,checkup_index
capacity_threshold_70,,3,0,13,False,rolling_3,checkup_index
capacity_threshold_70,,3,0,13,False,none,log_age_efc_cumulative
capacity_threshold_70,,3,0,13,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,,3,0,13,False,none,calendar_days
capacity_threshold_80,,3,0,13,False,rolling_3,calendar_days
capacity_threshold_80,,3,0,13,False,none,checkup_index
capacity_threshold_80,,3,0,13,False,rolling_3,checkup_index
capacity_threshold_80,,3,0,13,False,none,log_age_efc_cumulative
capacity_threshold_80,,3,0,13,False,rolling_3,log_age_efc_cumulative
max_chord_distance,2.0,3,3,13,True,none,calendar_days
max_chord_distance,0.0,3,3,13,True,rolling_3,calendar_days
max_chord_distance,2.0,3,3,13,True,none,checkup_index
max_chord_distance,1.0,3,3,13,True,rolling_3,checkup_index
max_chord_distance,2.0,3,3,13,True,none,log_age_efc_cumulative
max_chord_distance,0.0,3,3,13,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,13,True,none,calendar_days
piecewise_linear_bic,1.0,3,3,13,True,rolling_3,calendar_days
piecewise_linear_bic,1.0,3,3,13,True,none,checkup_index
piecewise_linear_bic,1.0,3,3,13,True,rolling_3,checkup_index
piecewise_linear_bic,1.0,3,3,13,True,none,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,13,True,rolling_3,log_age_efc_cumulative
slope_change_threshold,3.0,3,3,13,False,none,calendar_days
slope_change_threshold,0.0,3,3,13,True,rolling_3,calendar_days
slope_change_threshold,0.0,3,3,13,True,none,checkup_index
slope_change_threshold,1.0,3,3,13,True,rolling_3,checkup_index
slope_change_threshold,0.0,3,3,13,True,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,13,True,rolling_3,log_age_efc_cumulative
two_line_l_method,1.0,3,3,13,True,none,calendar_days
two_line_l_method,1.0,3,3,13,True,rolling_3,calendar_days
two_line_l_method,1.0,3,3,13,True,none,checkup_index
two_line_l_method,1.0,3,3,13,True,rolling_3,checkup_index
two_line_l_method,1.0,3,3,13,True,none,log_age_efc_cumulative
two_line_l_method,1.0,3,3,13,True,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,14,False,none,calendar_days
capacity_threshold_60,,3,0,14,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,14,False,none,checkup_index
capacity_threshold_60,,3,0,14,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,14,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,14,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,,3,0,14,False,none,calendar_days
capacity_threshold_70,,3,0,14,False,rolling_3,calendar_days
capacity_threshold_70,,3,0,14,False,none,checkup_index
capacity_threshold_70,,3,0,14,False,rolling_3,checkup_index
capacity_threshold_70,,3,0,14,False,none,log_age_efc_cumulative
capacity_threshold_70,,3,0,14,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,,3,0,14,False,none,calendar_days
capacity_threshold_80,,3,0,14,False,rolling_3,calendar_days
capacity_threshold_80,,3,0,14,False,none,checkup_index
capacity_threshold_80,,3,0,14,False,rolling_3,checkup_index
capacity_threshold_80,,3,0,14,False,none,log_age_efc_cumulative
capacity_threshold_80,,3,0,14,False,rolling_3,log_age_efc_cumulative
max_chord_distance,0.0,3,3,14,True,none,calendar_days
max_chord_distance,1.0,3,3,14,True,rolling_3,calendar_days
max_chord_distance,0.0,3,3,14,True,none,checkup_index
max_chord_distance,1.0,3,3,14,True,rolling_3,checkup_index
max_chord_distance,0.0,3,3,14,True,none,log_age_efc_cumulative
max_chord_distance,1.0,3,3,14,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,14,True,none,calendar_days
piecewise_linear_bic,1.0,3,3,14,True,rolling_3,calendar_days
piecewise_linear_bic,1.0,3,3,14,True,none,checkup_index
piecewise_linear_bic,1.0,3,3,14,True,rolling_3,checkup_index
piecewise_linear_bic,1.0,3,3,14,True,none,log_age_efc_cumulative
piecewise_linear_bic,1.0,3,3,14,True,rolling_3,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,14,True,none,calendar_days
slope_change_threshold,0.0,3,3,14,True,rolling_3,calendar_days
slope_change_threshold,22.0,3,3,14,False,none,checkup_index
slope_change_threshold,18.0,3,3,14,False,rolling_3,checkup_index
slope_change_threshold,26.0,3,3,14,False,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,14,True,rolling_3,log_age_efc_cumulative
two_line_l_method,1.0,3,3,14,True,none,calendar_days
two_line_l_method,1.0,3,3,14,True,rolling_3,calendar_days
two_line_l_method,1.0,3,3,14,True,none,checkup_index
two_line_l_method,1.0,3,3,14,True,rolling_3,checkup_index
two_line_l_method,1.0,3,3,14,True,none,log_age_efc_cumulative
two_line_l_method,1.0,3,3,14,True,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,15,False,none,calendar_days
capacity_threshold_60,,3,0,15,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,15,False,none,checkup_index
capacity_threshold_60,,3,0,15,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,15,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,15,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,,3,0,15,False,none,calendar_days
capacity_threshold_70,,3,0,15,False,rolling_3,calendar_days
capacity_threshold_70,,3,0,15,False,none,checkup_index
capacity_threshold_70,,3,0,15,False,rolling_3,checkup_index
capacity_threshold_70,,3,0,15,False,none,log_age_efc_cumulative
capacity_threshold_70,,3,0,15,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,2.0,3,2,15,True,none,calendar_days
capacity_threshold_80,2.0,3,2,15,True,rolling_3,calendar_days
capacity_threshold_80,2.0,3,2,15,True,none,checkup_index
capacity_threshold_80,2.0,3,2,15,True,rolling_3,checkup_index
capacity_threshold_80,2.0,3,2,15,True,none,log_age_efc_cumulative
capacity_threshold_80,2.0,3,2,15,True,rolling_3,log_age_efc_cumulative
max_chord_distance,18.0,3,3,15,False,none,calendar_days
max_chord_distance,21.0,3,3,15,False,rolling_3,calendar_days
max_chord_distance,13.0,3,3,15,False,none,checkup_index
max_chord_distance,12.0,3,3,15,False,rolling_3,checkup_index
max_chord_distance,2.0,3,3,15,True,none,log_age_efc_cumulative
max_chord_distance,2.0,3,3,15,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,8.0,3,3,15,False,none,calendar_days
piecewise_linear_bic,8.0,3,3,15,False,rolling_3,calendar_days
piecewise_linear_bic,8.0,3,3,15,False,none,checkup_index
piecewise_linear_bic,8.0,3,3,15,False,rolling_3,checkup_index
piecewise_linear_bic,6.0,3,3,15,False,none,log_age_efc_cumulative
piecewise_linear_bic,5.0,3,3,15,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,15,True,none,calendar_days
slope_change_threshold,0.0,3,3,15,True,rolling_3,calendar_days
slope_change_threshold,10.0,3,3,15,False,none,checkup_index
slope_change_threshold,9.0,3,3,15,False,rolling_3,checkup_index
slope_change_threshold,10.0,3,3,15,False,none,log_age_efc_cumulative
slope_change_threshold,22.0,3,3,15,False,rolling_3,log_age_efc_cumulative
two_line_l_method,8.0,3,3,15,False,none,calendar_days
two_line_l_method,8.0,3,3,15,False,rolling_3,calendar_days
two_line_l_method,8.0,3,3,15,False,none,checkup_index
two_line_l_method,8.0,3,3,15,False,rolling_3,checkup_index
two_line_l_method,6.0,3,3,15,False,none,log_age_efc_cumulative
two_line_l_method,5.0,3,3,15,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,16,False,none,calendar_days
capacity_threshold_60,,3,0,16,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,16,False,none,checkup_index
capacity_threshold_60,,3,0,16,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,16,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,16,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,,3,0,16,False,none,calendar_days
capacity_threshold_70,,3,0,16,False,rolling_3,calendar_days
capacity_threshold_70,,3,0,16,False,none,checkup_index
capacity_threshold_70,,3,0,16,False,rolling_3,checkup_index
capacity_threshold_70,,3,0,16,False,none,log_age_efc_cumulative
capacity_threshold_70,,3,0,16,False,rolling_3,log_age_efc_cumulative
capacity_threshold_80,4.0,3,2,16,False,none,calendar_days
capacity_threshold_80,4.0,3,2,16,False,rolling_3,calendar_days
capacity_threshold_80,4.0,3,2,16,False,none,checkup_index
capacity_threshold_80,4.0,3,2,16,False,rolling_3,checkup_index
capacity_threshold_80,4.0,3,2,16,False,none,log_age_efc_cumulative
capacity_threshold_80,4.0,3,2,16,False,rolling_3,log_age_efc_cumulative
max_chord_distance,15.0,3,3,16,False,none,calendar_days
max_chord_distance,15.0,3,3,16,False,rolling_3,calendar_days
max_chord_distance,6.0,3,3,16,False,none,checkup_index
max_chord_distance,6.0,3,3,16,False,rolling_3,checkup_index
max_chord_distance,5.0,3,3,16,False,none,log_age_efc_cumulative
max_chord_distance,5.0,3,3,16,False,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,11.0,3,3,16,False,none,calendar_days
piecewise_linear_bic,10.0,3,3,16,False,rolling_3,calendar_days
piecewise_linear_bic,11.0,3,3,16,False,none,checkup_index
piecewise_linear_bic,11.0,3,3,16,False,rolling_3,checkup_index
piecewise_linear_bic,6.0,3,3,16,False,none,log_age_efc_cumulative
piecewise_linear_bic,5.0,3,3,16,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,26.0,3,3,16,False,none,calendar_days
slope_change_threshold,0.0,3,3,16,True,rolling_3,calendar_days
slope_change_threshold,26.0,3,3,16,False,none,checkup_index
slope_change_threshold,26.0,3,3,16,False,rolling_3,checkup_index
slope_change_threshold,26.0,3,3,16,False,none,log_age_efc_cumulative
slope_change_threshold,24.0,3,3,16,False,rolling_3,log_age_efc_cumulative
two_line_l_method,11.0,3,3,16,False,none,calendar_days
two_line_l_method,10.0,3,3,16,False,rolling_3,calendar_days
two_line_l_method,11.0,3,3,16,False,none,checkup_index
two_line_l_method,11.0,3,3,16,False,rolling_3,checkup_index
two_line_l_method,6.0,3,3,16,False,none,log_age_efc_cumulative
two_line_l_method,5.0,3,3,16,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,,3,0,17,False,none,calendar_days
capacity_threshold_60,,3,0,17,False,rolling_3,calendar_days
capacity_threshold_60,,3,0,17,False,none,checkup_index
capacity_threshold_60,,3,0,17,False,rolling_3,checkup_index
capacity_threshold_60,,3,0,17,False,none,log_age_efc_cumulative
capacity_threshold_60,,3,0,17,False,rolling_3,log_age_efc_cumulative
capacity_threshold_70,1.0,3,3,17,True,none,calendar_days
capacity_threshold_70,1.0,3,3,17,True,rolling_3,calendar_days
capacity_threshold_70,1.0,3,3,17,True,none,checkup_index
capacity_threshold_70,1.0,3,3,17,True,rolling_3,checkup_index
capacity_threshold_70,1.0,3,3,17,True,none,log_age_efc_cumulative
capacity_threshold_70,1.0,3,3,17,True,rolling_3,log_age_efc_cumulative
capacity_threshold_80,0.0,3,3,17,True,none,calendar_days
capacity_threshold_80,0.0,3,3,17,True,rolling_3,calendar_days
capacity_threshold_80,0.0,3,3,17,True,none,checkup_index
capacity_threshold_80,0.0,3,3,17,True,rolling_3,checkup_index
capacity_threshold_80,0.0,3,3,17,True,none,log_age_efc_cumulative
capacity_threshold_80,0.0,3,3,17,True,rolling_3,log_age_efc_cumulative
max_chord_distance,0.0,3,3,17,True,none,calendar_days
max_chord_distance,0.0,3,3,17,True,rolling_3,calendar_days
max_chord_distance,1.0,3,3,17,True,none,checkup_index
max_chord_distance,0.0,3,3,17,True,rolling_3,checkup_index
max_chord_distance,1.0,3,3,17,True,none,log_age_efc_cumulative
max_chord_distance,1.0,3,3,17,True,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,0.0,3,3,17,True,none,calendar_days
piecewise_linear_bic,0.0,3,3,17,True,rolling_3,calendar_days
piecewise_linear_bic,1.0,3,3,17,True,none,checkup_index
piecewise_linear_bic,1.0,3,3,17,True,rolling_3,checkup_index
piecewise_linear_bic,4.0,3,3,17,False,none,log_age_efc_cumulative
piecewise_linear_bic,4.0,3,3,17,False,rolling_3,log_age_efc_cumulative
slope_change_threshold,6.0,3,3,17,False,none,calendar_days
slope_change_threshold,0.0,3,3,17,True,rolling_3,calendar_days
slope_change_threshold,1.0,3,3,17,True,none,checkup_index
slope_change_threshold,1.0,3,3,17,True,rolling_3,checkup_index
slope_change_threshold,0.0,3,3,17,True,none,log_age_efc_cumulative
slope_change_threshold,0.0,3,3,17,True,rolling_3,log_age_efc_cumulative
two_line_l_method,0.0,3,3,17,True,none,calendar_days
two_line_l_method,0.0,3,3,17,True,rolling_3,calendar_days
two_line_l_method,1.0,3,3,17,True,none,checkup_index
two_line_l_method,1.0,3,3,17,True,rolling_3,checkup_index
two_line_l_method,4.0,3,3,17,False,none,log_age_efc_cumulative
two_line_l_method,4.0,3,3,17,False,rolling_3,log_age_efc_cumulative
capacity_threshold_60,0.0,3,2,18,True,none,calendar_days
capacity_threshold_60,0.0,3,2,18,True,rolling_3,calendar_days
capacity_threshold_60,0.0,3,2,18,True,none,checkup_index
capacity_threshold_60,0.0,3,2,18,True,rolling_3,checkup_index
capacity_threshold_60,0.0,3,2,18,True,none,log_age_efc_cumulative
capacity_threshold_60,0.0,3,2,18,True,rolling_3,log_age_efc_cumulative
capacity_threshold_70,0.0,3,3,18,True,none,calendar_days
capacity_threshold_70,0.0,3,3,18,True,rolling_3,calendar_days
capacity_threshold_70,0.0,3,3,18,True,none,checkup_index
capacity_threshold_70,0.0,3,3,18,True,rolling_3,checkup_index
capacity_threshold_70,0.0,3,3,18,True,none,log_age_efc_cumulative
capacity_threshold_70,0.0,3,3,18,True,rolling_3,log_age_efc_cumulative
capacity_threshold_80,0.0,3,3,18,True,none,calendar_days
capacity_threshold_80,0.0,3,3,18,True,rolling_3,calendar_days
capacity_threshold_80,0.0,3,3,18,True,none,checkup_index
capacity_threshold_80,0.0,3,3,18,True,rolling_3,checkup_index
capacity_threshold_80,0.0,3,3,18,True,none,log_age_efc_cumulative
capacity_threshold_80,0.0,3,3,18,True,rolling_3,log_age_efc_cumulative
max_chord_distance,0.0,3,3,18,True,none,calendar_days
max_chord_distance,0.0,3,3,18,True,rolling_3,calendar_days
max_chord_distance,2.0,3,3,18,True,none,checkup_index
max_chord_distance,2.0,3,3,18,True,rolling_3,checkup_index
max_chord_distance,0.0,3,3,18,True,none,log_age_efc_cumulative
max_chord_distance,4.0,3,3,18,False,rolling_3,log_age_efc_cumulative
piecewise_linear_bic,0.0,3,3,18,True,none,calendar_days
piecewise_linear_bic,0.0,3,3,18,True,rolling_3,calendar_days
piecewise_linear_bic,0.0,3,3,18,True,none,checkup_index
piecewise_linear_bic,1.0,3,3,18,True,rolling_3,checkup_index
