run_scope,model_level,feature_group,target,split_name,heldout_fold,worst_condition_mae,condition_mean_mae,condition_median_mae,test_parameter_sets
primary,L2_hist_gradient_boosting,C_E1_nominal_eis,delta_capacity_Ah,voltage_window_holdout_fold,3,0.08286537404293598,0.04097619948888684,0.03451363708716572,16
primary,L2_hist_gradient_boosting,C_E2_log_age_eis,capacity_Ah_k1,voltage_window_holdout_fold,3,0.05925571878914127,0.03489962399691882,0.03587611933051896,16
primary,L2_hist_gradient_boosting,C_E2_log_age_eis,delta_capacity_Ah,voltage_window_holdout_fold,3,0.04071419241684633,0.017689885475307515,0.014907276492050734,16
primary,L2_hist_gradient_boosting,C_E3_stress_eis,capacity_Ah_k1,voltage_window_holdout_fold,3,0.41830239555914445,0.28720188502729566,0.32162536592609703,16
primary,L2_hist_gradient_boosting,C_E3_stress_eis,delta_capacity_Ah,voltage_window_holdout_fold,3,0.2020613178505262,0.16696735499732743,0.16781900888757473,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,0,0.13306650501314304,0.05216582161837762,0.04730183385060646,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,0,0.15030798344737847,0.04495988211418786,0.03254745700250401,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,capacity_Ah_k1,condition_fold,0,0.16070206831305062,0.048135320706878156,0.035245260432415944,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,condition_fold,0,0.18685621433804855,0.03897116150829125,0.024667635528296154,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,C_E0_state_time_eis,capacity_Ah_k1,condition_fold,0,0.13015479277455583,0.0573002592201215,0.05747319372602208,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,C_E0_state_time_eis,delta_capacity_Ah,condition_fold,0,0.15467197347264727,0.06267810774916936,0.045205054342091676,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,C_E1_nominal_eis,capacity_Ah_k1,condition_fold,0,0.13377724995057175,0.054941377959636495,0.05762827452855604,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,C_E1_nominal_eis,delta_capacity_Ah,condition_fold,0,0.14469516408527092,0.04799142973225897,0.04393414757143309,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,C_E2_log_age_eis,capacity_Ah_k1,condition_fold,0,0.11901374661726435,0.049894806451759255,0.04703938295762597,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,C_E2_log_age_eis,delta_capacity_Ah,condition_fold,0,0.1319970265085565,0.04505637879220225,0.03270948488965783,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,C_E3_stress_eis,capacity_Ah_k1,condition_fold,0,0.16490181836137624,0.04808948690080805,0.03856172199950415,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,C_E3_stress_eis,delta_capacity_Ah,condition_fold,0,0.19015018869398254,0.04112660806994879,0.029334251572209487,16
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,1,0.14733658070340575,0.04266770445157189,0.029088261483777265,15
