run_scope,model_level,feature_group,split_name,heldout_fold,target,target_path,test_rows,test_parameter_sets,mae,rmse,signed_bias,condition_mean_mae,condition_median_mae,worst_condition_mae
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,1130,28,0.05468527753972867,0.10371469673041117,0.018280047384824874,0.1046074191731142,0.07027794134536569,0.31754469724574835
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1371,32,0.09028069166049982,0.12402797867923271,-0.05507737996024431,0.12192002074827547,0.12387540142577226,0.2715209908715959
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,3,capacity_Ah_k1,derived_capacity_from_delta,1326,16,0.19247175912040695,0.20913529700780367,-0.19247175912040695,0.1935050776174044,0.19489435252014686,0.2823133804820358
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,c_rate_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,157,12,0.11772945698837302,0.21329248639382625,0.10446975514536391,0.17834662484819622,0.1519027171494171,0.3802453050891437
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,0,capacity_Ah_k1,derived_capacity_from_delta,844,16,0.023432468174220074,0.0643618685856918,0.0036715278856693664,0.03676336389301548,0.02764869908014561,0.1163916639165638
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,1,capacity_Ah_k1,derived_capacity_from_delta,865,15,0.02029579523687346,0.06652517778935872,0.006161498900315868,0.04179987365581004,0.02151096071506827,0.15990913625863512
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,2,capacity_Ah_k1,derived_capacity_from_delta,892,15,0.014943428530306536,0.04544128431608586,0.0010479866742548428,0.03292087027174365,0.017788172356326175,0.17438829015888782
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,3,capacity_Ah_k1,derived_capacity_from_delta,509,15,0.04104447476020609,0.10945416237088089,0.024519750153344937,0.0873381467107225,0.0694908549637022,0.26734237047513254
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,condition_fold,4,capacity_Ah_k1,derived_capacity_from_delta,717,15,0.020468993912232707,0.04900163108763464,-0.0022768348222402548,0.046696415444081214,0.03063821484977635,0.17626817014465315
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,temperature_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,742,19,0.03244157405390153,0.09289874516954534,0.021756856342415972,0.08917233897176463,0.06358921732535432,0.2659427980336432
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,temperature_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1060,19,0.04677093540527435,0.08803995668992855,-0.02050790927365077,0.06628558158234027,0.06563801713423183,0.20534127184809886
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,1130,28,0.059452409108881395,0.10569429933883191,0.008779078439340147,0.10661550352315333,0.07203645065257992,0.329056679632671
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1371,32,0.10183712134671163,0.13218405171847958,-0.06893355245871317,0.1306920289103393,0.13491201000229053,0.2884723632174722
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,3,capacity_Ah_k1,derived_capacity_from_delta,1326,16,0.18847435281512825,0.20535368840170393,-0.18847435281512825,0.18916067787706403,0.18867216399559716,0.2607344651345635
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,c_rate_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,157,12,0.1324705699267433,0.22685425260357484,0.12322150538192876,0.18657518067946963,0.17420796574430647,0.3935275385791344
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,0,capacity_Ah_k1,derived_capacity_from_delta,844,16,0.029890868983797333,0.06860917982068425,-0.004450887811034543,0.04938167304776329,0.04796516533718197,0.16318242464114066
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,1,capacity_Ah_k1,derived_capacity_from_delta,865,15,0.022376175681381578,0.07110680813851343,0.003068714950060712,0.04689757780031878,0.022415499467360916,0.2231617737633161
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,2,capacity_Ah_k1,derived_capacity_from_delta,892,15,0.01765260544812885,0.05644162036777168,0.004888057185480437,0.03975561994057583,0.020347324251514837,0.16510213940972693
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,3,capacity_Ah_k1,derived_capacity_from_delta,509,15,0.04514305581768519,0.11776423878766139,0.024527062980716545,0.09759126615663766,0.08649628155158497,0.29026121003199684
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,condition_fold,4,capacity_Ah_k1,derived_capacity_from_delta,717,15,0.02502029059647614,0.06701138745987387,0.006139359324043886,0.06761195123730195,0.033981929773588763,0.26942846881427246
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,temperature_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,742,19,0.036390306769495055,0.10409129418261942,0.028866555800258816,0.09878068937466192,0.06187565267488346,0.3140606341264131
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,temperature_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1060,19,0.029631005338737915,0.08994690555640039,0.010688773534379914,0.05073668005864005,0.041734232505513155,0.1703011143696402
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,1130,28,0.05901029062396159,0.10174986082857818,0.003510187272698184,0.10490804857781176,0.06169839258013221,0.3241355796780753
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1371,32,0.06763470234102614,0.11354087557189718,-0.02944324904581608,0.1101733669850476,0.09716429866466203,0.29224190436746117
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,3,capacity_Ah_k1,derived_capacity_from_delta,1326,16,0.0349001961614787,0.042330850187156564,-0.03450375119389819,0.035017425760646814,0.030429804358194888,0.05828461083436736
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,c_rate_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,157,12,0.10221826967356529,0.1876760871021902,0.08797092248738293,0.15322501864178073,0.13469613265999314,0.3220035748696921
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,0,capacity_Ah_k1,derived_capacity_from_delta,844,16,0.024546774074003568,0.06669556786174291,0.0046633595365539095,0.03675191514488531,0.02677994504006915,0.12681432846583668
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,1,capacity_Ah_k1,derived_capacity_from_delta,865,15,0.018979276401331204,0.06305100395400784,0.005017877064074045,0.03638804743521156,0.019586200412871346,0.1303534228416205
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,2,capacity_Ah_k1,derived_capacity_from_delta,892,15,0.014988162284970108,0.046936808431181934,0.0026602193188165224,0.03462654460677975,0.023097482370994325,0.18690371405749426
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,3,capacity_Ah_k1,derived_capacity_from_delta,509,15,0.04075999286848414,0.10825723017049382,0.023639927460473813,0.08572476894466825,0.07239327918324245,0.28758091894762366
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,4,capacity_Ah_k1,derived_capacity_from_delta,717,15,0.019553818882726504,0.047557046487405726,-0.0002443610582000915,0.04483095430010208,0.02251684162761914,0.16870888606058607
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,742,19,0.03167148938975443,0.08933386071450247,0.02173130655413167,0.08427179829894535,0.05952863834830366,0.23242039049338462
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1060,19,0.03394427038388339,0.08080851489050102,-0.004194727279978646,0.05026172735152167,0.042342988748699135,0.14896967266787947
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,1130,28,0.05321017248697551,0.10194412502398044,0.01804040728067242,0.10263658898856279,0.0693537169115987,0.3131352415523994
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1371,32,0.08753364647385878,0.1181639514467597,-0.05251420518010842,0.11862083857811773,0.114068470356044,0.2900840980221706
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,3,capacity_Ah_k1,derived_capacity_from_delta,1326,16,0.16980526979464622,0.1898603836053389,-0.16980526979464622,0.17048733554085657,0.1802837060486654,0.26008943490740866
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,c_rate_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,157,12,0.12024313118784756,0.21352808111894955,0.1084844318714993,0.17947156067033007,0.1562782940568248,0.3729470939709158
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,0,capacity_Ah_k1,derived_capacity_from_delta,844,16,0.026065896827553538,0.0664474665301893,0.0040661379251181965,0.042874834897530655,0.031234571363978565,0.14015735477401212
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,1,capacity_Ah_k1,derived_capacity_from_delta,865,15,0.02037264051596106,0.06469501804167345,0.006117459895913223,0.04078125271273894,0.020497474489449646,0.13545039317381907
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,2,capacity_Ah_k1,derived_capacity_from_delta,892,15,0.018398509813749537,0.051106833839865744,-0.0001632645885108766,0.03992000948529965,0.024973196745891345,0.23135276903726762
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,3,capacity_Ah_k1,derived_capacity_from_delta,509,15,0.04161870259896134,0.1076783710828409,0.02451379221363563,0.08807561422629301,0.06704465882009326,0.25909661738052775
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,4,capacity_Ah_k1,derived_capacity_from_delta,717,15,0.02174779429395013,0.06031704693197827,0.002996749954670411,0.05696865954664513,0.028491103805952687,0.2594759140683932
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,742,19,0.03099699671655043,0.09162947565570824,0.020212432939077433,0.08646697093262509,0.04791161214036096,0.25544209522026956
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1060,19,0.03292315516194612,0.08235551197746242,0.000740021719025665,0.048960528147936375,0.04664876782949761,0.14427674284920794
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,1130,28,0.05411174634867393,0.10934117373151239,0.027281667100814762,0.11270962245588396,0.0690466067558714,0.375493847508183
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1371,32,0.08736422510407499,0.1250084076405183,-0.05032353707783057,0.12299994423398922,0.1290655590091812,0.28541516919490534
primary,L3_quantile_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,3,capacity_Ah_k1,derived_capacity_from_delta,1326,16,0.21085410477211874,0.2337157868684475,-0.21085410477211874,0.211366012022865,0.2201472523349265,0.2943994623921875
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,c_rate_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,109,12,0.13147876444985696,0.2116572283498241,0.0931050663854409,0.15437936380455053,0.14669285503546298,0.24800798040605576
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,0,capacity_Ah_k1,derived_capacity_from_delta,620,16,0.03055099378235811,0.07355645171407096,-0.00893555475602645,0.048026250685105264,0.03851382752293407,0.16628357367304272
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,1,capacity_Ah_k1,derived_capacity_from_delta,640,15,0.023365965915954356,0.06866716842666708,-0.0005527342480080462,0.04811580555105579,0.0221359811228761,0.24524111675386975
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,2,capacity_Ah_k1,derived_capacity_from_delta,637,15,0.02660049932905661,0.062069080453228634,-0.007516347058428302,0.049531438545623446,0.024056772743984205,0.15275553311208592
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,3,capacity_Ah_k1,derived_capacity_from_delta,382,15,0.04518063521049319,0.10700177179288771,0.010083245831817775,0.08606511628756977,0.06849348307412854,0.25732071550751795
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,4,capacity_Ah_k1,derived_capacity_from_delta,494,15,0.028528790042786772,0.062604242024365,-0.00051004938527633,0.060021787366812865,0.039430556197931385,0.25389929511835535
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,temperature_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,478,19,0.0359352236216703,0.10113410294701226,0.013254630487934798,0.0803888251353079,0.058620678453209125,0.3210946377524649
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,temperature_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,784,19,0.03646885933741546,0.09415970905450709,0.00763284758482153,0.06373398667079559,0.04581305658955869,0.21007164489518104
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,voltage_window_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,823,28,0.07231554818809639,0.10899720538118576,-0.025662573228516845,0.10279573615574955,0.09739695184427977,0.19987780990373732
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,voltage_window_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1060,32,0.07799078108906757,0.1195720184512753,-0.04870466923986703,0.12008917261310378,0.10371625257775971,0.3540108682061522
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F10_c_rate_v1_1,voltage_window_holdout_fold,3,capacity_Ah_k1,derived_capacity_from_delta,890,16,0.01653670383568441,0.025031321347944203,-0.005629150154787051,0.016687153832831963,0.016066358954800342,0.020988944977484048
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,c_rate_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,109,12,0.08985545900673823,0.13785067343860594,0.02947878035487278,0.10052211375194971,0.09089151146641275,0.16649660093158536
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,0,capacity_Ah_k1,derived_capacity_from_delta,620,16,0.02756653598356791,0.07077182804775624,-0.002285290934040587,0.0467522593254161,0.035989762463157327,0.14788714673953346
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,1,capacity_Ah_k1,derived_capacity_from_delta,640,15,0.02216136329255789,0.06525168509698423,0.0003533359100991229,0.0435165788165151,0.024933014806722952,0.1568418186440243
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,2,capacity_Ah_k1,derived_capacity_from_delta,637,15,0.020960485662975745,0.054145569477616236,-0.007007868952593046,0.03493545369064537,0.0279865236733519,0.11123862145405178
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,3,capacity_Ah_k1,derived_capacity_from_delta,382,15,0.03848884477159765,0.08909551591023546,0.008932083962510889,0.06223847443382784,0.05267644994594871,0.19244805545008017
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,4,capacity_Ah_k1,derived_capacity_from_delta,494,15,0.029867696856070634,0.057348784511831785,-0.010851862569160098,0.047481870715970896,0.04567324001661824,0.11054209432756262
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,temperature_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,478,19,0.032993032106439515,0.09156904805023011,0.009966279884802523,0.061918523804688735,0.05762361290042021,0.16409531815666925
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,temperature_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,784,19,0.03271522407312059,0.08219128768262571,0.0047133034457967704,0.04848147359664464,0.04440469678964123,0.1507746472920015
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,voltage_window_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,823,28,0.08032383929825203,0.11481186146240417,-0.03623045720653165,0.10129615894468313,0.09360694471688621,0.2144052764866619
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,voltage_window_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1060,32,0.08961032088182125,0.12372448937611129,-0.06240618013118491,0.12003106142525705,0.1285118297623641,0.25207374031401314
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F4_state_log_age_scalar,voltage_window_holdout_fold,3,capacity_Ah_k1,derived_capacity_from_delta,890,16,0.017397489141595102,0.031001068792906296,-0.012801815943046042,0.01709017721570699,0.013779765349306312,0.03602712004360936
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F5_log_age_histograms,c_rate_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,109,12,0.08024487629442102,0.12795835910877482,0.03875387006305297,0.1027976387418006,0.07796118482795805,0.199606090755361
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F5_log_age_histograms,condition_fold,0,capacity_Ah_k1,derived_capacity_from_delta,620,16,0.028954970519164413,0.07496930777402103,-0.009368859011564742,0.0442105686748344,0.03163734457480698,0.1679600704168915
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F5_log_age_histograms,condition_fold,1,capacity_Ah_k1,derived_capacity_from_delta,640,15,0.020076821956531255,0.06157116102318562,0.0016936116367670638,0.03927132702377913,0.020824603780974997,0.14541921098184002
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F5_log_age_histograms,condition_fold,2,capacity_Ah_k1,derived_capacity_from_delta,637,15,0.02049503839371768,0.04904365662597309,-0.005659960199421164,0.0338316233603739,0.022339192529394102,0.11151833973482317
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F5_log_age_histograms,condition_fold,3,capacity_Ah_k1,derived_capacity_from_delta,382,15,0.037596569292583204,0.08778862462177979,0.006195277148083326,0.06360556056886826,0.062229137678925794,0.23149193940168378
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F5_log_age_histograms,condition_fold,4,capacity_Ah_k1,derived_capacity_from_delta,494,15,0.026067976146431165,0.05387970945470537,-0.010095786034345683,0.03955426768687264,0.04504900900821052,0.0753281205094092
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F5_log_age_histograms,temperature_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,478,19,0.030398170951434066,0.08748430639125472,0.011588690284557661,0.05564136154627463,0.0530142683880618,0.18040639033070144
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F5_log_age_histograms,temperature_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,784,19,0.03091210980221716,0.08405485635789914,-0.0002772046927825969,0.04580571674441303,0.03891793805851269,0.14502067438808644
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,823,28,0.07101798061696875,0.11718043546047459,-0.0156284867303947,0.10164844938730226,0.08264003232620745,0.22675898440425044
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1060,32,0.11576918949621347,0.1438850352881719,-0.09549134377254172,0.139049946754717,0.13966709895630663,0.25490470082903616
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F5_log_age_histograms,voltage_window_holdout_fold,3,capacity_Ah_k1,derived_capacity_from_delta,890,16,0.25597268279431584,0.260765835344459,-0.25597268279431584,0.26101766558118644,0.2489787307032884,0.3350990775773236
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F6_coupled_stress,c_rate_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,109,12,0.08310287773765887,0.13142001142261794,0.037203780972843936,0.1059477005296207,0.08579897917098728,0.20692638972043728
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F6_coupled_stress,condition_fold,0,capacity_Ah_k1,derived_capacity_from_delta,620,16,0.027728261114770256,0.07211119637470748,-0.0055735320780689115,0.04327263275846252,0.030888342252177448,0.19306870532066128
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F6_coupled_stress,condition_fold,1,capacity_Ah_k1,derived_capacity_from_delta,640,15,0.019289334523260558,0.05999033008545142,0.0029921512807573325,0.036790528581656406,0.019292255753676872,0.13885467034111854
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F6_coupled_stress,condition_fold,2,capacity_Ah_k1,derived_capacity_from_delta,637,15,0.019654452692501677,0.045553126276986815,-0.005695730358758152,0.03193843864086628,0.024186743399306786,0.09181799864449185
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F6_coupled_stress,condition_fold,3,capacity_Ah_k1,derived_capacity_from_delta,382,15,0.040176080594057556,0.08871137936810311,0.00599202092112084,0.07471662943442176,0.07104596294455094,0.23099874890708724
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F6_coupled_stress,condition_fold,4,capacity_Ah_k1,derived_capacity_from_delta,494,15,0.025917773979971248,0.050585046360068796,-0.00665467182160583,0.045161985898124264,0.05217027891060359,0.15658981484054052
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F6_coupled_stress,temperature_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,478,19,0.03166140023868733,0.08780685962296761,0.010151055782763116,0.06330922415303315,0.06214970483917797,0.18861027449394602
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F6_coupled_stress,temperature_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,784,19,0.031185116323655882,0.0818205046945779,0.001096517974936978,0.04649280243477903,0.03825954187254922,0.1480888586086991
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,823,28,0.06882457864840702,0.11313842288492618,-0.01322785114636181,0.09968019256966444,0.08136246631731175,0.2228238825403704
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1060,32,0.1064954375523354,0.13349842190482797,-0.08506449638468301,0.1258413453428962,0.12733403133321358,0.2380436841095714
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F6_coupled_stress,voltage_window_holdout_fold,3,capacity_Ah_k1,derived_capacity_from_delta,890,16,0.22912093324717697,0.23400590882100825,-0.22912093324717697,0.23459205130486338,0.22714263110759383,0.30301884564778125
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F7_c_rate_focused,c_rate_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,109,12,0.11287729013053648,0.18120009574865484,0.08441135004857261,0.1399228707941426,0.14244315226323498,0.24788569456431628
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F7_c_rate_focused,condition_fold,0,capacity_Ah_k1,derived_capacity_from_delta,620,16,0.03230316924024849,0.07726449946590526,-0.01377123944832703,0.05060420489651825,0.048829048394539915,0.21889570173373843
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F7_c_rate_focused,condition_fold,1,capacity_Ah_k1,derived_capacity_from_delta,640,15,0.024305443268145217,0.06818981228306291,0.00010136301636636536,0.049091243256589076,0.02434617106694156,0.23347437653409583
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F7_c_rate_focused,condition_fold,2,capacity_Ah_k1,derived_capacity_from_delta,637,15,0.022943277700156278,0.05751730170749856,-0.0061003311021340266,0.042445245813064886,0.018859310500894996,0.13357999183607724
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F7_c_rate_focused,condition_fold,3,capacity_Ah_k1,derived_capacity_from_delta,382,15,0.04722217169551088,0.10357758813154422,0.003517889555522013,0.08788089233166414,0.08660515181232915,0.24689604975900253
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F7_c_rate_focused,condition_fold,4,capacity_Ah_k1,derived_capacity_from_delta,494,15,0.03161905268077978,0.06485638173055465,-0.0004959934560071731,0.06241758384194276,0.03738758237483109,0.20797085557586742
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F7_c_rate_focused,temperature_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,478,19,0.035488999086285465,0.09642673946028706,0.007440316633519454,0.07918344713835622,0.057073383842142264,0.2850961667986453
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F7_c_rate_focused,temperature_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,784,19,0.03580794266260449,0.09359789110575109,0.01099756544526709,0.06257660329785228,0.0400268881291078,0.22520748873594784
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,823,28,0.0943385157433194,0.1444755738065054,-0.04848838480466067,0.13141791381239235,0.09056959817229754,0.34234748570656404
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,2,capacity_Ah_k1,derived_capacity_from_delta,1060,32,0.10582271570200262,0.14020346430484024,-0.0825275949209708,0.1485645678622924,0.1301385610039476,0.2911949171888647
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,3,capacity_Ah_k1,derived_capacity_from_delta,890,16,0.21809578715388514,0.2390923279948506,-0.21809578715388514,0.23651378893335687,0.17668786460017982,0.4282777218082287
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,c_rate_holdout_fold,1,capacity_Ah_k1,derived_capacity_from_delta,109,12,0.0843507608816322,0.12895340194066002,0.03767272901585434,0.10890326521037992,0.08084148517556719,0.20816885544458508
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,0,capacity_Ah_k1,derived_capacity_from_delta,620,16,0.02760666306968609,0.0725148685670591,-0.005006026817080411,0.043038823149080044,0.02706454732878569,0.19529501531229215
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,1,capacity_Ah_k1,derived_capacity_from_delta,640,15,0.019209659483187768,0.059909766683097186,0.0030954013451105654,0.03702935548076715,0.01855501745970261,0.13756835542789284
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,2,capacity_Ah_k1,derived_capacity_from_delta,637,15,0.02018311743720945,0.04554937971396765,-0.006665667403695225,0.03175209842802168,0.026438926939460615,0.0832120856360387
