run_scope,model_level,target,split_name,from_feature_group,to_feature_group,from_condition_mean_mae,to_condition_mean_mae,condition_mean_mae_gain,from_worst_condition_mae,to_worst_condition_mae,worst_condition_mae_gain
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F7_c_rate_focused,F8_timestamp_weighted_stress,0.060247617636519514,0.04766444608632939,0.012583171550190127,0.29026121003199684,0.2875809189476237,0.002680291084373121
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F8_timestamp_weighted_stress,F9_event_segmented_stress,0.04766444608632939,0.053724074173701473,-0.006059628087372086,0.2875809189476237,0.25947591406839315,0.028105004879230566
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F9_event_segmented_stress,F10_c_rate_v1_1,0.053724074173701473,0.061162344769621055,-0.007438270595919581,0.25947591406839315,0.3029953475937824,-0.04351943352538923
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.06911307266029151,0.06743982200325227,0.0016732506570392436,0.2549572231665879,0.21724904314632473,0.03770818002026319
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.06743982200325227,0.07772896027705245,-0.01028913827380018,0.21724904314632473,0.2659427980336431,-0.04869375488731839
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.07772896027705245,0.07475868471665098,0.0029702755604014697,0.2659427980336431,0.3140606341264132,-0.048117836092770094
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F7_c_rate_focused,F8_timestamp_weighted_stress,0.07475868471665098,0.06726676282523353,0.007491921891417452,0.3140606341264132,0.2324203904933847,0.08164024363302852
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F8_timestamp_weighted_stress,F9_event_segmented_stress,0.06726676282523353,0.06771374954028073,-0.00044698671504719845,0.2324203904933847,0.25544209522026945,-0.02302170472688475
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F9_event_segmented_stress,F10_c_rate_v1_1,0.06771374954028073,0.07791638984067488,-0.010202640300394153,0.25544209522026945,0.3450833466703225,-0.08964125145005303
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.07353178771083739,0.14001083917959803,-0.06647905146876064,0.37189696633360736,0.31754469724574835,0.054352269087859006
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.14001083917959803,0.1421560701035189,-0.002145230923920882,0.31754469724574835,0.32905667963267093,-0.011511982386922581
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.1421560701035189,0.08336628044116873,0.058789789662350184,0.32905667963267093,0.3241355796780753,0.004921099954595609
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F7_c_rate_focused,F8_timestamp_weighted_stress,0.08336628044116873,0.13058158770251235,-0.047215307261343625,0.3241355796780753,0.31313524155239936,0.011000338125675968
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F8_timestamp_weighted_stress,F9_event_segmented_stress,0.13058158770251235,0.14902519290424607,-0.018443605201733715,0.31313524155239936,0.37549384750818304,-0.062358605955783686
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F9_event_segmented_stress,F10_c_rate_v1_1,0.14902519290424607,0.07058334861661979,0.07844184428762628,0.37549384750818304,0.35639919616366195,0.019094651344521096
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.1282272497937834,0.1371939274816972,-0.008966677687913815,0.2465398894915758,0.2920034259316786,-0.045463536440102814
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.1371939274816972,0.1366281458404823,0.0005657816412149019,0.2920034259316786,0.2879264154120083,0.004077010519670299
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.1366281458404823,0.14956656168933483,-0.012938415848852525,0.2879264154120083,0.27859859705762774,0.009327818354380568
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F7_c_rate_focused,F8_timestamp_weighted_stress,0.14956656168933483,0.13699148163164376,0.012575080057691063,0.27859859705762774,0.2819042268405276,-0.003305629782899888
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F8_timestamp_weighted_stress,F9_event_segmented_stress,0.13699148163164376,0.15423786435540224,-0.017246382723758474,0.2819042268405276,0.3145526459554329,-0.03264841911490529
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F9_event_segmented_stress,F10_c_rate_v1_1,0.15423786435540224,0.14717307217958372,0.007064792175818513,0.3145526459554329,0.26524039155058415,0.049312254404848765
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.05645118313892552,0.05498272158493618,0.0014684615539893378,0.2382334629298432,0.22854523374831776,0.009688229181525454
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F5_log_age_histograms,F6_coupled_stress,0.05498272158493618,0.0547251838317865,0.00025753775314968363,0.22854523374831776,0.24248981960160104,-0.013944585853283287
