split_name,target,horizon_checkups,contrast_family,candidate_model_level,candidate_feature_group,reference_model_level,reference_feature_group,matched_rows,matched_contrasts,candidate_sign_accuracy,reference_sign_accuracy,accuracy_gain,accuracy_gain_p05,accuracy_gain_p50,accuracy_gain_p95,bootstrap_count,claim_scope
condition_fold,delta_capacity_Ah_h,3,voltage_window,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,935,59,0.7893048128342246,0.786096256684492,0.0032085561497325887,-0.041725873948025495,-0.0011750881316098805,0.05341765159064064,200,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,all,MH3_hist_gradient_boosting,K2_nominal_condition,MH0_persistence,persistence,462,30,0.9047619047619048,0.9004329004329005,0.0043290043290042934,-0.026619992009008036,0.006465547272347216,0.035389942532799604,200,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,all,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,462,30,0.9047619047619048,0.9047619047619048,0.0,-0.030741469816272952,0.0023023669390693224,0.03491276470508945,200,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,all,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,462,30,0.9047619047619048,0.9177489177489178,-0.012987012987012991,-0.03501319040241188,-0.010526362443711634,0.014426135938318646,200,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,profile,MH3_hist_gradient_boosting,K2_nominal_condition,MH0_persistence,persistence,164,12,0.9146341463414634,0.9390243902439024,-0.024390243902438935,-0.05757480971744341,-0.02380952380952378,0.004308734700365679,200,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,profile,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,164,12,0.9146341463414634,0.9451219512195121,-0.030487804878048697,-0.05447845804988668,-0.029498781761225223,-0.0067353746151214994,200,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,profile,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,164,12,0.9146341463414634,0.9512195121951219,-0.03658536585365846,-0.07334313725490188,-0.035587639311043584,-0.005369306986432473,200,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,temperature,MH3_hist_gradient_boosting,K2_nominal_condition,MH0_persistence,persistence,298,18,0.8993288590604027,0.8791946308724832,0.020134228187919545,-0.024324121169602378,0.022095233113645085,0.06031882868089765,200,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,temperature,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,298,18,0.8993288590604027,0.8825503355704698,0.016778523489932917,-0.03764411027568916,0.02219144352108343,0.06577010366190263,200,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,temperature,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,298,18,0.8993288590604027,0.8993288590604027,0.0,-0.04150242047026286,-0.0014409221902017544,0.041042323869610896,200,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,all,MH3_hist_gradient_boosting,K2_nominal_condition,MH0_persistence,persistence,431,30,0.8723897911832946,0.8793503480278422,-0.00696055684454755,-0.04439095387371244,-0.00484849197207271,0.03009941368641958,200,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,all,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,431,30,0.8723897911832946,0.8723897911832946,0.0,-0.04761801610988099,-0.002830339321357289,0.04262065386611317,200,prospective_supported_contrast_diagnostic
