split_name,target,horizon_checkups,model_level,feature_group,contrast_family,effect_threshold_label,effect_threshold_Ah,pairwise_rows,unique_contrasts,sign_evaluable_rows,sign_correct_rows,sign_accuracy,median_abs_observed_effect_Ah,mean_effect_abs_error,claim_scope
c_rate_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.05Ah,0.05,16,7,16,13,0.8125,0.3773449166666669,0.29925376056132913,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0Ah,0.0,18,7,18,15,0.8333333333333334,0.3259840000000005,0.2717635265355456,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.005Ah,0.005,9,4,9,9,1.0,0.3138460000000003,0.17726514673341387,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.01Ah,0.01,9,4,9,9,1.0,0.3138460000000003,0.17726514673341387,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.02Ah,0.02,9,4,9,9,1.0,0.3138460000000003,0.17726514673341387,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.05Ah,0.05,9,4,9,9,1.0,0.3138460000000003,0.17726514673341387,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0Ah,0.0,9,4,9,9,1.0,0.3138460000000003,0.17726514673341387,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,ge_0.005Ah,0.005,50,24,0,0,nan,0.29580233333333317,0.3580943733333333,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,ge_0.01Ah,0.01,50,24,0,0,nan,0.29580233333333317,0.3580943733333333,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,ge_0.02Ah,0.02,49,24,0,0,nan,0.3018723333333332,0.36515810204081633,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,ge_0.05Ah,0.05,46,24,0,0,nan,0.31297825000000007,0.38666707246376814,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,ge_0Ah,0.0,52,25,0,0,nan,0.2863593333333333,0.34435897435897433,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,ge_0.005Ah,0.005,32,15,0,0,nan,0.31297825000000007,0.36014971875000007,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,ge_0.01Ah,0.01,32,15,0,0,nan,0.31297825000000007,0.36014971875000007,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,ge_0.02Ah,0.02,31,15,0,0,nan,0.31752900000000017,0.37138126881720435,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,ge_0.05Ah,0.05,29,15,0,0,nan,0.36263449999999997,0.3949092873563219,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,ge_0Ah,0.0,33,15,0,0,nan,0.30842749999999997,0.3492496565656566,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,ge_0.005Ah,0.005,18,9,0,0,nan,0.24457899999999985,0.3544404259259259,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,ge_0.01Ah,0.01,18,9,0,0,nan,0.24457899999999985,0.3544404259259259,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,ge_0.02Ah,0.02,18,9,0,0,nan,0.24457899999999985,0.3544404259259259,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,ge_0.05Ah,0.05,17,9,0,0,nan,0.24754966666666667,0.3726068235294117,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,ge_0Ah,0.0,19,10,0,0,nan,0.24160833333333304,0.33586463157894736,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,ge_0.005Ah,0.005,50,24,27,24,0.8888888888888888,0.29580233333333317,0.3134196466666667,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,ge_0.01Ah,0.01,50,24,27,24,0.8888888888888888,0.29580233333333317,0.3134196466666667,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,ge_0.02Ah,0.02,49,24,27,24,0.8888888888888888,0.3018723333333332,0.31957164625850343,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,ge_0.05Ah,0.05,46,24,24,23,0.9583333333333334,0.31297825000000007,0.33748307246376813,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,ge_0Ah,0.0,52,25,27,24,0.8888888888888888,0.2863593333333333,0.30140250641025645,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,ge_0.005Ah,0.005,32,15,18,15,0.8333333333333334,0.31297825000000007,0.29731418750000005,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,ge_0.01Ah,0.01,32,15,18,15,0.8333333333333334,0.31297825000000007,0.29731418750000005,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,ge_0.02Ah,0.02,31,15,18,15,0.8333333333333334,0.31752900000000017,0.3065187849462366,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,ge_0.05Ah,0.05,29,15,16,15,0.9375,0.36263449999999997,0.32334535632183903,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,ge_0Ah,0.0,33,15,18,15,0.8333333333333334,0.30842749999999997,0.28831823232323234,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0.005Ah,0.005,18,9,9,9,1.0,0.24457899999999985,0.3420515740740741,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0.01Ah,0.01,18,9,9,9,1.0,0.24457899999999985,0.3420515740740741,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0.02Ah,0.02,18,9,9,9,1.0,0.24457899999999985,0.3420515740740741,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0.05Ah,0.05,17,9,8,8,1.0,0.24754966666666667,0.3616003529411765,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0Ah,0.0,19,10,9,9,1.0,0.24160833333333304,0.32412782456140354,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,ge_0.005Ah,0.005,50,24,50,45,0.9,0.29580233333333317,0.3003034660013901,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,ge_0.01Ah,0.01,50,24,50,45,0.9,0.29580233333333317,0.3003034660013901,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,ge_0.02Ah,0.02,49,24,49,44,0.8979591836734694,0.3018723333333332,0.30641117440133175,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,ge_0.05Ah,0.05,46,24,46,42,0.9130434782608695,0.31297825000000007,0.3238815091559952,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,ge_0Ah,0.0,52,25,52,47,0.9038461538461539,0.2863593333333333,0.28922464966131645,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,ge_0.005Ah,0.005,32,15,32,29,0.90625,0.31297825000000007,0.2879356354757384,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,ge_0.01Ah,0.01,32,15,32,29,0.90625,0.31297825000000007,0.2879356354757384,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,ge_0.02Ah,0.02,31,15,31,28,0.9032258064516129,0.31752900000000017,0.29719079292965744,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,ge_0.05Ah,0.05,29,15,29,27,0.9310344827586207,0.36263449999999997,0.3149198404142039,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,ge_0Ah,0.0,33,15,33,30,0.9090909090909091,0.30842749999999997,0.27963563546420467,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,ge_0.005Ah,0.005,18,9,18,16,0.8888888888888888,0.24457899999999985,0.3222907202692152,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,ge_0.01Ah,0.01,18,9,18,16,0.8888888888888888,0.24457899999999985,0.3222907202692152,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,ge_0.02Ah,0.02,18,9,18,16,0.8888888888888888,0.24457899999999985,0.3222907202692152,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,ge_0.05Ah,0.05,17,9,17,15,0.8823529411764706,0.24754966666666667,0.33916906171552147,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,ge_0Ah,0.0,19,10,19,17,0.8947368421052632,0.24160833333333304,0.3058792532668264,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.005Ah,0.005,50,24,50,42,0.84,0.29580233333333317,0.22049837577830528,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.01Ah,0.01,50,24,50,42,0.84,0.29580233333333317,0.22049837577830528,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.02Ah,0.02,49,24,49,42,0.8571428571428571,0.3018723333333332,0.22413716612796059,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0.05Ah,0.05,46,24,46,41,0.8913043478260869,0.31297825000000007,0.23408096467153278,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,ge_0Ah,0.0,52,25,52,43,0.8269230769230769,0.2863593333333333,0.21564231756611996,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.005Ah,0.005,32,15,32,25,0.78125,0.31297825000000007,0.21584631097821483,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.01Ah,0.01,32,15,32,25,0.78125,0.31297825000000007,0.21584631097821483,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.02Ah,0.02,31,15,31,25,0.8064516129032258,0.31752900000000017,0.2214478807308929,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0.05Ah,0.05,29,15,29,25,0.8620689655172413,0.36263449999999997,0.22980228812197573,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,ge_0Ah,0.0,33,15,33,26,0.7878787878787878,0.30842749999999997,0.20965252245407623,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.005Ah,0.005,18,9,18,17,0.9444444444444444,0.24457899999999985,0.22876871320068826,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.01Ah,0.01,18,9,18,17,0.9444444444444444,0.24457899999999985,0.22876871320068826,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.02Ah,0.02,18,9,18,17,0.9444444444444444,0.24457899999999985,0.22876871320068826,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0.05Ah,0.05,17,9,17,16,0.9411764705882353,0.24754966666666667,0.24137988349136533,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,ge_0Ah,0.0,19,10,19,17,0.8947368421052632,0.24160833333333304,0.22604564591861698,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,ge_0.005Ah,0.005,27,11,0,0,nan,0.31529566666666664,0.37531895679012345,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,ge_0.01Ah,0.01,26,11,0,0,nan,0.322257,0.38951932051282045,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,ge_0.02Ah,0.02,26,11,0,0,nan,0.322257,0.38951932051282045,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,ge_0.05Ah,0.05,25,11,0,0,nan,0.32921833333333334,0.4042188133333333,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,ge_0Ah,0.0,27,11,0,0,nan,0.31529566666666664,0.37531895679012345,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,ge_0.005Ah,0.005,18,7,0,0,nan,0.32223633333333335,0.38306469444444446,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,ge_0.01Ah,0.01,17,7,0,0,nan,0.3332523333333334,0.4052385294117647,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,ge_0.02Ah,0.02,17,7,0,0,nan,0.3332523333333334,0.4052385294117647,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,ge_0.05Ah,0.05,16,7,0,0,nan,0.35026766666666664,0.4291889375,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,ge_0Ah,0.0,18,7,0,0,nan,0.32223633333333335,0.38306469444444446,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,ge_0.005Ah,0.005,9,4,0,0,nan,0.31529566666666664,0.35982748148148147,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,ge_0.01Ah,0.01,9,4,0,0,nan,0.31529566666666664,0.35982748148148147,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,ge_0.02Ah,0.02,9,4,0,0,nan,0.31529566666666664,0.35982748148148147,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,ge_0.05Ah,0.05,9,4,0,0,nan,0.31529566666666664,0.35982748148148147,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,ge_0Ah,0.0,9,4,0,0,nan,0.31529566666666664,0.35982748148148147,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,ge_0.005Ah,0.005,27,11,16,13,0.8125,0.31529566666666664,0.3307405,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,ge_0.01Ah,0.01,26,11,15,12,0.8,0.322257,0.34329851923076926,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,ge_0.02Ah,0.02,26,11,15,12,0.8,0.322257,0.34329851923076926,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,ge_0.05Ah,0.05,25,11,15,12,0.8,0.32921833333333334,0.35614918,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,ge_0Ah,0.0,27,11,16,13,0.8125,0.31529566666666664,0.3307405,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,ge_0.005Ah,0.005,18,7,11,8,0.7272727272727273,0.32223633333333335,0.3424742499999999,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,ge_0.01Ah,0.01,17,7,10,7,0.7,0.3332523333333334,0.36237085294117644,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,ge_0.02Ah,0.02,17,7,10,7,0.7,0.3332523333333334,0.36237085294117644,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,ge_0.05Ah,0.05,16,7,10,7,0.7,0.35026766666666664,0.38364203124999996,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,ge_0Ah,0.0,18,7,11,8,0.7272727272727273,0.32223633333333335,0.3424742499999999,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0.005Ah,0.005,9,4,5,5,1.0,0.31529566666666664,0.3072730000000001,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0.01Ah,0.01,9,4,5,5,1.0,0.31529566666666664,0.3072730000000001,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0.02Ah,0.02,9,4,5,5,1.0,0.31529566666666664,0.3072730000000001,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0.05Ah,0.05,9,4,5,5,1.0,0.31529566666666664,0.3072730000000001,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,ge_0Ah,0.0,9,4,5,5,1.0,0.31529566666666664,0.3072730000000001,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,ge_0.005Ah,0.005,27,11,27,24,0.8888888888888888,0.31529566666666664,0.3130975329264267,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,ge_0.01Ah,0.01,26,11,26,23,0.8846153846153846,0.322257,0.3245307895453668,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,ge_0.02Ah,0.02,26,11,26,23,0.8846153846153846,0.322257,0.3245307895453668,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,ge_0.05Ah,0.05,25,11,25,22,0.88,0.32921833333333334,0.3373983363636355,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,ge_0Ah,0.0,27,11,27,24,0.8888888888888888,0.31529566666666664,0.3130975329264267,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,ge_0.005Ah,0.005,18,7,18,16,0.8888888888888888,0.32223633333333335,0.3325785195003256,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,ge_0.01Ah,0.01,17,7,17,15,0.8823529411764706,0.3332523333333334,0.35121061706893375,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,ge_0.02Ah,0.02,17,7,17,15,0.8823529411764706,0.3332523333333334,0.35121061706893375,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,ge_0.05Ah,0.05,16,7,16,14,0.875,0.35026766666666664,0.3729836481927015,prospective_supported_contrast_diagnostic
c_rate_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,ge_0Ah,0.0,18,7,18,16,0.8888888888888888,0.32223633333333335,0.3325785195003256,prospective_supported_contrast_diagnostic
