status,method,target,split_name,heldout_fold,parameter_set,nominal_coverage,empirical_coverage,coverage_delta_from_nominal,n_test_rows,n_test_conditions,n_calibration_rows,n_calibration_conditions,mean_interval_width,median_interval_width,interval_score,calibration_source,conformal_radius,replicate_radius,mean_test_replicate_spread,intervals_narrower_than_replicate_spread_fraction,intervals_wider_than_replicate_spread_fraction
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,19,0.8,0.5,-0.30000000000000004,6,1,0,0,0.46166459327797743,0.4671806648076873,0.9214068690359568,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,20,0.8,0.5,-0.30000000000000004,6,1,0,0,0.5594427196719393,0.5260061835685647,1.5881078225400893,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,29,0.8,0.825,0.02499999999999991,40,1,0,0,0.3862047063909112,0.3761216877272977,0.6746493242986824,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,30,0.8,0.64,-0.16000000000000003,25,1,0,0,0.38403845153322813,0.42371826949774904,0.9549495245341746,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,31,0.8,1.0,0.19999999999999996,6,1,0,0,0.43608180381964945,0.4327927723377296,0.43608180381964945,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,32,0.8,0.0,-0.8,6,1,0,0,0.5056751066906454,0.4969883969008053,1.316069048504181,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,41,0.8,0.7857142857142857,-0.014285714285714346,56,1,0,0,0.35679937703733117,0.3197255722505088,0.5312702678368807,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,42,0.8,0.8163265306122449,0.01632653061224487,49,1,0,0,0.3707267388152629,0.3961114902161347,0.6051997360525401,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,43,0.8,1.0,0.19999999999999996,12,1,0,0,0.3820835659855884,0.3365998464274085,0.3820835659855884,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,44,0.8,0.8333333333333334,0.033333333333333326,6,1,0,0,0.518571990216112,0.4852914194126896,0.5628844744988367,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,53,0.8,0.8409090909090909,0.040909090909090895,44,1,0,0,0.3392804341805578,0.24628719783018305,0.5325231652913975,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,54,0.8,0.8478260869565217,0.047826086956521685,46,1,0,0,0.3629396029499969,0.2635258484230314,0.4220605262889911,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,55,0.8,0.8636363636363636,0.0636363636363636,22,1,0,0,0.36562762520971875,0.2558755206031622,0.5523923536692853,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,56,0.8,0.7692307692307693,-0.03076923076923077,13,1,0,0,0.4347012533831652,0.2736943379388572,0.629422276237208,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,65,0.8,0.9272727272727272,0.1272727272727272,55,1,0,0,0.36181845869057017,0.33531372434894235,0.5000230676980797,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,66,0.8,0.9523809523809523,0.15238095238095228,84,1,0,0,0.29470344839957674,0.2769684118548159,0.4131541584608829,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,67,0.8,0.4666666666666667,-0.33333333333333337,15,1,0,0,0.39890158266022796,0.4543104072513675,2.11732047041281,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,68,0.8,0.9102564102564102,0.1102564102564102,78,1,0,0,0.3175484966353405,0.3118663647308877,0.36457948515726046,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,69,0.8,0.9523809523809523,0.15238095238095228,84,1,0,0,0.2405122180541169,0.2428776782605877,0.26762195909538516,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,70,0.8,0.6666666666666666,-0.13333333333333341,18,1,0,0,0.3827066039496778,0.3638242817807831,0.7107439146210467,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,71,0.8,0.9880952380952381,0.1880952380952381,84,1,0,0,0.2058612143752434,0.18287276811218467,0.20601727877404688,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,72,0.8,0.9285714285714286,0.12857142857142856,84,1,0,0,0.22740012451453392,0.25619410826284517,0.2534640295352955,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,73,0.8,0.7714285714285715,-0.02857142857142858,35,1,0,0,0.32790955381713993,0.30626941235494387,0.7177077194147984,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,74,0.8,0.9166666666666666,0.11666666666666659,48,1,0,0,0.3207456148201561,0.2688795560467103,0.5570073346006197,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,75,0.8,1.0,0.19999999999999996,84,1,0,0,0.19716478116661595,0.1888813793420243,0.19716478116661595,model_quantile_outputs,,,,,
evaluated,Q0_hgb_quantile_raw,capacity_Ah_k1,voltage_window_holdout_fold,1,76,0.8,0.9879518072289156,0.18795180722891558,83,1,0,0,0.32215831772148545,0.29336683309394385,0.32531612058072984,model_quantile_outputs,,,,,
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,17,0.9,0.5416666666666666,-0.3583333333333334,24,1,2697,48,0.2174897672955618,0.2174897672955618,1.3786032916485522,same_split_excluding_test_conditions,0.1087448836477809,,0.05091625000000016,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,18,0.9,0.5294117647058824,-0.37058823529411766,17,1,2697,48,0.2174897672955618,0.2174897672955618,0.5963690807623173,same_split_excluding_test_conditions,0.1087448836477809,,0.03281870588235291,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,19,0.9,0.0,-0.9,6,1,2697,48,0.2174897672955618,0.2174897672955618,1.5624623489670029,same_split_excluding_test_conditions,0.1087448836477809,,0.02906350000000002,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,20,0.9,0.5,-0.4,6,1,2697,48,0.21748976729556183,0.2174897672955618,2.0570099291672066,same_split_excluding_test_conditions,0.1087448836477809,,0.02733399999999986,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,29,0.9,0.45,-0.45,40,1,2697,48,0.2174897672955618,0.2174897672955618,1.5414612708602295,same_split_excluding_test_conditions,0.1087448836477809,,0.058539000000000105,0.075,0.925
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,30,0.9,0.48,-0.42000000000000004,25,1,2697,48,0.2174897672955618,0.2174897672955618,0.7530897139012211,same_split_excluding_test_conditions,0.1087448836477809,,0.029072880000000065,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,31,0.9,0.3333333333333333,-0.5666666666666667,6,1,2697,48,0.2174897672955618,0.2174897672955618,0.5630307965508262,same_split_excluding_test_conditions,0.1087448836477809,,0.043637499999999996,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,32,0.9,0.0,-0.9,6,1,2697,48,0.2174897672955618,0.2174897672955618,3.3378807830066286,same_split_excluding_test_conditions,0.1087448836477809,,0.025018499999999944,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,41,0.9,0.5892857142857143,-0.3107142857142857,56,1,2697,48,0.2174897672955618,0.2174897672955618,0.9993516600458835,same_split_excluding_test_conditions,0.1087448836477809,,0.06707885714285712,0.05357142857142857,0.9464285714285714
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,42,0.9,0.5306122448979592,-0.3693877551020408,49,1,2697,48,0.21748976729556177,0.2174897672955618,0.8202801043416448,same_split_excluding_test_conditions,0.1087448836477809,,0.08096571428571432,0.12244897959183673,0.8775510204081632
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,43,0.9,0.4166666666666667,-0.48333333333333334,12,1,2697,48,0.2174897672955618,0.2174897672955618,0.9082834028892105,same_split_excluding_test_conditions,0.1087448836477809,,0.09106349999999996,0.25,0.75
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,44,0.9,0.0,-0.9,6,1,2697,48,0.2174897672955618,0.2174897672955618,1.3582398952103116,same_split_excluding_test_conditions,0.1087448836477809,,0.184701,0.5,0.5
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,53,0.9,0.6590909090909091,-0.24090909090909096,44,1,2697,48,0.2174897672955618,0.2174897672955618,1.2010650751550804,same_split_excluding_test_conditions,0.1087448836477809,,0.054619227272727215,0.06818181818181818,0.9318181818181818
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,54,0.9,0.5,-0.4,46,1,2697,48,0.2174897672955618,0.2174897672955618,0.8698224804375474,same_split_excluding_test_conditions,0.1087448836477809,,0.0975688043478261,0.2391304347826087,0.7608695652173914
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,55,0.9,0.4090909090909091,-0.4909090909090909,22,1,2697,48,0.2174897672955618,0.2174897672955618,0.8490396219042059,same_split_excluding_test_conditions,0.1087448836477809,,0.10430604545454546,0.13636363636363635,0.8636363636363636
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,56,0.9,0.5384615384615384,-0.3615384615384616,13,1,2697,48,0.2174897672955618,0.2174897672955618,0.844897349106603,same_split_excluding_test_conditions,0.1087448836477809,,0.12802292307692303,0.23076923076923078,0.7692307692307693
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,65,0.9,0.6363636363636364,-0.26363636363636367,55,1,2697,48,0.21748976729556177,0.2174897672955618,1.7763772110626488,same_split_excluding_test_conditions,0.1087448836477809,,0.1070016545454546,0.10909090909090909,0.8909090909090909
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,66,0.9,0.8809523809523809,-0.01904761904761909,84,1,2697,48,0.2174897672955618,0.2174897672955618,0.4117375388513664,same_split_excluding_test_conditions,0.1087448836477809,,0.0941765,0.10714285714285714,0.8928571428571429
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,67,0.9,0.3333333333333333,-0.5666666666666667,15,1,2697,48,0.2174897672955618,0.2174897672955618,1.5773022006244843,same_split_excluding_test_conditions,0.1087448836477809,,0.06253039999999999,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,68,0.9,0.8076923076923077,-0.09230769230769231,78,1,2697,48,0.21748976729556177,0.2174897672955618,0.6934063107734838,same_split_excluding_test_conditions,0.1087448836477809,,0.08882469230769233,0.14102564102564102,0.8589743589743589
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,69,0.9,0.9166666666666666,0.016666666666666607,84,1,2697,48,0.2174897672955618,0.2174897672955618,0.29367648171503946,same_split_excluding_test_conditions,0.1087448836477809,,0.022681821428571464,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,70,0.9,0.7222222222222222,-0.1777777777777778,18,1,2697,48,0.2174897672955618,0.2174897672955618,1.238473204304058,same_split_excluding_test_conditions,0.1087448836477809,,0.16078088888888892,0.2777777777777778,0.7222222222222222
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,71,0.9,0.9404761904761905,0.04047619047619044,84,1,2697,48,0.2174897672955618,0.2174897672955618,0.2609657736774564,same_split_excluding_test_conditions,0.1087448836477809,,0.03308039285714285,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,72,0.9,0.9761904761904762,0.07619047619047614,84,1,2697,48,0.2174897672955618,0.2174897672955618,0.2414774453289668,same_split_excluding_test_conditions,0.1087448836477809,,0.02635085714285717,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,73,0.9,0.7142857142857143,-0.18571428571428572,35,1,2697,48,0.2174897672955618,0.2174897672955618,0.8952390037769042,same_split_excluding_test_conditions,0.1087448836477809,,0.07969054285714279,0.17142857142857143,0.8285714285714286
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,74,0.9,0.7291666666666666,-0.1708333333333334,48,1,2697,48,0.2174897672955618,0.2174897672955618,0.6566191383220047,same_split_excluding_test_conditions,0.1087448836477809,,0.1328560416666666,0.16666666666666666,0.8333333333333334
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,75,0.9,0.9404761904761905,0.04047619047619044,84,1,2697,48,0.2174897672955618,0.2174897672955618,0.27440117714342044,same_split_excluding_test_conditions,0.1087448836477809,,0.02451274999999994,0.0,1.0
evaluated,Q1_split_conformal_abs_residual,capacity_Ah_k1,voltage_window_holdout_fold,1,76,0.9,0.7349397590361446,-0.1650602409638554,83,1,2697,48,0.2174897672955618,0.2174897672955618,0.7579940591239924,same_split_excluding_test_conditions,0.1087448836477809,,0.06706425301204816,0.07228915662650602,0.927710843373494
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,17,0.9,0.375,-0.525,24,1,6775,48,0.16215863809730013,0.16215863809730013,1.6244222271768105,cross_split_excluding_test_conditions,0.08107931904865007,,0.05091625000000016,0.125,0.875
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,18,0.9,0.35294117647058826,-0.5470588235294118,17,1,6775,48,0.16215863809730013,0.16215863809730013,0.8779551508903668,cross_split_excluding_test_conditions,0.08107931904865007,,0.03281870588235291,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,19,0.9,0.0,-0.9,6,1,6775,48,0.16215863809730013,0.16215863809730013,2.060442511751358,cross_split_excluding_test_conditions,0.08107931904865007,,0.02906350000000002,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,20,0.9,0.3333333333333333,-0.5666666666666667,6,1,6775,48,0.16215863809730016,0.16215863809730013,2.3336887500984536,cross_split_excluding_test_conditions,0.08107931904865007,,0.02733399999999986,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,29,0.9,0.325,-0.575,40,1,6775,48,0.16215863809730013,0.16215863809730013,1.8128173293168282,cross_split_excluding_test_conditions,0.08107931904865007,,0.058539000000000105,0.15,0.85
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,30,0.9,0.36,-0.54,25,1,6775,48,0.16215863809730013,0.16215863809730013,1.0339645522937542,cross_split_excluding_test_conditions,0.08107931904865007,,0.029072880000000065,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,31,0.9,0.16666666666666666,-0.7333333333333334,6,1,6775,48,0.16215863809730013,0.16215863809730013,0.9255351745850581,cross_split_excluding_test_conditions,0.08107931904865007,,0.043637499999999996,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,32,0.9,0.0,-0.9,6,1,6775,48,0.16215863809730013,0.16215863809730013,3.8358609457909836,cross_split_excluding_test_conditions,0.08107931904865007,,0.025018499999999944,0.0,1.0
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,41,0.9,0.5178571428571429,-0.3821428571428571,56,1,6775,48,0.16215863809730013,0.16215863809730013,1.1969293906889067,cross_split_excluding_test_conditions,0.08107931904865007,,0.06707885714285712,0.05357142857142857,0.9464285714285714
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,42,0.9,0.24489795918367346,-0.6551020408163266,49,1,6775,48,0.16215863809730013,0.16215863809730013,1.1195207675401815,cross_split_excluding_test_conditions,0.08107931904865007,,0.08096571428571432,0.16326530612244897,0.8367346938775511
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,43,0.9,0.16666666666666666,-0.7333333333333334,12,1,6775,48,0.16215863809730013,0.16215863809730013,1.2420774854725847,cross_split_excluding_test_conditions,0.08107931904865007,,0.09106349999999996,0.25,0.75
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,44,0.9,0.0,-0.9,6,1,6775,48,0.16215863809730013,0.16215863809730013,1.8562200579946666,cross_split_excluding_test_conditions,0.08107931904865007,,0.184701,0.5,0.5
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,53,0.9,0.5,-0.4,44,1,6775,48,0.16215863809730013,0.16215863809730013,1.3636023981728373,cross_split_excluding_test_conditions,0.08107931904865007,,0.054619227272727215,0.06818181818181818,0.9318181818181818
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,54,0.9,0.41304347826086957,-0.48695652173913045,46,1,6775,48,0.16215863809730013,0.16215863809730013,1.1183632489722821,cross_split_excluding_test_conditions,0.08107931904865007,,0.0975688043478261,0.30434782608695654,0.6956521739130435
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,55,0.9,0.4090909090909091,-0.4909090909090909,22,1,6775,48,0.16215863809730013,0.16215863809730013,1.1206651652411268,cross_split_excluding_test_conditions,0.08107931904865007,,0.10430604545454546,0.2727272727272727,0.7272727272727273
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,56,0.9,0.46153846153846156,-0.43846153846153846,13,1,6775,48,0.16215863809730013,0.16215863809730013,1.0661084791701556,cross_split_excluding_test_conditions,0.08107931904865007,,0.12802292307692303,0.23076923076923078,0.7692307692307693
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,65,0.9,0.4727272727272727,-0.4272727272727273,55,1,6775,48,0.1621586380973001,0.16215863809730013,1.9478216393391412,cross_split_excluding_test_conditions,0.08107931904865007,,0.1070016545454546,0.10909090909090909,0.8909090909090909
evaluated,Q2_stressor_family_conformal,capacity_Ah_k1,voltage_window_holdout_fold,1,66,0.9,0.7619047619047619,-0.13809523809523816,84,1,6775,48,0.16215863809730013,0.16215863809730013,0.44259840888867846,cross_split_excluding_test_conditions,0.08107931904865007,,0.0941765,0.10714285714285714,0.8928571428571429
