run_scope,model_level,target,split_name,from_feature_group,to_feature_group,from_condition_mean_mae,to_condition_mean_mae,condition_mean_mae_gain,from_worst_condition_mae,to_worst_condition_mae,worst_condition_mae_gain
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.0888726714927494,0.09129861162380365,-0.002425940131054252,0.30853849492958024,0.36179961710493364,-0.05326112217535339
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.09474013771018157,0.11440048340772813,-0.019660345697546558,0.40695328201530556,0.4192699242439735,-0.012316642228667962
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.11440048340772813,0.1780228727453532,-0.06362238933762507,0.4192699242439735,0.40985978045906135,0.009410143784912173
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.1780228727453532,0.15671924939111145,0.02130362335424174,0.40985978045906135,0.38084388066317826,0.029015899795883093
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.15671924939111145,0.11941363486216179,0.03730561452894966,0.38084388066317826,0.3465196814322907,0.03432419923088753
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.1780187677533208,0.17187998677330332,0.006138780980017466,0.33358120642321387,0.3339795460731936,-0.0003983396499797065
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.17187998677330332,0.16523856342690837,0.006641423346394948,0.3339795460731936,0.32185286997158713,0.012126676101606448
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.16523856342690837,0.16280880310506388,0.0024297603218444985,0.32185286997158713,0.31064961219335513,0.011203257778232
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.16280880310506388,0.18919242460876318,-0.0263836215036993,0.31064961219335513,0.3339521009593695,-0.023302488766014373
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F3_state_nominal,F4_state_log_age_scalar,0.06198611384203649,0.05805451803739835,0.003931595804638144,0.3089954785322417,0.31468648629006035,-0.005691007757818667
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.05805451803739835,0.053096937122070906,0.004957580915327442,0.31468648629006035,0.25091552758645663,0.06377095870360372
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F5_log_age_histograms,F6_coupled_stress,0.053096937122070906,0.05228497117810349,0.000811965943967416,0.25091552758645663,0.24288411024105033,0.0080314173454063
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F6_coupled_stress,F7_c_rate_focused,0.05228497117810349,0.059543315857748746,-0.007258344679645257,0.24288411024105033,0.24324427595871106,-0.000360165717660732
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.08132908763795124,0.08308527175715182,-0.001756184119200574,0.35322909042995565,0.35304465873275975,0.00018443169719589703
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.08308527175715182,0.07211534314168785,0.010969928615463961,0.35304465873275975,0.2866826240317393,0.06636203470102048
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.07211534314168785,0.07125685387954452,0.0008584892621433388,0.2866826240317393,0.29544112506289083,-0.008758501031151555
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.07125685387954452,0.08099219500096566,-0.009735341121421145,0.29544112506289083,0.3463134377000368,-0.05087231263714598
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.07774652273834838,0.075208046405924,0.0025384763324243775,0.3726382337111262,0.36551840842675076,0.007119825284375436
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.075208046405924,0.14409882033533494,-0.06889077392941094,0.36551840842675076,0.35583957685343137,0.00967883157331939
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.14409882033533494,0.14435265232372574,-0.0002538319883907958,0.35583957685343137,0.31896804564730513,0.03687153120612624
sensitivity_excluding_monotonicity,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.14435265232372574,0.08661351214377745,0.05773914017994829,0.31896804564730513,0.29779557624442743,0.021172469402877703
