run_scope,model_level,feature_group,target,split_name,fold_count,condition_mean_mae,condition_median_mae,worst_condition_mae,mean_mae,mean_rmse,test_rows
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0012689336579904567,0.001013643915636923,0.0045116761466775,0.0007949535058286487,0.00135633644676044,1224
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.001129423637493657,0.0009146603638287916,0.004310350007605378,0.0008805917706242594,0.0013251791674476687,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0022987491056971794,0.0018328010739092667,0.004386844198743221,0.0017577822245089655,0.0028478509860178167,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,condition_fold,5,0.0010676234201129104,0.0008192584830344071,0.005090077518522223,0.0007185321591477295,0.0011957393041787938,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0010028067026464718,0.000799160094229247,0.002068795095422217,0.000851243504339866,0.001170324784089026,510
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0013029254343115988,0.0010212355703677783,0.0048983311645034435,0.000791229089960971,0.0014064072492026346,1224
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0011547666796326924,0.0009893569122484524,0.0052450368407382444,0.0008848605554731467,0.0013293704351489326,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0017783078884819686,0.001709539727672439,0.003561445298861353,0.0014874802072250472,0.0024513370632667864,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,condition_fold,5,0.0010350471734829332,0.0006956487059873426,0.005075242296935418,0.0006903508058617474,0.0011343033464190986,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0010262442251969199,0.0006956246970612073,0.002766420145449091,0.0008025365523296286,0.0011016286909306776,510
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0011237501360711205,0.0008857020375623083,0.005126238818830003,0.0007064312327302822,0.0013007881530806551,1224
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0011731628846667632,0.0009346522651293422,0.004876414227942678,0.0009010040617468534,0.001320817683020015,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.002274702850328501,0.0016392288276087094,0.004773153842442681,0.0017920153391750885,0.0027557827597703504,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,condition_fold,5,0.001001966848558506,0.0007119493810803076,0.004436326402371776,0.0006890968028566048,0.0011252942202313332,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,profile_holdout_fold,1,0.00344924907295237,0.003387384744946834,0.004153789224332071,0.0035663834331462235,0.00369259842164198,510
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0011047789913796605,0.0008140036801368814,0.004497393165782913,0.000729629540243181,0.0012913958507622017,1224
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0015831034281760341,0.0015596558874881306,0.004356165561689564,0.0013879872200364834,0.0016792453386415822,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P5_stress_v1_1,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0020962497294724387,0.0017324941821845606,0.004542673640318317,0.0016572826759633555,0.002744632412625792,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P5_stress_v1_1,delta_pulse_1s_resistance,condition_fold,5,0.0010001940653976958,0.0007550638220613637,0.003856976169835755,0.0006980403015218815,0.0011097948279150355,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P5_stress_v1_1,delta_pulse_1s_resistance,profile_holdout_fold,1,0.002471610178536991,0.002173220069038528,0.004013723218054655,0.0021946209536965198,0.0024064731357869677,510
